,media_1,media_2,media_3,Cpmedia_1,Cpmedia_2,Cpmedia_3
CDR20291_0754,839.4112567,692.8991134,655.7026885,672.5939539,1058.222293,804.5085817
CDR20291_0755,16270.22972,13543.19962,56662.27866,64124.76441,68690.88255,42614.35867
CDR20291_0756,11804.73471,9427.810205,38035.00041,47715.48777,62296.47883,35671.54296
CDR20291_0757,13404.8179,10550.84554,38886.58707,49673.31812,67326.78714,37695.84783
CDR20291_0758,6745.838199,5160.03809,15621.96161,25593.36103,45217.35552,20646.06186
CDR20291_0759,304.2859688,302.2052681,298.0790146,442.659324,790.3856808,548.5989307
CDR20291_0760,9466.62199,9078.913871,6420.753955,3427.937285,3052.191993,3760.625687
CDR20291_0761,888.0998013,865.0004062,690.7280493,986.3801795,882.8833343,1079.070194
CDR20291_0762,236.896258,228.4771376,269.416799,2198.416467,1627.787884,2395.898374
CDR20291_0763,858.5123037,844.8005712,875.5556084,4620.675307,2882.440275,4373.155703
CDR20291_0764,498.3788379,440.9407497,522.5933658,2599.887532,1527.846616,2366.470135
CDR20291_0765,1355.60862,1532.22877,1416.158471,784.5137919,655.6304272,683.5537615
CDR20291_0766,1695.847823,1830.541797,1650.677996,1021.840283,795.3733978,940.644647
CDR20291_0767,2369.600279,2536.059714,2347.048599,1713.403232,1535.805709,1633.496898
CDR20291_0768,2356.62093,2252.402591,2255.600731,1690.643781,1615.77545,1496.119814
CDR20291_0769,2045.636369,1612.579979,1660.487331,1227.686085,1416.089761,1131.711882
CDR20291_0770,1353.670597,1207.711377,1290.369922,2062.609506,1743.469004,2202.516329
CDR20291_0771,3498.522367,3433.944483,3342.484141,5697.415866,6109.810842,6360.211386
CDR20291_0772,372.2948889,388.2322081,431.7847559,415.0268892,369.5713218,348.5208122
CDR20291_0773,1233.335851,1257.317245,1178.245128,1122.840273,1196.330674,1103.282094
CDR20291_0774,4875.63023,4923.859908,4836.54129,5048.293243,5575.958081,5024.794918
CDR20291_0775,32.27855298,32.14612643,38.13591738,42.91376277,33.35731586,33.87553908
CDR20291_0776,670.9456057,669.1384795,633.6726771,769.4245222,1201.274384,1039.974905
CDR20291_0777,120.0096577,89.90104622,109.0338285,109.777532,112.1082003,142.5957329
CDR20291_0778,195.5596611,248.817992,216.232265,277.8308513,244.496669,248.5062799
CDR20291_0779,1392.610412,1590.035212,1505.713425,1319.954972,782.6551698,1015.739686
CDR20291_0780,292.4619239,354.1355829,402.5407424,359.2172945,286.5191983,341.9213028
CDR20291_0781,726.5236745,614.3210464,602.7537871,906.3569326,1314.796677,1038.297386
CDR20291_0782,532.0061083,433.651413,400.6014964,579.4876079,748.714041,607.2366258
CDR20291_0783,6541.827489,6252.849162,7845.191781,12685.36579,11716.1829,12134.76038
CDR20291_0784,5259.139318,5148.887382,5776.812684,9921.730121,9058.628979,9793.039579
CDR20291_0785,9983.790876,10545.02577,10820.29341,20842.69193,21100.3601,20501.45952
CDR20291_0786,5415.136541,5539.257921,5509.424839,11316.8749,15500.17625,12791.40396
CDR20291_0787,5720.141023,5616.213246,5388.305746,11791.67462,16715.24638,13526.18153
CDR20291_0788,1,1,1,1,1,1
CDR20291_0789,28.20685671,13.76034942,33.63134099,12.89735659,13.31172841,14.29781217
CDR20291_0790,13.07074982,10.86772606,16.50855567,9.345118772,15.9506731,14.95196301
CDR20291_0791,52.96161827,57.66900797,68.36103335,52.72340716,76.33445042,44.34190048
CDR20291_0792,55.05647351,45.87046413,61.2716586,107.7715075,88.47619271,95.23216328
CDR20291_0793,298.7978589,300.0402003,323.7826791,456.7379953,373.6322044,547.3333671
CDR20291_0794,555.2558972,615.3515301,570.2180905,1081.862174,868.9076252,913.3303724
CDR20291_0795,856.561783,890.9205676,843.6992449,1522.226156,1544.032067,1480.758857
CDR20291_0796,52.25349389,50.93403122,51.14912305,77.41144638,64.89466618,77.11940416
CDR20291_0797,1438.267192,1506.351771,1400.796822,2211.512988,2109.427809,2153.454312
CDR20291_0798,556.1082771,591.6532116,535.5977167,526.6756682,891.98275,681.191206
CDR20291_0799,596.360544,609.5010939,643.9085516,916.663234,1338.564553,1191.516323
CDR20291_0800,1104.935929,1105.515854,1069.738163,1717.24718,2176.304935,1996.893948
CDR20291_0801,759.1336012,791.8662706,704.2276195,1350.775311,1572.259895,1550.420676
CDR20291_0802,54851.40672,50804.19473,45720.92591,5824.881561,1624.426779,4236.192694
CDR20291_0803,23065.91655,20180.41189,16295.5226,2271.694315,675.4611578,1730.676063
CDR20291_0804,18130.29778,15153.77908,11022.40177,1810.402793,725.5051273,1522.243039
CDR20291_0805,1162.825581,1007.631211,899.7572426,515.0376182,651.4777063,565.0477582
CDR20291_0806,448.506785,404.6026615,349.3823698,216.0828405,292.2730507,250.8541508
CDR20291_0807,175.0830972,174.2032827,143.5879229,119.9398697,171.9994331,108.6236623
CDR20291_0808,2414.441009,2490.733585,2878.237646,3516.40128,3228.749949,2717.028531
CDR20291_0809,2467.663566,2259.43447,2402.750279,2201.698187,1731.232773,1709.370009
CDR20291_0810,2563.885288,2747.172905,2722.956085,2748.073737,2703.629976,2427.929811
CDR20291_0811,8905.179646,9045.358702,9427.280896,9617.098633,10274.16124,8538.754902
CDR20291_0812,1122.577241,1037.969258,1037.181742,1679.06923,2352.963132,1881.736623
CDR20291_0813,796.4731956,903.9925043,857.2891059,1450.451158,2277.995213,1635.511286
CDR20291_0814,1979.710829,1967.355555,1838.695673,3242.057583,4658.830089,3592.197608
CDR20291_0815,3879.881837,3636.540681,3609.058968,6100.87307,9021.708771,7252.471471
CDR20291_0816,2153.336395,2090.612552,1987.702322,2872.917801,3803.313112,3153.11484
CDR20291_0817,1468.525905,1494.770208,1481.575057,1990.094191,1493.154773,1689.947836
CDR20291_0818,348.3051514,193.1009832,200.5506734,529.1878031,1120.598693,1052.484302
CDR20291_0819,137.021588,66.73805332,90.81321837,211.1669143,485.2333837,322.8680784
CDR20291_0820,362.3386768,209.0051962,220.4098212,536.9917078,1220.750793,995.0160591
CDR20291_0821,585.7616775,436.1685688,379.0790718,791.3554282,1869.430342,1456.320322
CDR20291_0822,37638.59096,36448.70659,30905.70383,25934.73486,10798.46779,14056.25842
CDR20291_0823,15218.7052,14722.377,13923.81567,12168.08065,8837.974174,10298.77411
CDR20291_0824,4089.877736,4144.47602,3996.332758,4205.151318,1917.328735,2999.478552
CDR20291_0825,1,1,1,1,1,1
CDR20291_0826,2886.625031,2850.424355,2533.561264,1959.053389,1009.000378,1472.86042
CDR20291_0825_0,1,1,1,1,1,1
CDR20291_0827,988.3245038,910.1742746,881.046284,1013.867214,942.0037547,943.2131357
CDR20291_0828,11788.29133,11368.1825,8718.148122,7784.183476,8491.095598,8119.172606
CDR20291_0829,1063.93773,1137.146173,899.3538224,1084.350916,1608.547697,1233.872835
CDR20291_0830,5759.009554,5281.404773,5030.08129,7931.192036,8351.774245,7795.511648
CDR20291_0831,7652.190105,6665.507461,6168.106671,10750.04441,11392.32825,11247.49418
CDR20291_0832,39.83185324,57.47764312,85.45973866,100.129273,218.0424159,156.9021162
CDR20291_0833,338.5117262,352.8318529,382.3232165,524.1736422,570.6107039,491.7560528
CDR20291_0834,1096.707436,926.6906466,803.3083152,787.6151217,616.4858624,712.6712918
CDR20291_0835,709.1903032,612.2092361,548.0322562,552.3465852,461.74067,477.5509988
CDR20291_0836,599.1597914,607.8480865,535.4971179,606.1642677,535.9029695,525.9584417
CDR20291_0837,1000.572506,1038.830095,917.0133966,1030.613728,947.6095974,930.5010706
CDR20291_0838,1706.93097,1613.293264,1560.816263,1599.595043,1546.825781,1493.803844
CDR20291_0839,7047.188066,8415.445896,8247.890705,13668.93291,13901.01879,14318.46284
CDR20291_0840,930.7378063,889.187588,911.6410004,880.0892348,1141.296559,969.1532476
CDR20291_0841,205.2216746,194.3570056,177.6870833,182.4978933,213.0657662,185.4510338
CDR20291_0842,71.78587033,88.75080499,128.6549361,68.84958246,31.81433366,80.08645192
CDR20291_0843,42.78236703,64.29332241,95.23551004,53.87106195,32.59032875,54.90174121
CDR20291_0844,16.22779413,20.56446308,34.27087923,21.79161175,12.23275032,16.35370935
CDR20291_0845,50.01110234,82.07807555,118.3701086,79.6378849,89.30815419,71.08905244
CDR20291_0846,1241.941927,1227.015706,1072.170031,1423.283163,1073.472859,1179.187973
CDR20291_0847,3225.034771,2964.499833,2579.83843,6946.709249,6240.504716,7770.93242
CDR20291_0848,1282.606137,1251.909883,1255.410965,2998.40386,2571.807597,3046.930759
CDR20291_0849,2148.973534,2370.518604,2197.188606,5140.842152,5244.996156,6322.861926
CDR20291_0850,2231.646806,2144.004175,1771.114171,1319.247926,947.8237491,1008.719964
CDR20291_0851,3368.705278,3374.710429,2894.984683,2662.625848,2340.890929,2275.257319
CDR20291_0852,2542.961668,2436.291423,2099.984552,1932.280737,1806.93388,1882.913488
CDR20291_0853,276.2969833,232.4572642,226.1736422,128.3242484,93.30126264,96.37303271
CDR20291_0854,280.7943312,311.0065167,244.3607901,130.8714597,79.17876172,101.9419892
CDR20291_0855,245.4232299,276.0695577,275.5799276,241.344644,126.042372,178.1775795
CDR20291_0856,720.9847829,866.9157598,774.4799069,644.2125696,402.5309768,502.80145
CDR20291_0857,519.1526514,590.2785063,572.4417159,511.2184166,379.8392023,461.6184255
CDR20291_0858,1843.359827,1802.326912,1643.457006,1654.297513,1093.548885,1482.399927
CDR20291_0859,142.4444894,172.4631469,156.1873391,141.29403,157.6185364,139.9748283
CDR20291_0860,87.8950065,108.306949,108.5395483,176.2551498,270.5247912,222.6053722
CDR20291_0861,214.7084857,241.1735697,281.8271908,482.7220774,643.830896,629.4076921
CDR20291_0862,277.481158,281.737931,264.0489327,512.135054,675.3946775,640.3292043
CDR20291_0863,1406.76731,1230.947059,1253.161815,2181.004453,3010.526288,2435.595775
CDR20291_0864,1310.143388,1093.611042,1027.151306,1287.798358,1292.051625,1311.718109
CDR20291_0865,1714.703004,1844.976852,1444.586622,2201.725657,3123.216793,2494.588263
CDR20291_0866,2312.240905,2299.918463,1920.674063,2867.494493,3977.182365,3395.612228
CDR20291_0867,2174.87384,2106.565413,1796.393884,2550.494015,3568.156059,3095.125086
CDR20291_0868,127.6094712,74.90054961,84.90561144,87.94492975,138.551162,105.0258462
CDR20291_0869,211.9645219,251.173317,272.790577,144.9313011,174.7294525,177.6246135
CDR20291_0870,430.8330154,479.1644281,472.3262805,247.8853843,252.0772307,232.6665013
CDR20291_0871,2016.111901,1872.201498,1740.604843,2168.380165,2770.55636,2364.589445
CDR20291_0872,268.601025,218.1297897,203.2211012,312.8876706,289.3327855,290.7061939
CDR20291_0873,213.1711662,249.138384,330.853791,281.2534533,304.518697,304.3190843
CDR20291_0874,383.4774676,392.7438842,442.7366514,522.5346872,566.862884,599.71365
CDR20291_0875,4.543781309,2.752069683,19.82566839,10.98461195,12.27174921,5.840609783
CDR20291_0876,5.901016122,11.06359695,26.34617284,16.0670482,11.42676723,24.53056401
CDR20291_0877,64.17354162,99.57235867,164.1804459,89.994598,110.1727024,96.95411994
CDR20291_0878,304.9652393,325.2283023,272.4292878,234.7892752,229.5315085,243.4482973
CDR20291_0879,169.2664222,198.5676373,158.3689833,522.46841,636.6711141,777.8137886
CDR20291_0880,606.3588334,494.1355355,462.9613674,1092.95554,1490.484854,1798.660268
CDR20291_0881,628.4386059,478.1037794,468.7708338,855.487521,1246.721925,1397.286358
CDR20291_0882,554.5093589,441.9250804,435.5015369,801.1991054,1449.294431,1434.203472
CDR20291_0883,1484.984338,1219.612393,1170.20048,2181.27205,4234.199412,3619.01783
CDR20291_0884,13.67911889,17.99768197,20.86883269,23.24391212,30.29174954,17.54644673
CDR20291_0885,671.8763788,569.5207121,592.8790466,515.0158419,525.2465607,486.876818
CDR20291_0886,596.2898627,522.4369041,486.4136821,379.6023202,424.9222269,438.3756942
CDR20291_0887,924.1046959,820.7949247,745.5312416,684.9163548,768.7363083,703.3670784
CDR20291_0888,332.2565891,355.9692967,334.4644348,303.2246019,334.3860844,288.2967974
CDR20291_0889,360.5921051,327.3476927,310.6206645,281.8016014,328.9437292,342.160877
CDR20291_0890,110.3598278,135.4037608,141.589807,85.41139192,90.73814744,98.56612471
16S rRNA.6,1,1,1,1,1,1
23S rRNA.7,1,1,1,1,1,1
5S rRNA.6,1,1,1,1,1,1
CDR20291_0891,9721.734369,9578.134638,8959.888105,14727.61298,15051.88968,15382.89054
CDR20291_0892,3985.281729,4159.994772,4087.817292,12312.98985,15180.25074,13615.07208
CDR20291_0893,620.7420202,544.5908754,545.9238818,968.0286928,1027.65479,995.677004
CDR20291_0894,1607.801961,1483.996527,1521.174558,1799.630491,1612.897453,1615.280499
CDR20291_0895,760.4470573,830.1757614,791.2610874,704.9318598,575.552212,548.7084565
CDR20291_0896,6248.429896,5982.281153,5269.962571,4114.838234,4110.872752,4107.278331
CDR20291_0897,7874.502153,7734.626976,6219.384086,4902.140097,5905.866378,5221.23725
CDR20291_0898,2216.993769,2211.161981,1655.628187,1110.256267,1129.302289,1022.868522
CDR20291_0899,5141.301846,5205.554018,4101.869846,2314.256406,2426.918591,2116.965437
CDR20291_0900,4918.647666,4512.852781,4378.472697,3437.006822,3777.405635,3480.695757
CDR20291_0901,183.6986228,179.1176382,181.7212092,177.7621055,267.6247996,215.8923031
CDR20291_0902,2821.618061,2481.386928,2493.528539,3584.293346,2385.128039,3070.885487
CDR20291_0903,3997.141694,4316.559023,4642.779342,4490.912818,4433.406702,3903.701433
CDR20291_0904,2118.779882,2017.453911,1769.751398,1758.537031,1527.646474,1737.279303
CDR20291_0905,2573.772818,2358.99885,2429.076145,2429.103085,2102.246314,2376.737735
CDR20291_0906,2447.849254,2559.446261,3536.309916,1734.019011,1737.057746,1258.088765
CDR20291_0907,1787.199535,1478.211513,1800.591252,782.8873922,748.9024504,536.8234932
CDR20291_0908,2330.127204,2282.708619,2567.502561,1019.109248,880.1325481,681.4641724
CDR20291_0909,3568.74969,3597.143504,3241.960954,1388.604465,1004.391494,828.689022
CDR20291_0910,15076.56347,17205.5692,19672.96788,20676.78127,10190.35718,16183.76886
CDR20291_0911,11903.99331,13806.47591,15265.91031,15984.38924,7982.395247,12438.50952
CDR20291_0912,14700.78934,17356.8076,20205.28387,20603.9311,10978.24636,16149.2439
CDR20291_0913,12703.69887,14422.31363,16834.53207,17458.60903,9847.808553,13776.19644
CDR20291_0914,12880.91983,15352.63853,17263.02895,16136.89067,7386.099591,11898.30957
CDR20291_0915,20363.92448,24469.924,27852.84351,28000.90818,12988.16503,18573.43457
CDR20291_0916,1155.181638,1428.151188,1268.414887,1503.266418,1285.092953,1305.639596
CDR20291_0917,2049.123184,1961.802373,1815.461978,2361.87353,2350.291523,2313.865034
CDR20291_0918,6738.043374,5868.190537,5333.541156,13608.38272,15698.37927,15236.80716
CDR20291_0919,43.13643365,22.45909983,24.20511427,23.53575453,33.65153479,20.04497343
CDR20291_0920,110.053964,110.6478034,100.0994336,153.2920428,349.1782773,236.8410591
CDR20291_0921,66.19464473,91.39320493,91.61299822,203.8851231,342.5952883,259.4049142
CDR20291_0922,93.80201441,102.7531421,81.01643512,200.3652766,404.5434911,272.2348586
CDR20291_0923,5963.410769,6253.607683,6800.805893,9408.225993,12775.76446,10242.0508
CDR20291_0924,41.63167213,49.49745695,57.71000296,100.1457926,141.8140832,85.41307329
CDR20291_0925,23.60405795,41.91720449,64.46530451,44.40296776,61.35874203,53.2196346
CDR20291_0926,2682.244432,2573.080718,2400.551214,4618.54593,10824.28417,7960.757497
CDR20291_0927,493.2977853,453.5522654,407.0380912,318.682061,297.9798571,218.76589
CDR20291_0928,1334.851927,1152.12617,1032.894364,1120.507042,1000.747988,1098.413084
CDR20291_0929,1801.472608,1794.125381,1552.806127,2204.446883,2001.258757,2219.887731
CDR20291_0930,819.7283025,699.325596,672.5566584,725.9115697,612.5364982,713.4274915
CDR20291_0931,5427.943544,6084.419879,5829.494212,5473.67856,4476.824352,5144.353261
CDR20291_0932,339.7804415,357.2393024,353.5533208,215.2109986,161.6676263,217.9248642
CDR20291_0933,201.3131216,179.9909177,161.257975,87.37026735,73.67854672,88.4969298
CDR20291_0934,398.6561182,383.2768363,361.1138641,238.6869698,177.5091153,233.8804562
CDR20291_0935,212.1300213,196.3448163,221.7828502,101.9997284,135.3547775,108.6362293
CDR20291_0936,421.7575253,431.5437448,423.2739817,221.1731583,217.2645521,237.0706904
CDR20291_0937,620.0372153,623.4469526,491.6214318,262.5741351,243.8878369,356.4774481
CDR20291_0938,3463.471291,3188.183605,3002.863123,1640.381883,1792.663512,1528.995028
CDR20291_0939,1729.80896,1681.481278,1749.108416,1676.126128,1817.070903,1500.35897
CDR20291_0940,922.7985968,997.2517916,993.7915743,1325.958585,1336.12012,1222.135896
CDR20291_0941,540.710102,558.3658895,555.8385171,740.9554537,734.3629685,688.5845496
CDR20291_0942,691.1212364,738.9858859,666.2620914,1075.186341,1120.412291,1067.433886
CDR20291_0943,15258.99156,14015.49424,12980.47899,6042.747734,6059.403233,5012.216441
CDR20291_0944,2084.824171,2055.426403,2098.09749,4730.254201,7888.279744,6623.756855
CDR20291_0945,3609.736967,3675.859731,3585.935939,11087.18887,18416.57293,14589.34001
CDR20291_0946,53.16815504,58.03730808,68.09687082,2112.007145,11462.89637,6704.941363
CDR20291_0947,116.515534,110.5889171,95.4857804,1237.778112,6880.59685,3674.639484
CDR20291_0948,125.7421041,166.513461,145.5271982,700.4544858,2897.391657,1575.209498
CDR20291_0949,367.1108643,360.3050344,367.4624444,1181.756431,5209.152652,2685.505573
CDR20291_0950,20.09295714,27.49303744,50.85716017,32.1299315,131.3740936,76.50294603
CDR20291_0951,844.70103,768.7570896,898.8845363,915.3736799,1372.527176,1034.067753
CDR20291_0952,404.2197493,361.8597916,430.5144943,394.8585173,642.4988225,413.7489958
CDR20291_0953,614.7972919,595.9820213,647.1736237,884.9437835,1021.66181,874.0354591
CDR20291_0954,389.4966204,365.5695256,364.0381909,357.7237265,336.7252271,411.9010518
CDR20291_0955,976.5526381,999.1870716,933.7787841,858.3337996,782.3969847,811.4514673
CDR20291_0956,1474.279145,1318.136444,1166.997698,1025.995011,1168.471637,950.5548058
CDR20291_0957,37608.75688,37417.53762,50394.1623,44006.42335,51554.90237,34509.50118
CDR20291_0958,5314.178601,4977.073579,4103.698431,3373.824,3659.185909,2677.862186
CDR20291_0959,720.8478648,656.7962137,584.7779083,643.5315188,667.5203457,718.9875605
CDR20291_0960,592.429635,533.0078609,521.6943505,657.180107,768.8450169,669.0907086
CDR20291_0961,110.2309621,74.0292958,81.3330832,64.29549275,91.68948569,64.76069216
CDR20291_0962,82.61420727,79.5877232,93.63666846,57.97982203,102.4740141,103.4956054
CDR20291_0963,86.30235364,79.7775548,113.6152749,70.56657088,88.4502,73.42482414
CDR20291_0964,5094.966694,5128.328632,4785.186703,7224.610027,5850.791129,6902.603979
CDR20291_0965,1221.217963,1300.448003,1257.179555,1628.270867,1425.260584,1483.163572
CDR20291_0966,1123.579117,1151.456345,1169.139204,1377.691354,1257.244041,1407.695908
CDR20291_0967,4208.075868,4481.770318,4285.577763,5468.49832,5343.289614,5364.027804
CDR20291_0968,668.8991956,816.5690066,761.5890892,929.3009033,931.1346509,870.8352521
CDR20291_0969,1102.262407,1222.907018,1232.617104,1387.639406,1308.731111,1286.53055
CDR20291_0970,946.5690889,929.789936,979.560643,1440.315348,1495.599315,1613.815571
CDR20291_0971,10563.67353,11175.60256,10920.45237,13889.14335,14718.91799,15072.39439
CDR20291_0972,1795.554838,1683.028626,1579.631142,2063.709232,2218.809358,2316.007163
CDR20291_0973,14636.6016,17250.93575,13822.3855,8184.076981,5979.607193,7133.344827
CDR20291_0974,9522.852028,10450.10632,8884.630116,4606.074402,3583.235129,3845.232187
CDR20291_0975,6338.096895,6585.731595,5540.079639,2790.683891,2218.766296,2444.763171
CDR20291_0976,5344.317485,5744.732497,4988.125334,2345.149207,1893.794403,2290.128761
CDR20291_0977,4685.729641,5024.450121,4469.674324,1979.699851,1659.947617,1812.423014
CDR20291_0978,9001.401947,10073.70662,9043.565727,3943.863761,3106.094483,3098.381335
CDR20291_0979,68.61188511,79.3721511,64.17822571,29.93621666,24.54781481,41.60779702
CDR20291_0980,10479.60704,10889.7182,9793.205887,13291.77356,9359.962277,11985.9613
CDR20291_0981,9001.664002,9905.863323,8946.036939,12021.9558,8673.628878,10671.22368
