,Gal.1,Gal.2,Glc.1,Glc.2,NAG.1,NAG.2,Fru.1,Fru.2
GXM22_RS05270,8113.382239,8896.796598,6882.949766,8987.025398,4725.955116,4675.862145,5144.675021,6627.076722
GXM22_RS05275,8004.563313,8690.100094,6854.213793,8954.326727,4542.569217,4736.74937,5484.13305,6704.054382
GXM22_RS05280,7791.827215,8449.624395,7394.723765,8724.414195,5051.276678,4451.686451,5588.904047,6376.316163
GXM22_RS05285,5334.088057,5628.257331,4562.177837,5860.214969,3141.42558,2792.509561,3838.809318,4316.580596
GXM22_RS05290,343.1227385,299.1871573,517.2475172,298.3753742,1126.692821,888.3999695,527.2076553,432.707755
GXM22_RS05295,45.09613134,35.38772829,50.63004798,26.56767031,45.84647488,37.36261554,42.74656664,31.49086088
GXM22_RS05300,546.0553295,545.2927222,500.8269611,520.1132379,492.3785795,405.4535686,334.4290214,388.3872841
GXM22_RS05305,155.8757583,147.180779,162.8371813,147.1440202,118.6984076,109.3202455,93.03664505,107.3021926
GXM22_RS05310,141.1704981,135.9210473,191.5731545,171.6680235,218.5557981,181.2778754,264.0229116,181.9471962
GXM22_RS05315,149.0133036,160.8533104,161.4688017,154.2968545,218.5557981,221.4080921,217.0855051,191.2778216
GXM22_RS05320,277.4392428,312.0554222,314.7273253,324.9430445,361.7475278,410.9887709,372.9847482,288.0830606
GXM22_RS05325,16.66596158,16.08533104,17.78893578,10.21833473,13.18871195,17.98940748,7.543511761,11.66328181
GXM22_RS05330,0.980350681,2.412799656,2.73675935,1.021833473,1.256067805,1.383800575,0.838167973,2.332656361
GXM22_RS05335,1117.599777,1141.254237,1137.12351,1103.580151,844.7055988,763.8579177,800.4504146,909.7359809
GXM22_RS05340,292.144503,266.2122287,292.8332505,279.9823717,193.434442,141.1476587,219.600009,174.9492271
GXM22_RS05345,313.712218,332.9663525,448.8285335,373.9910512,297.6880698,282.2953174,394.7771155,340.5678287
GXM22_RS05350,2375.389701,2588.129764,2980.330933,2636.330361,1997.775844,1573.381254,1602.577165,1623.528827
GXM22_RS05355,26.4694684,36.19199484,31.47273253,62.33184187,71.59586488,178.5102742,84.65496532,162.1196171
GXM22_RS05360,48.03718338,107.771718,114.9438927,208.4540286,190.2942724,458.0379905,257.3175678,523.6813531
GXM22_RS05365,77.44770382,102.1418521,95.78657726,205.3885281,228.6043405,547.9850279,229.6580247,588.9957312
GXM22_RS05370,180.3845254,312.0554222,301.0435285,598.7944154,540.73719,1216.360706,691.4885781,1369.269284
GXM22_RS05375,360.7690507,838.0457471,602.0870571,1331.449016,929.4901756,2269.432944,1357.832117,3294.87711
GXM22_RS05380,402.92413,452.8020687,517.2475172,460.8468965,979.7328878,877.3295649,1556.477927,1042.697393
GXM22_RS05385,1189.165376,1507.999785,1637.950471,1431.588696,3122.584563,2890.759402,4267.113153,2878.49795
GXM22_RS05390,570.5640965,631.3492433,613.0340945,555.8774095,1138.625465,1192.836096,1406.445859,1400.760145
GXM22_RS05395,420.5704423,365.1370146,670.5060408,541.5717409,485.4702066,424.8267767,357.0595567,450.2026777
GXM22_RS05400,3776.310824,3091.600626,4995.954194,4335.639427,4218.503723,3635.244112,3382.007773,3469.826337
GXM22_RS05405,177.4434733,115.8143835,139.5747269,130.7946846,161.4047129,177.1264737,180.2061143,167.951258
GXM22_RS05410,503.9002502,488.9940636,537.7732123,486.3927333,558.3221393,565.9744354,351.1923809,341.7341569
GXM22_RS05415,99.01541881,87.66505416,79.36602116,81.74667787,114.9302042,114.8554478,67.89160585,71.14601902
GXM22_RS05420,148.0329529,107.771718,99.89171629,99.11784691,134.3992551,120.3906501,87.16946924,132.9614126
GXM22_RS05425,1069.562593,1151.709702,1228.804948,957.4579645,1292.493771,982.4984086,916.1175949,724.2898002
GXM22_RS05430,191.1683829,211.5221032,216.2039887,193.1265265,384.3567483,352.8691468,227.1435208,234.4319643
GXM22_RS05435,73.5263011,105.3589183,82.10278051,67.44100924,156.3804417,145.2990604,75.43511761,72.3123472
GXM22_RS05440,526.4483159,608.0255133,636.296549,544.6372413,1292.493771,1143.019275,668.0198748,618.1539357
GXM22_RS05445,940.1563034,1002.92039,1159.017585,1019.789806,1006.110312,860.723958,932.0427864,714.9591747
GXM22_RS05450,226.4610074,301.599957,296.9383895,267.72037,533.2007832,552.1364296,927.8519466,740.6183947
GXM22_RS05455,149.0133036,197.8495718,177.8893578,174.7335239,442.1358673,449.735187,771.9527035,541.1762758
GXM22_RS05460,216.6575006,247.714098,175.1525984,211.519529,475.4216642,604.7208515,760.2183519,705.6285493
GXM22_RS05465,45.09613134,46.64746001,46.52490896,47.00433977,40.19416976,42.89781784,66.2152699,85.14195719
GXM22_RS05470,15.6856109,15.28106449,20.52569513,21.45850294,21.35315268,24.90841036,15.9251915,26.82554815
GXM22_RS05475,6.862454769,10.45546518,9.578657726,9.19650126,11.93264415,11.0704046,8.381679734,15.16226635
GXM22_RS05480,12.74455886,25.73652966,23.26245448,21.45850294,24.4933222,29.05981209,28.4977111,26.82554815
GXM22_RS05485,176.4631226,227.6074342,229.8877854,198.2356938,2506.483305,2297.108955,1811.280991,1229.309902
GXM22_RS05490,201.9522404,213.9349028,201.1518123,175.7553574,270.0545781,289.2143203,317.6656619,235.5982925
GXM22_RS05495,76.46735314,67.55839036,82.10278051,64.37550882,99.22935659,102.4012426,110.6381725,88.64094173
GXM22_RS05500,88.23156132,86.86078761,101.260096,73.57201008,108.0218312,77.49283223,84.65496532,87.47461355
GXM22_RS05505,292.144503,258.1695632,359.8838546,308.5937089,327.8336971,250.4679042,383.8809318,234.4319643
GXM22_RS05510,54.89963815,42.62612725,39.68301058,39.85150546,28.26152561,30.44361266,31.85038299,37.32250178
GXM22_RS05515,88.23156132,82.0351883,53.36680733,65.39734229,37.68203415,49.81682072,63.70076598,82.80930082
GXM22_RS05520,7.842805451,7.238398968,4.105139026,8.174667787,8.164440732,9.686604028,11.73435163,13.99593817
GXM22_RS05525,38.23367657,31.36639553,32.8411122,33.72050462,32.02972903,26.29221093,36.04122286,39.65515814
GXM22_RS05530,39.21402725,34.58346173,35.57787155,38.82967199,32.02972903,22.14080921,59.50992611,43.15414268
GXM22_RS05535,50.97823543,36.99626139,47.89328863,30.6550042,42.07827147,41.51401726,52.80458233,55.98375267
GXM22_RS05540,52.93893679,29.75786242,36.94625123,37.80783851,24.4933222,44.28161842,56.15725422,40.82148632
GXM22_RS05545,84.31015859,72.38398968,90.31305856,94.00867955,72.85193269,65.03862705,88.84580518,100.3042235
GXM22_RS05550,64.70314497,75.60105588,105.365235,98.09601344,67.19962756,88.56323683,89.68397316,95.63891081
GXM22_RS05555,11.76420818,16.08533104,24.63083415,20.43666947,92.32098366,81.64423395,129.0778679,62.98172175
GXM22_RS05560,18.62666295,12.86826483,19.15731545,21.45850294,118.6984076,88.56323683,152.5465712,88.64094173
GXM22_RS05565,366.6511548,336.1834187,229.8877854,193.1265265,332.8579683,265.6897105,708.2519375,508.5190868
GXM22_RS05570,105.8778736,94.90345313,109.470374,131.8165181,153.2402722,124.5420518,183.5587862,163.2859453
GXM22_RS05575,149.9936542,193.0239725,210.73047,168.6025231,227.9763066,196.4996817,207.8656574,165.6186016
GXM22_RS05580,121.5634845,81.23092175,97.15495694,95.03051302,81.64440732,83.02803453,161.7664189,144.6246944
GXM22_RS05585,13.72490954,4.825599312,4.105139026,2.043666947,2.51213561,11.0704046,13.41068757,12.82960999
GXM22_RS05590,30.39087112,24.12799656,28.73597318,43.93883935,22.60922049,19.37320806,55.31908625,41.9878145
GXM22_RS05595,17.64631226,16.08533104,16.4205561,25.54583683,17.58494927,20.75700863,23.46870326,32.65718906
GXM22_RS05600,46.07648202,33.77919518,41.05139026,48.02617325,23.86528829,48.43302014,64.53893395,54.81742449
GXM22_RS05605,3.921402725,1.608533104,4.105139026,2.043666947,5.02427122,4.151401726,5.867175814,6.997969084
GXM22_RS05610,98.03506813,88.46932071,75.26088214,86.85584523,75.3640683,77.49283223,116.5053483,137.6267253
GXM22_RS05615,10.78385749,9.651198623,19.15731545,17.37116905,35.79793244,29.05981209,32.68855096,44.32047086
GXM22_RS05620,8.823156132,11.25973173,21.8940748,17.37116905,32.02972903,47.04921957,37.7175588,34.98984542
GXM22_RS05625,18.62666295,12.86826483,30.10435285,27.58950378,48.35861049,60.88722532,46.93740651,50.15211177
GXM22_RS05630,12.74455886,12.06399828,27.3675935,29.63317073,36.42596634,30.44361266,47.77557449,36.1561736
GXM22_RS05635,11.76420818,6.434132416,12.31541708,4.087333893,20.72511878,20.75700863,10.89618365,25.65921997
GXM22_RS05640,5.882104088,5.629865864,4.105139026,3.06550042,11.93264415,11.0704046,7.543511761,9.330625445
GXM22_RS05645,95.09401609,110.1845176,146.4166252,117.5108494,246.1892898,293.365722,240.5542084,188.9451653
GXM22_RS05650,2.941052044,1.608533104,1.368379675,0,1.884101707,1.383800575,1.676335947,3.498984542
GXM22_RS05655,4.901753407,10.45546518,4.105139026,1.021833473,13.18871195,12.45420518,16.76335947,24.49289179
GXM22_RS05660,0.980350681,4.02133276,2.73675935,0,2.51213561,2.767601151,11.73435163,12.82960999
GXM22_RS05665,2.941052044,6.434132416,4.105139026,2.043666947,9.420508537,11.0704046,11.73435163,30.3245327
GXM22_RS05670,2.941052044,2.412799656,0,1.021833473,1.884101707,5.535202302,5.867175814,4.665312722
GXM22_RS05675,0.980350681,0,1.368379675,0,1.884101707,1.383800575,2.51450392,4.665312722
GXM22_RS05680,1.960701363,1.608533104,0,0,3.140169512,6.919002877,4.190839867,10.49695363
GXM22_RS05685,15.6856109,11.25973173,6.841898376,6.13100084,8.164440732,5.535202302,16.76335947,11.66328181
GXM22_RS05690,38.23367657,25.73652966,28.73597318,33.72050462,42.70630537,56.7358236,61.18626206,57.15008085
GXM22_RS05695,8.823156132,4.02133276,4.105139026,3.06550042,13.81674585,11.0704046,17.60152744,12.82960999
GXM22_RS05700,0.980350681,2.412799656,0,2.043666947,4.396237317,6.919002877,5.029007841,4.665312722
GXM22_RS05705,15.6856109,4.825599312,13.68379675,9.19650126,28.26152561,26.29221093,31.01221502,13.99593817
GXM22_RS05710,3.921402725,9.651198623,10.9470374,3.06550042,20.09708488,33.21121381,43.58473462,43.15414268
GXM22_RS05715,3.921402725,7.238398968,5.473518701,7.152834313,22.60922049,12.45420518,20.95419934,23.32656361
GXM22_RS05720,36.27297521,35.38772829,45.15652928,29.63317073,79.13227171,102.4012426,135.7832117,122.464459
GXM22_RS05725,7.842805451,8.04266552,12.31541708,7.152834313,38.93810195,63.65482647,76.27328558,68.81336266
GXM22_RS05730,23.52841635,30.56212897,46.52490896,17.37116905,104.8816617,132.8448552,147.5175633,153.9553198
GXM22_RS05735,6.862454769,6.434132416,8.210278051,4.087333893,34.54186464,27.67601151,57.83359017,33.82351724
GXM22_RS05740,1.960701363,2.412799656,1.368379675,4.087333893,12.56067805,23.52460978,5.029007841,10.49695363
GXM22_RS05745,4.901753407,6.434132416,5.473518701,7.152834313,16.95691537,16.60560691,6.705343787,11.66328181
GXM22_RS15025,0,0,0,1.021833473,0.628033902,1.383800575,0.838167973,0
GXM22_RS05750,6.862454769,12.86826483,12.31541708,5.109167367,33.28579683,41.51401726,18.43969542,26.82554815
GXM22_RS05755,1.960701363,4.825599312,0,2.043666947,7.53640683,11.0704046,1.676335947,2.332656361
GXM22_RS05760,170.5810186,172.1130421,194.3099139,129.7728511,324.6935276,359.7881496,431.6565063,341.7341569
GXM22_RS05765,11.76420818,24.12799656,13.68379675,11.24016821,28.88955951,30.44361266,53.6427503,38.48882996
GXM22_RS05770,97.05471745,102.9461186,112.2071334,67.44100924,227.9763066,249.0841036,278.2717672,256.5921997
GXM22_RS05775,29.41052044,39.40906105,47.89328863,26.56767031,94.83311927,96.86604028,95.55114897,79.31031628
GXM22_RS05780,17.64631226,26.54079621,34.20949188,18.39300252,55.89501732,55.35202302,76.27328558,64.14804993
GXM22_RS05785,25.48911771,34.58346173,64.31384473,34.74233809,129.3749839,135.6124564,165.1190908,131.7950844
GXM22_RS05790,16.66596158,26.54079621,50.63004798,35.76417157,84.15654293,135.6124564,113.1526764,110.8011772
GXM22_RS05795,20.58736431,19.30239725,46.52490896,30.6550042,72.85193269,110.704046,113.1526764,86.30828537
GXM22_RS05800,52.93893679,52.27732588,49.26166831,66.41917577,71.59586488,58.11962417,82.97862937,82.80930082
GXM22_RS05805,1.960701363,0,1.368379675,1.021833473,3.140169512,1.383800575,2.51450392,1.166328181
GXM22_RS05810,0.980350681,3.217066208,2.73675935,4.087333893,5.02427122,5.535202302,3.352671894,4.665312722
GXM22_RS05815,72.54595042,69.16692347,97.15495694,85.83401176,78.50423781,77.49283223,114.8290124,102.6368799
GXM22_RS05820,121.5634845,121.4442493,121.7857911,120.5763499,72.22389878,65.03862705,98.90382086,110.8011772
GXM22_RS15030,0.980350681,0,0,0,0,0,0,0
GXM22_RS05825,379.3957137,339.4004849,381.7779294,380.1220521,376.1923076,373.6261554,405.6732991,359.2290796
GXM22_RS05830,60.78174224,40.2133276,64.31384473,48.02617325,50.2427122,52.58442187,61.18626206,48.98578359
GXM22_RS05835,738.204063,753.5977592,841.5535002,815.4231117,729.7753947,701.5868918,746.8076643,647.3121402
GXM22_RS05840,57.8406902,61.12425795,43.78814961,43.93883935,38.31006805,33.21121381,46.09923854,61.81539357
GXM22_RS05845,33.33192317,32.97492863,20.52569513,29.63317073,22.60922049,15.22180633,25.1450392,30.3245327
GXM22_RS05850,12.74455886,14.47679794,16.4205561,15.3275021,7.53640683,6.919002877,16.76335947,12.82960999
GXM22_RS05855,60.78174224,58.71145829,69.78736343,60.28817493,45.84647488,77.49283223,88.84580518,76.97765992
GXM22_RS05860,45.09613134,45.84319346,43.78814961,47.00433977,41.45023756,51.20062129,52.80458233,54.81742449
GXM22_RS05865,42.1550793,39.40906105,60.20870571,43.93883935,38.31006805,51.20062129,54.48091827,47.81945541
GXM22_RS05870,42.1550793,30.56212897,39.68301058,31.67683767,33.28579683,48.43302014,59.50992611,23.32656361
GXM22_RS05875,79.40840519,100.533319,84.83953986,64.37550882,74.10800049,65.03862705,79.62595748,87.47461355
GXM22_RS05880,77.44770382,77.20958899,67.05060408,85.83401176,62.17535634,76.10903165,90.52214113,106.1358644
GXM22_RS05885,104.8975229,126.2698487,128.6276895,112.4016821,106.7657634,101.017442,126.563364,165.6186016
GXM22_RS05890,12.74455886,12.06399828,17.78893578,26.56767031,16.32888146,13.83800575,25.98320718,31.49086088
GXM22_RS05895,25.48911771,25.73652966,42.41976993,26.56767031,36.42596634,48.43302014,50.29007841,45.48679904
GXM22_RS05900,22.54806567,32.17066208,43.78814961,29.63317073,32.02972903,29.05981209,37.7175588,19.82757907
GXM22_RS05905,32.35157248,23.32373001,25.99921383,22.48033641,21.35315268,47.04921957,42.74656664,37.32250178
GXM22_RS05910,55.87998884,50.66879277,57.47194636,55.17900756,61.54732244,73.3414305,78.7877895,94.47258263
GXM22_RS05915,43.13542998,41.01759415,45.15652928,48.02617325,38.31006805,45.66541899,59.50992611,59.48273721
GXM22_RS05920,36.27297521,33.77919518,54.73518701,40.87333893,53.38288171,49.81682072,63.70076598,32.65718906
GXM22_RS05925,11.76420818,6.434132416,12.31541708,17.37116905,8.164440732,16.60560691,16.76335947,18.66125089
GXM22_RS05930,106.8582243,93.29492003,98.52333661,98.09601344,118.0703737,132.8448552,134.9450437,116.6328181
GXM22_RS05935,51.95858611,53.08159243,49.26166831,51.09167367,60.91928854,77.49283223,69.56794179,76.97765992
GXM22_RS05940,67.64419701,49.86452622,62.94546506,58.24450798,94.83311927,58.11962417,98.06565289,74.64500356
GXM22_RS05945,33.33192317,36.19199484,35.57787155,30.6550042,30.77366122,23.52460978,41.90839867,32.65718906
GXM22_RS05950,3.921402725,4.02133276,6.841898376,3.06550042,8.164440732,6.919002877,6.705343787,5.831640903
GXM22_RS05955,0.980350681,0.804266552,5.473518701,2.043666947,1.256067805,2.767601151,2.51450392,2.332656361
GXM22_RS05960,5.882104088,6.434132416,9.578657726,5.109167367,1.884101707,4.151401726,1.676335947,1.166328181
GXM22_RS05965,6.862454769,1.608533104,4.105139026,4.087333893,1.884101707,2.767601151,0,1.166328181
GXM22_RS05970,0.980350681,2.412799656,2.73675935,0,2.51213561,2.767601151,2.51450392,0
GXM22_RS05975,4.901753407,3.217066208,1.368379675,1.021833473,3.140169512,1.383800575,5.867175814,0
GXM22_RS05980,3.921402725,7.238398968,4.105139026,5.109167367,1.884101707,4.151401726,1.676335947,1.166328181
GXM22_RS05985,9.803506813,8.846932071,6.841898376,11.24016821,10.67657634,1.383800575,3.352671894,3.498984542
GXM22_RS05990,1.960701363,8.04266552,8.210278051,3.06550042,8.164440732,5.535202302,2.51450392,1.166328181
GXM22_RS05995,4.901753407,3.217066208,1.368379675,5.109167367,5.02427122,5.535202302,2.51450392,8.164297264
GXM22_RS06000,5.882104088,4.825599312,5.473518701,4.087333893,8.164440732,12.45420518,2.51450392,3.498984542
GXM22_RS06005,68.62454769,69.97119002,60.20870571,82.76851134,102.3695261,123.1582512,73.75878166,69.97969084
GXM22_RS06010,60.78174224,61.12425795,50.63004798,58.24450798,83.52850903,105.1688437,57.83359017,53.65109631
GXM22_RS06015,304.8890619,397.3076767,324.305983,317.7902102,381.8446127,435.8971813,256.4793999,264.756497
GXM22_RS06020,33.33192317,16.88959759,28.73597318,19.41483599,30.77366122,37.36261554,20.11603136,29.15820452
GXM22_RS06025,25.48911771,24.12799656,21.8940748,22.48033641,23.86528829,30.44361266,25.98320718,22.16023543
GXM22_RS06030,43.13542998,23.32373001,25.99921383,34.74233809,29.51759342,38.74641611,39.39389475,33.82351724
GXM22_RS06035,28.43016976,31.36639553,25.99921383,24.52400336,27.00545781,42.89781784,19.27786339,32.65718906
GXM22_RS06040,221.559254,232.4330335,206.625331,211.519529,202.8549505,273.9925139,145.8412274,177.2818835
GXM22_RS06045,156.856109,138.3338469,97.15495694,145.1003532,128.74695,141.1476587,125.725196,123.6307871
GXM22_RS06050,178.423824,215.5434359,213.4672293,205.3885281,214.1595607,220.0242915,250.6122241,171.4502426
GXM22_RS06055,58.82104088,69.16692347,53.36680733,36.78600504,77.24817,62.2710259,259.8320718,239.097277
GXM22_RS06060,10.78385749,8.04266552,5.473518701,8.174667787,10.67657634,12.45420518,23.46870326,19.82757907
GXM22_RS06065,14.70526022,15.28106449,21.8940748,16.34933557,15.07281366,26.29221093,20.95419934,16.32859453
GXM22_RS06070,241.1662676,223.5861014,259.9921383,235.0216989,374.3082059,380.5451583,255.6412319,288.0830606
GXM22_RS06075,373.5136096,385.2436784,425.566079,391.3622203,604.1686142,547.9850279,364.6030684,352.2311105
GXM22_RS06080,524.4876145,529.2073912,554.1937685,498.654735,771.2256322,642.083467,462.6687213,481.6935386
GXM22_RS06085,307.8301139,331.3578194,322.9376033,345.379714,384.3567483,326.5769358,281.6244391,325.4055624
GXM22_RS06090,3850.817476,3320.012326,3772.622764,3438.469638,3253.215615,2822.953174,2192.647418,2747.869194
GXM22_RS06095,1926.389089,1919.78426,2760.021805,1990.531606,2134.687234,1220.512108,1323.46723,1270.131389
GXM22_RS06100,599.974617,626.523644,561.0356668,623.3184187,422.0387825,314.1227306,285.8152789,347.5657978
GXM22_RS06105,170.5810186,154.419178,162.8371813,157.3623549,117.4423398,110.704046,78.7877895,108.4685208
GXM22_RS15035,15.6856109,12.06399828,9.578657726,12.26200168,7.53640683,5.535202302,11.73435163,13.99593817
GXM22_RS06110,138.2294461,131.095448,132.7328285,146.1221867,92.32098366,65.03862705,52.80458233,74.64500356
GXM22_RS06115,2042.070469,2149.000227,2567.080271,2146.872127,2047.390522,1808.627352,1167.567987,1286.459983
GXM22_RS06120,505.8609516,600.7871143,584.2981213,545.6590748,659.4355976,595.0342475,423.2748266,471.196585
