,3074-CAW-0001,3074-CAW-0002,3074-CAW-0003,3074-CAW-0004,3074-CAW-0005,3074-CAW-0006
PA14_RS27195,2499.498594,1917.682944,2127.983133,2920.755747,2641.202131,2642.888783
PA14_RS27200,2205.053585,1583.989438,1860.771255,2908.002915,2374.559185,2524.15362
PA14_RS27205,9179.799957,7010.64273,7761.641053,10727.62432,7859.321207,9205.344509
PA14_RS27210,5308.255141,4917.826082,5546.646243,8366.317305,5824.211375,6444.818436
PA14_RS27215,2327.984924,2944.417427,2758.526262,3336.012548,2459.253943,2267.690444
PA14_RS27220,4734.892644,3827.235603,5857.393083,8678.752701,7423.572926,7007.572257
PA14_RS27225,1407.996468,1544.018154,1768.254233,2371.476735,1823.06464,1793.23146
PA14_RS27230,1542.464959,1652.645984,1063.743426,956.4203389,919.9119698,829.828272
PA14_RS27235,463.790674,571.9447584,412.2872396,299.4264795,367.6950641,381.4999347
PA14_RS27240,1514.014178,1876.136395,1204.124624,2661.924615,1690.296944,2584.613782
PA14_RS27245,402.3334839,474.9497259,439.3040531,382.1925907,431.2396436,494.2276789
PA14_RS27250,1079.694168,1486.874329,926.8017769,351.5426693,510.7324801,559.0850665
PA14_RS27255,1772.688094,2714.778919,1578.847376,696.1927597,951.6201433,1125.274297
PA14_RS27260,325.1956164,425.79199,350.9926476,484.8961538,365.0921908,406.4260317
PA14_RS27265,4892.916679,5219.967105,6081.181779,6908.3861,5008.701779,6239.799685
PA14_RS27270,2499.781011,2536.961658,3103.060264,3916.409756,3114.847896,3623.281046
PA14_RS27275,4416.552666,5394.15028,4232.768878,2732.424656,2725.254031,3098.806595
PA14_RS27280,1403.861601,1357.902331,1473.173872,1052.361019,1087.785964,1027.416904
PA14_RS27285,34422.54153,31132.65511,40564.52572,22323.81538,31055.86217,25693.20065
PA14_RS27290,11542.76313,10824.92193,12834.87834,7573.576314,8466.82585,6886.231659
PA14_RS27295,244.4601505,264.3411103,216.5819946,242.0858591,192.517302,172.9079389
PA14_RS27300,665.1067028,1055.353055,714.8872937,717.3483187,651.3585027,822.9311937
PA14_RS27305,462.9774127,612.1676511,465.2685949,358.1551806,448.462642,415.9899892
PA14_RS27310,807.6133787,1106.306177,828.4581439,566.6798132,689.9246516,634.9406788
PA14_RS27315,758.7800829,822.9488767,781.1246617,1031.516369,768.4949663,931.6582283
PA14_RS27320,644.9967138,777.3454175,684.6856662,1031.936155,750.6304472,887.807447
PA14_RS27325,792.9603944,1072.758041,836.8208572,936.439513,817.4915454,1015.275115
PA14_RS27330,363.8873276,482.6866114,430.4643644,276.4234117,387.3172645,542.4867159
PA14_RS27335,363.7531674,493.2676965,318.1951421,335.2633569,341.1666936,413.98136
PA14_RS27340,246.7809122,278.9320688,192.4252085,123.9324864,200.4606144,171.3227346
PA14_RS27345,326.8581817,327.4055574,247.0237593,265.3075644,329.1882429,299.6021154
PA14_RS27350,410.9622308,518.4165624,361.3301925,278.9446362,281.9104212,266.9547668
PA14_RS27355,491.6408559,543.7580334,391.0445048,238.1479468,290.3912152,281.6992671
PA14_RS27360,310.970518,343.2447871,250.4761972,188.7833082,226.0885312,164.1369796
PA14_RS27365,432.4294593,516.8013398,403.4857746,264.9648178,253.3706316,273.5790602
PA14_RS27370,3904.486205,3493.179346,3939.773567,1768.732306,2757.547458,2240.933311
PA14_RS27375,3484.843131,3783.020817,3434.084919,2302.052468,2240.680137,2181.470124
PA14_RS27380,712.4554526,715.4434858,678.3499882,558.7023197,576.972201,544.6988458
PA14_RS27385,1399.589955,1807.253288,1239.591455,1086.258688,1016.36015,1008.485063
PA14_RS27390,260.6299376,173.4564887,214.8593873,284.2370874,211.8523615,250.6877171
PA14_RS27395,324.2381413,302.6830337,338.3721451,355.5407223,353.6655782,314.392066
PA14_RS27400,868.3705567,658.5791372,695.199869,984.9481708,859.3172227,676.6964454
PA14_RS27405,432.5799536,440.4031568,478.9910868,298.6001334,507.3462946,494.3623283
PA14_RS27410,286.6922311,263.7208818,253.7083163,285.2410876,326.0840353,315.4024376
PA14_RS27415,112.2195327,66.13365354,98.46753926,71.74811381,74.33630121,96.01640399
PA14_RS27420,401.6588905,359.1376264,390.5428397,425.2419161,406.8722283,358.0082442
PA14_RS27425,474.7542154,465.6115384,541.6976418,519.6502012,477.6360768,436.4634392
PA14_RS27430,344.7832792,356.0031016,575.7062243,346.8206524,411.1388803,385.6092903
PA14_RS27435,1778.221098,1705.343915,7016.96767,2408.145755,3080.545224,2884.173023
PA14_RS27440,1968.270788,1966.176336,7400.964085,1639.365697,2933.529938,2693.938126
PA14_RS27445,1952.11726,1625.482152,6566.832766,1588.041611,2582.233951,2136.568713
PA14_RS27450,1284.36808,1060.850027,4063.555828,1206.365199,1488.913267,1276.801025
PA14_RS27455,1171.287888,1163.495568,4147.729228,1881.340151,1866.328205,1733.174259
PA14_RS27460,1272.404796,1214.255243,5912.251803,1081.442317,1482.46569,1347.266929
PA14_RS27465,1533.390041,1100.440937,5558.596712,1435.778018,1940.922772,1648.721493
PA14_RS27470,3016.627824,2453.485449,10355.24452,2037.154945,3196.266527,2617.351554
PA14_RS27475,1934.191601,2440.077069,5952.025533,1378.857833,2131.152327,2045.120309
PA14_RS27480,12488.15735,18819.97381,34022.25156,4028.700942,6598.475363,5286.019384
PA14_RS27485,1192.74837,1012.07185,1691.395113,1565.070575,1830.940255,1668.387855
PA14_RS27490,248.3801378,215.3364896,395.8209053,446.7977158,357.6518267,363.0705243
PA14_RS27495,1096.940836,954.2152943,1712.145983,2028.868999,1639.777097,1474.853561
PA14_RS27500,2030.976738,2103.429866,2816.871428,2538.333649,3194.33521,2572.561765
PA14_RS27505,2137.817524,2996.378168,2664.331721,2577.984725,2726.106105,2598.584036
PA14_RS27510,5624.596937,7217.962837,8937.57049,5158.825743,8723.467548,7754.929766
PA14_RS27515,2010.490773,1617.549336,2179.360281,2583.859663,2226.299541,1709.835716
PA14_RS27520,1184.150716,897.1012427,1214.388232,1394.35674,1050.062147,1053.819452
PA14_RS27525,772.2509873,794.4408513,988.4327483,558.2443754,671.8051291,645.2533875
PA14_RS27530,1697.620185,1934.100437,2363.000141,1615.102488,1458.423502,1421.014933
PA14_RS27535,1510.069254,1451.146039,2196.051238,1262.811422,1040.378662,1017.234794
PA14_RS27540,6615.268508,6015.650351,8191.960252,7493.42727,6504.827123,6452.466362
PA14_RS27545,590.7311996,532.8397863,590.5068561,743.2836174,946.9989396,845.9602117
PA14_RS27550,1966.470734,1290.311786,1536.951047,1926.228315,2002.629747,1745.175004
PA14_RS27555,549.8293081,575.5538077,536.2745579,398.720784,658.8352792,581.8699776
PA14_RS27560,272.9195628,257.1741809,303.4796566,99.69238476,429.8990166,310.3262657
PA14_RS27565,981.5330252,1123.783182,900.1833061,1101.737643,966.6963606,780.1712367
PA14_RS27570,449.489,582.5043446,360.32976,387.4837503,351.6940214,369.9768008
PA14_RS27575,3872.818029,6603.208568,5378.79392,4673.912466,3869.147465,5040.244484
PA14_RS27580,157.2022438,152.090054,144.6644875,122.6911689,148.8031545,131.828638
PA14_RS27585,846.4605374,674.2958929,654.4764634,611.7468681,737.6409813,632.3440881
PA14_RS27590,484.517512,523.4039493,498.0742443,583.3370912,473.4394121,565.7100536
PA14_RS27595,213.7702086,242.4624458,216.0757712,266.16259,219.4025221,292.3180287
PA14_RS27600,500.0692209,477.5649016,518.2430307,639.3929382,517.7977909,554.4086667
PA14_RS27605,605.3925034,761.1563397,672.8429543,460.1862285,511.0689029,520.7914669
PA14_RS27610,201.0521982,292.184128,258.2577799,269.6127663,270.5402615,289.9802833
PA14_RS27615,129.2122821,189.5300374,119.9913003,83.09036561,103.185683,100.9491183
PA14_RS27620,590.3885779,1035.915779,458.1848671,298.546532,343.0542668,411.2272335
PA14_RS27625,89.13727796,132.0407474,80.55466868,49.46697248,45.92787089,72.84639635
PA14_RS27630,119.9711162,171.5811195,126.6919457,131.1845492,109.1884163,127.9183123
PA14_RS27635,2444.285346,2467.882514,2843.90193,1208.166857,1195.936438,1057.001713
PA14_RS27640,40.47548324,80.38049184,70.24313842,38.66022155,80.51144628,65.1883837
PA14_RS27645,766.2434361,902.6607084,666.7046596,537.4657456,597.4619391,527.4589468
PA14_RS27650,1438.485038,1667.788928,1173.412052,918.461858,966.5911665,1018.402394
PA14_RS27655,155.9753677,123.7031133,141.9648542,75.10770445,114.8579574,131.6152271
PA14_RS27660,220.8252447,333.0620111,148.9124328,112.7692018,142.8825576,136.8731827
PA14_RS27665,306.5666604,322.6070151,263.1026556,181.2211337,172.6327054,218.0366728
PA14_RS27670,152.0323681,192.7842926,142.4566738,194.9921183,188.0425579,152.4278489
PA14_RS27675,455.9352047,393.9268653,432.9330111,616.5204759,496.9579592,472.966765
PA14_RS27680,638.424851,549.3694975,571.0463345,736.5654928,541.8887929,676.7930766
PA14_RS27685,619.7626486,652.0067093,554.7507874,642.9871074,426.2316752,440.7036393
PA14_RS27690,136.3638096,147.4727921,138.5905425,140.5146069,149.3076215,124.2460004
PA14_RS27695,759.3085799,945.2689131,789.8467766,769.7259095,810.2307336,733.2050945
PA14_RS27700,873.3366048,940.4262506,877.3556681,1114.059831,907.4044974,852.9799382
PA14_RS27705,11.95838451,11.58075655,16.11544029,19.20892663,19.03363229,29.23119694
PA14_RS27710,70.69738757,44.09648024,46.69817616,32.8519841,39.07067838,48.31580521
PA14_RS27715,222.5446487,315.1485031,291.6936157,199.720692,250.3009229,262.713586
PA14_RS27720,1256.743925,1870.624146,1231.142464,825.8053758,799.8756925,813.1721525
PA14_RS27725,1068.074081,1260.479553,1054.137247,786.5234665,828.6011429,789.8092751
PA14_RS27730,486.5819522,659.9335711,576.7115077,492.46009,489.9062885,561.4232498
PA14_RS27735,682.1092421,841.246041,684.1941696,669.2224346,810.2481437,820.9792793
PA14_RS27740,16.49382156,16.92088709,11.03203398,19.92286606,22.69548636,20.00218915
PA14_RS27745,882.4354872,786.5201955,614.758514,1048.188885,1379.658029,1306.538571
PA14_RS27750,229.6878447,211.5242853,213.2288738,239.6039032,247.8012406,278.7695164
PA14_RS27755,1080.226402,1331.535336,979.5307684,904.1899048,848.1696207,801.2996298
PA14_RS27760,2470.533666,2541.640027,3124.247431,1811.07302,1729.390555,1623.747962
PA14_RS27765,235.8572274,189.0661789,265.7258922,171.0327151,200.6298837,215.7871282
PA14_RS27770,158.1801437,181.0940078,182.4362487,107.4040064,165.8724527,178.7857076
PA14_RS27775,248.3952887,257.3539294,231.4912736,262.0962678,274.8942653,262.7511011
PA14_RS27780,169.6939947,213.2437429,150.1292211,160.2032938,113.9511757,136.0679992
PA14_RS27785,561.0112922,700.6402211,589.0004802,492.6331835,701.8802021,746.3652463
PA14_RS27790,556.385881,732.2462046,483.048755,528.9494335,553.8045129,473.0969337
PA14_RS27795,761.8662836,880.0410437,784.441472,967.6630743,795.1983758,978.9382165
PA14_RS27800,1,1,1,1,1,1
PA14_RS27805,5440.222718,7973.956391,4156.564835,4095.582669,3716.927931,4069.927839
PA14_RS27810,3670.660576,4557.803462,2310.920638,1075.714862,1727.543113,1690.116524
PA14_RS27815,6429.193246,8190.995009,3829.292104,2049.456992,2296.452138,2324.463409
PA14_RS27820,5542.318865,6118.549652,3239.90995,1971.280006,2607.215285,2195.740734
PA14_RS27825,952.0767049,1234.563219,842.9872496,905.1173237,793.64774,980.7631746
PA14_RS27830,1353.940852,1150.031769,1083.375759,950.8414594,1102.385422,1088.055928
PA14_RS27835,2320.697876,1918.283188,3600.341399,1347.618104,2420.799702,2274.96873
PA14_RS27840,384.5280416,306.4049937,542.1936851,311.1220854,380.058845,327.3288605
PA14_RS27845,2631.673872,2090.774857,2996.125831,3182.387943,2514.383509,2397.438347
PA14_RS27850,4686.239589,5960.03877,6117.565806,11232.87807,7513.268786,10428.82861
PA14_RS27855,8040.954215,12133.10349,13067.15093,16596.36303,16527.32937,18596.22286
PA14_RS27860,8242.498477,10642.72522,12256.01629,16894.5523,15534.02422,15920.81974
PA14_RS27865,6550.35327,6823.276668,8447.653821,10608.76429,10033.44902,10542.70168
PA14_RS27870,3172.35828,3190.190808,3164.84691,4123.066457,4118.828954,4588.303155
PA14_RS27875,1363.223599,1330.94847,1199.668424,805.251705,1239.572553,1272.796449
PA14_RS27880,1561.777264,1757.044482,1312.675861,1304.71863,1148.016769,1252.49402
PA14_RS27885,2163.731846,2072.226519,2090.554588,1406.941863,1461.109918,1248.821876
PA14_RS27890,23464.79116,18686.29593,26946.58821,20191.38146,19499.02004,18007.79602
PA14_RS27895,415.7515984,371.4792971,508.5035374,497.5794178,456.6607547,486.4254827
PA14_RS27900,601.5617389,724.7567226,1081.682965,498.0286748,501.8189008,503.8197963
PA14_RS27905,2485.743984,3511.449569,8335.626963,1290.950529,1424.33817,1552.534379
PA14_RS27910,622.0401962,703.7850217,689.408368,288.641914,520.0292636,603.0617822
PA14_RS27915,385.3471739,355.6548433,388.7333301,331.4629939,361.7301398,519.1656061
PA14_RS27920,2161.868417,1511.410673,1693.553679,4168.24684,2762.383679,3327.631584
PA14_RS27925,465.3079416,441.3896529,378.4940997,486.7813213,522.5281678,469.8088239
PA14_RS27930,606.269317,530.6452889,537.3536219,759.8869545,676.8146564,640.2599686
PA14_RS27935,1110.300134,933.5568051,1077.40429,1073.062208,1398.319188,1272.378338
PA14_RS27940,579.641468,603.0851912,657.3482163,427.6127323,597.5103942,587.3994074
PA14_RS27945,527.6578743,499.2413081,453.1132912,325.2113954,465.426324,407.3112917
PA14_RS27950,426.2195623,435.2211931,434.8228663,488.9604615,447.3086974,448.0639979
PA14_RS27955,361.0365281,412.8568981,324.3970748,344.6936712,306.8698292,312.6230839
PA14_RS27960,433.844431,396.6302769,536.8860093,563.7462025,356.9672723,419.6128358
PA14_RS27965,2829.322664,3527.631138,1561.684168,1431.875161,1269.829426,1134.690402
PA14_RS27970,308.5094775,524.3099084,300.8271568,338.0127836,326.1957104,300.4283189
PA14_RS27975,555.5981557,532.6905953,440.3674424,452.9653864,433.592803,466.0677896
PA14_RS27980,348.0966211,442.8802954,275.5587255,203.6563517,283.2957209,296.9094085
PA14_RS27985,220.6547509,320.2336271,282.556193,240.7702448,207.8258065,266.9061985
PA14_RS27990,444.7480593,437.5869792,415.7665839,397.2262077,339.0132851,328.6754751
PA14_RS27995,441.0880912,618.6621664,512.0443633,362.4607582,394.8191071,435.214858
PA14_RS28000,1050.064695,1104.25833,907.3302826,771.3287095,960.4215733,839.2088023
PA14_RS28005,1642.44233,2036.09195,1600.084078,1109.952328,1403.037642,1682.953966
PA14_RS28010,703.1550318,764.8780836,567.3387126,693.1520275,575.1418466,512.6523507
PA14_RS28015,127.3949253,93.21737616,75.72196791,49.61355052,98.25791358,74.19977978
PA14_RS28020,1523.051489,1514.495945,1151.130754,1629.88561,1494.247072,1418.335382
PA14_RS28025,1303.751774,1428.04824,680.8551069,551.4800934,705.1654595,739.4009055
PA14_RS28030,860.7509155,865.2324719,803.4135594,1108.134282,819.7470531,775.2570875
PA14_RS28035,2112.614764,2069.793322,2079.527431,1905.605808,1984.174232,2260.40724
PA14_RS28040,573.0244947,453.4466465,531.836875,681.4863735,655.7054155,752.1387417
PA14_RS28045,2022.453756,1527.839203,1712.460505,3726.242885,2160.156318,2953.209522
PA14_RS28050,1384.273214,1263.543835,1524.276592,761.444988,1062.337896,1025.735468
PA14_RS28055,3455.289797,3195.431399,3725.790916,4775.34748,4056.109823,3933.440377
PA14_RS28060,834.3697247,684.9263246,1312.260113,1577.847435,1993.769619,2241.725632
PA14_RS28065,2769.573288,2624.929572,4147.599856,4341.392062,4361.981694,4384.175999
PA14_RS28070,10374.42675,9262.423457,14574.63365,13499.3657,12648.89731,10605.55132
PA14_RS28075,951.6280587,1282.03817,1002.000838,876.0370036,736.1985,751.8030719
PA14_RS28080,1936.072147,2241.472369,1667.10008,1356.781323,1594.910773,1658.866417
PA14_RS28085,630.8923294,628.4869594,557.4922735,472.7370081,541.5073088,480.3695856
PA14_RS28090,2171.68027,2752.593777,1848.431673,1461.86057,1321.252055,1362.457016
PA14_RS28095,654.689486,617.1524072,771.5885904,1087.084974,830.3979086,935.8191882
PA14_RS28100,1006.769011,1179.941812,1229.455668,1012.876106,1038.302424,1216.011367
PA14_RS28105,6559.863138,7268.601012,9792.354014,4719.343607,4578.740223,4665.428897
PA14_RS28110,3238.946673,3188.137198,4063.941727,2020.843662,3118.103281,3463.341656
PA14_RS28115,479.2521188,433.4016994,376.1707857,357.0882865,341.4799351,319.6463921
PA14_RS28120,2332.342588,2670.923611,2033.616605,1447.388,1870.560613,1910.635685
PA14_RS28125,2888.152088,3527.000341,2296.487157,2468.652407,2282.763998,2408.090673
PA14_RS28130,436.088459,606.8116611,480.8009712,425.5842646,562.8349082,619.0164764
PA14_RS28135,677.6497573,753.9991046,777.4133111,1015.629859,750.5492852,879.4897782
PA14_RS28140,942.2538667,1096.54629,1042.532757,1112.235828,1029.569139,1289.19296
PA14_RS28145,537.9319989,695.5049633,627.7002616,604.4913982,631.3936758,648.6632972
PA14_RS28150,1267.564987,1094.725161,1040.426258,1108.943387,1100.136635,967.5108299
PA14_RS28155,1512.532053,1277.587157,1197.409578,1627.745009,1586.313279,1543.434453
PA14_RS28160,5026.512292,4830.08546,4218.721104,10237.08963,7960.972701,10947.09913
PA14_RS28165,8156.655471,6358.016301,7293.876213,17504.72771,12540.67167,18526.45204
PA14_RS28170,1013.281985,993.1821344,1221.181565,2132.297466,1504.268099,1679.882953
PA14_RS28175,560.050845,639.3388709,511.4090923,546.6838704,567.6075621,598.4587501
PA14_RS28180,785.0436159,699.0098621,773.6986788,861.5268802,719.7140439,737.2024217
PA14_RS28185,1193.927899,1257.467153,901.3183796,659.6788312,785.9588664,733.7633315
PA14_RS28190,1658.24562,1808.478837,1187.970256,955.0020369,1008.61509,959.8006634
PA14_RS28195,685.5095716,622.2144114,628.5000286,893.7044514,715.3096032,665.7030648
PA14_RS28200,1711.776937,3171.542589,1767.267852,1431.380981,1682.476921,1678.323373
PA14_RS28205,4667.91961,4481.204966,4742.095494,4702.450363,3497.055555,4474.596882
PA14_RS28210,3049.943919,3375.028571,2622.956198,3013.622512,2790.053363,2703.834252
PA14_RS28215,6745.763386,7445.195412,5734.086688,6809.706954,6011.086228,6971.633435
PA14_RS28220,3427.120016,3265.832311,3000.857299,5509.493579,4048.093788,5249.327888
PA14_RS28225,255.5123121,240.9316975,278.2610174,368.2077034,284.4434402,261.6803892
PA14_RS28230,1794.675133,2316.564281,2930.105713,1481.421022,1396.599843,1442.950406
PA14_RS28235,370.6238724,359.0990435,387.4636071,370.9546462,365.3511656,293.435071
PA14_RS28240,881.1214027,752.0438633,712.9217868,913.0632549,799.4887928,846.9212393
PA14_RS28245,1545.025571,1356.544821,1138.20602,1193.003037,1332.398574,1218.689597
PA14_RS28250,573.1810091,523.4173729,479.9528919,566.4331931,501.7003033,505.6919491
PA14_RS28255,1071.323893,1019.090882,1105.708209,1428.245234,1115.000777,1058.822469
PA14_RS28260,681.7485895,559.6573509,596.3171422,604.8744869,554.9053876,532.9746112
PA14_RS28265,1159.443658,1254.170695,892.1614495,809.613199,847.0163453,750.8984482
PA14_RS28270,2319.863171,1976.176377,2508.144931,2820.225877,2596.15895,2740.130712
PA14_RS28275,9707.485959,13870.44064,12255.11159,8879.20626,9577.417646,11430.68309
PA14_RS28280,363.9597241,337.0348579,334.1472058,294.3753378,273.2513854,205.0371329
