,High-Mg-Rep1,High-Mg-Rep2,High-Mg-Rep3,0point75percent-DNA-Rep1,0point75percent-DNA-Rep2,0point75percent-DNA-Rep3
PA4943,522.3680724,731.4556701,657.0005956,850.5271097,772.4375536,784.6595067
PA4948,165.469602,217.5729694,215.036394,219.2129189,165.7296313,132.4753264
PA4949,64.7060662,55.5700345,66.6912077,75.98492474,51.3992495,80.3852356
PA4950,83.7086192,113.0644063,108.1122202,102.8028085,130.9355651,129.0703636
PA4952,191.4538311,273.0578409,309.1464394,263.2830593,309.2319945,311.8421749
PA4955,35.6290654,47.5369513,55.4657366,63.86034611,51.2972668,44.5698562
PA4958,75.89429,116.6019072,82.4893708,55.64879546,68.8728878,86.5385863
PA4960,245.3434018,229.835632,228.83873,301.7401354,332.6925995,365.6801223
PA4961,203.4607158,188.7578359,202.7126709,243.117458,236.8673795,234.7032988
PA4962,31.3495967,50.1926469,24.9874693,28.09498467,67.4028892,35.1379782
PA4963,284.1305219,303.2737146,353.8573573,424.388376,363.6261953,303.3006922
PA4965,64.1323178,91.2709465,83.0654871,103.4537607,128.037978,97.5545012
PA4966,59.7682843,64.9765429,79.3980532,68.44204254,73.9409124,85.0677681
PA4968,108.4362861,125.3873208,140.4488912,145.7681813,149.8772318,164.9472242
PA4970,102.6955416,143.542951,153.4769558,262.9543663,112.6528213,129.2001478
PA4972,274.9447761,216.4935855,287.406072,335.2668171,276.8816331,393.3316657
PA4974,127.7999087,88.8734307,99.5489394,135.3561684,126.6819459,98.5962731
PA4975,81.1887853,80.7116748,114.198051,111.2800499,69.6769684,103.2351664
PA4978,16.1020884,12.8902207,9.6257324,27.41780283,22.2558013,29.6501448
PA4979,11.6001608,33.5338184,17.3362674,28.58864332,22.268581,25.5395641
PA4980,12.7535859,3.7813484,16.9422613,19.04925097,3.2643715,3.4035163
PA4981,14.2970135,38.1506743,35.6111226,32.0318615,53.0616314,17.1693306
PA4982,17.975024,16.9876793,21.2668626,20.13614517,23.291732,26.9828318
PA4983,45.8087984,57.0443416,95.8447928,98.52739114,109.0433329,84.3516364
PA4984,25.9795269,55.4597765,56.9448229,27.93890142,63.8365987,41.5985324
PA4985,12.333138,10.9700657,27.6475364,24.86869247,11.8378308,19.7478747
PA4986,17.2929979,36.9162149,31.012953,21.69677399,13.2787994,20.767218
PA4987,72.9505115,54.9051788,67.0913549,75.43503384,73.252497,103.3307546
PA4989,26.6312167,30.4558773,26.5333042,23.86645138,35.0560305,18.2751519
PA4990,50.554755,44.9673864,20.147554,54.36759196,7.7639107,64.7587964
PA4991,45.8087984,35.6527135,51.3454247,48.75053207,59.3582659,52.7197727
PA4992,111.8174176,66.3061535,86.6493514,77.94025637,69.9611433,79.574462
PA4993,40.2132612,58.5308391,43.7077231,42.59089859,50.5286433,64.3896502
PA4994,61.267847,44.5880089,66.5919156,57.40300342,34.2151497,75.8063579
PA4995,60.0308324,46.4314408,72.8123232,30.40792062,56.116824,66.8672224
PA4998,170.6747167,179.4136549,159.7413213,227.1162309,242.2554795,231.8782711
PA5001,594.5809714,654.0428817,511.7731359,611.6780173,621.3562353,676.0087527
PA5002,168.4659722,244.8203243,222.2194279,248.7920778,302.4478177,300.1426458
PA5003,146.3889863,210.3390855,201.9472222,228.7439153,236.3448656,234.3986871
PA5004,233.9391276,276.5672233,244.8804952,339.6898621,281.9590139,331.9101902
PA5005,827.3725641,720.5985298,742.2792114,763.790445,808.8511017,777.3956457
PA5006,84.2305797,119.4691332,131.5516764,126.4901176,106.6317222,129.4026559
PA5007,133.0808966,153.8844392,225.405738,178.8973135,156.6898333,216.6412108
PA5008,155.7499147,236.3265579,241.8940008,201.1600902,225.1217196,245.7199842
PA5017,88.5382276,159.7241564,135.4251424,137.459395,125.4389165,154.7465406
PA5019,172.9733661,196.7927554,188.3687982,219.9061918,172.9765901,212.5550818
PA5020,28.0112037,64.7799719,65.1191742,391.6094935,328.3707903,403.6649603
PA5021,58.3021071,48.1543143,78.8333793,69.04381576,62.3561581,40.0086813
PA5022,94.278519,103.4852666,93.931894,80.89547865,101.6593556,88.3271788
PA5023,78.3546799,135.2899682,61.9940651,103.2649334,84.9406899,112.546666
PA5024,98.6135012,79.3608518,42.1075449,92.58414195,57.6933277,67.6715875
PA5026,14.8651068,72.7220911,37.0261341,33.3046507,34.2434735,29.7525927
PA5027,123.7848046,157.8156876,160.3286056,144.2140353,129.9027846,148.6535791
PA5028,604.9982324,662.9176412,576.5663315,663.9854541,703.5740755,642.3073398
PA5029,33.4464902,66.1109919,33.3235207,76.60069661,48.5115874,68.4309633
PA5030,20.4522198,22.7397717,33.1126657,61.86016442,17.6677602,45.0287531
PA5031,18.1018639,6.4404902,14.4282484,12.97807034,27.7998091,20.2893487
PA5032,12.5398387,36.250245,31.2343366,39.33297854,14.4434763,25.0985559
PA5033,51.4823652,21.3698221,23.9367729,27.68258123,28.990015,41.2168945
PA5037,315.1429566,394.2466722,313.9843,380.8193737,374.6930795,322.2981947
PA5046,1005.573517,623.0374894,761.3203398,953.4893166,847.5327151,887.9073986
PA5047,126.2605007,128.9439804,125.7962905,161.3471557,161.5863905,155.3705186
PA5048,96.4489936,105.2869195,113.5660956,82.50706826,114.4570266,140.395047
PA5052,87.0762074,77.4524465,86.7560624,73.70089513,66.863334,73.5863694
PA5055,144.8149112,185.1640926,90.1765523,235.2275249,132.0490934,159.4163114
PA5059,32.6888028,106.6119976,54.2810315,83.00294986,66.9354628,69.7886059
PA5061,1130.389774,1235.276749,860.764386,1143.283966,1029.192934,963.1706243
PA5062,73.1944931,86.8066067,158.0050026,65.5956816,93.6732699,107.4327316
PA5064,64.439171,90.7523616,107.0037559,101.0612894,78.3449166,73.086034
PA5071,33.2890209,25.3798977,42.6428103,51.14239582,65.7300572,79.9537895
PA5072,24.2475584,26.1893389,34.5120139,24.83457904,27.9285119,26.3457372
PA5073,182.1940847,213.9162809,210.5681053,235.1221834,184.6701606,157.5341826
PA5074,251.9483913,179.2822163,251.0220763,217.5813221,196.9815047,242.0525218
PA5075,279.7048128,177.2639586,156.7555022,250.6667791,201.3537577,226.7314403
PA5076,508.6149174,243.025987,314.0981037,335.2668171,280.8093079,323.0663552
PA5078,565.4251403,402.3469719,457.054541,569.8261111,524.2853736,570.5483885
PA5079,107.6193004,116.2376138,99.5647961,130.8918395,147.56748,129.240372
PA5080,142.0214136,114.0006517,93.1824374,242.1371457,130.3330558,138.6617748
PA5081,7.0585884,50.2277221,63.2937311,56.93210101,32.5205314,50.8600925
PA5082,63.5978818,46.5862123,41.0002725,30.17401354,80.4341144,71.882264
PA5083,19.1848814,34.1290932,38.2286923,25.78975516,14.7315228,15.3594581
PA5084,16.1484253,11.9697359,10.726036,12.05995745,18.5998723,19.3926971
PA5085,49.2552284,46.9408767,94.6429772,40.98873312,45.9263304,76.0509847
PA5086,330.4013102,527.1270348,313.5110044,235.0001054,422.8428912,293.9111263
PA5087,220.5930586,464.7146791,343.1684247,346.8277418,635.9445991,362.5096936
PA5088,343.5659882,298.8036939,277.6456299,205.2653982,304.8523287,216.9915284
PA5089,49.6466669,60.2177198,38.9717433,36.40296539,47.364018,45.7695381
PA5090,25.5394186,29.026988,19.7909602,20.34488903,31.5954847,23.8547336
PA5093,24.1594348,33.2107468,10.9411864,9.841491695,16.8648549,21.1004689
PA5094,56.7235302,32.4349596,56.5149801,32.67943704,40.4452097,25.9502758
PA5095,75.0844918,63.2710127,43.310147,46.0401615,57.6552379,63.2766409
PA5096,13.8986447,12.3625508,31.156976,21.797533,18.676652,19.4727495
PA5097,31.1754323,25.5968199,28.6715192,21.49146263,29.4630456,24.9591195
PA5099,16.3330747,31.1312675,34.8707666,23.00167352,12.5417018,20.5484643
PA5101,16.8769257,26.2704205,29.4260329,11.34361411,16.1991369,10.1337778
PA5102,25.099709,22.3256608,32.1524065,38.56103966,30.286693,11.4827898
PA5103,88.8636955,52.6949196,52.4663577,53.09210593,55.5996183,39.5247053
PA5104,28.4851665,25.3369537,45.4087005,35.73910233,21.8729463,27.3663442
PA5106,32.1367892,48.3746068,44.3334945,33.23129244,18.9822485,23.7496467
PA5108,221.8530761,290.1965051,247.0418108,292.3838521,240.5006743,198.5120664
PA5109,173.0934448,203.6284332,211.3989625,240.1911525,197.2265065,201.1630523
PA5113,62.7531282,42.9366012,98.5930306,32.44517585,48.1863358,59.9018867
PA5114,46.6853395,63.118947,70.7008177,53.55343501,40.1501403,48.5893008
PA5115,34.5327865,15.358092,51.6087346,15.4738531,39.7751115,32.2548621
PA5116,15.8072614,21.0903376,23.6237165,21.24930531,36.4138345,18.9829923
PA5120,24.9403458,36.9731843,41.4144166,37.25186856,19.1509796,46.5903563
PA5121,57.9456404,92.2320196,59.251876,69.6954117,79.6222794,75.6912427
PA5122,45.150626,51.6349643,32.131875,104.0483225,74.2925934,46.4756017
PA5123,52.8839793,36.5860306,35.1263638,36.86179664,31.5840763,56.4520398
PA5126,50.3603137,89.5888698,86.0145576,96.71158185,121.535063,97.9165456
PA5127,116.6042142,45.3761808,58.0877532,117.5610917,128.7095059,81.684391
PA5130,136.2811753,149.7413966,79.8706606,237.0815349,264.6938969,237.4681937
PA5132,24.6662761,40.2235742,36.8633818,11.05275221,31.5675488,42.7870619
PA5133,96.796447,100.0602961,65.1625437,161.7721005,128.566017,102.6291066
PA5134,154.0936698,137.0630633,127.9392733,142.6993775,155.7934383,121.3116012
PA5135,34.8004825,15.4771469,34.6725349,31.18761089,33.4028714,52.2400175
PA5136,81.7881786,72.7488567,61.1156067,73.29719887,76.7589871,52.7476128
PA5137,124.7017291,142.6108539,173.0530981,199.5635816,143.6323472,114.0988318
PA5138,241.4543439,87.4982928,147.0129292,164.2940976,175.1055706,178.9897013
PA5139,103.6677025,120.2742141,112.2679969,88.86590332,69.2204083,90.2136848
PA5144,25.3153886,15.0116688,33.6297519,7.562409408,25.918619,47.2909632
PA5145,27.3735503,21.6428396,24.2425853,16.35447888,9.3419413,24.3503604
PA5146,125.5319669,105.0117207,67.0020189,105.8032432,112.4578164,87.3403008
PA5148,234.3296227,252.3115108,221.180291,232.1077964,208.3458222,207.3526847
PA5149,18.6534442,35.9489964,58.8520657,39.00611168,28.6468947,37.3349709
PA5150,54.7471006,68.9865513,68.1822713,53.15205636,105.0968394,102.2715139
PA5151,39.037063,34.7226427,72.9253858,69.96872704,67.4447543,66.4129613
PA5152,226.2031364,286.3272183,264.3780783,370.3528793,357.4107243,313.4401048
PA5153,487.3800645,338.061586,369.7597915,448.8033886,442.9140904,404.5167249
PA5154,183.8275489,180.7223752,110.8549687,203.7612983,182.0168537,162.6646061
PA5155,126.321232,90.7523616,135.5380908,156.7481223,175.3433848,112.8022542
PA5156,43.1659831,31.9960249,43.0072788,38.68463274,38.6702473,63.3577648
PA5157,57.1880541,25.4337829,42.7333471,147.3465629,164.6740286,120.1853141
PA5158,34.1475323,20.2490056,29.4857206,85.68685385,64.6782577,67.4351869
PA5159,36.9369678,37.9092143,50.9554595,155.3261456,63.270958,111.4630044
PA5160,19.8055687,56.7647124,35.080447,126.2180958,104.7671238,68.7109877
PA5165,56.7565781,71.6543932,87.5580489,90.24310737,78.7283338,63.028902
PA5166,38.7841231,68.9953159,74.8679627,69.51536596,93.0663157,69.8639715
PA5167,713.2788659,493.124278,579.302864,493.8116673,685.2820418,600.8231407
PA5168,409.5653945,312.2569408,328.5674571,405.1802766,445.192204,455.6517922
PA5169,403.8238235,389.5142248,373.6006136,392.4501761,451.0324172,421.9724028
PA5174,408.2754247,391.4499502,466.6459071,204.3279657,408.5039669,362.2413306
PA5176,207.8362151,227.1209896,224.8211189,207.5461249,200.6293103,237.7058996
PA5177,141.5533141,143.8956364,146.0697668,126.8577146,85.4030172,145.707292
PA5178,976.2607966,1073.488551,1003.306792,1019.57854,690.6158062,929.2998176
PA5179,45.8087984,40.7459583,45.6403775,23.94762979,46.9003583,39.7308432
PA5180,8.0165397,32.0874421,15.9741321,46.69787809,24.6226881,41.7173854
PA5181,36.2505026,29.6645316,30.338468,48.08090012,26.7222971,58.0444639
PA5181.1,194.084646,210.1633637,235.408263,226.8722822,265.6658451,216.1872603
PA5182,65.0617717,65.104955,32.4112826,160.3449995,87.4283852,52.0885971
PA5183,115.5324843,146.8052908,115.1077168,125.7250564,95.050818,112.3160376
PA5184,54.3055917,53.6707515,102.2000927,135.1882327,69.4995228,48.3079731
PA5185,113.7481988,175.3728068,219.1046502,122.3270819,163.0421238,163.9207035
PA5186,23.140527,38.5931435,40.3470348,64.8067301,39.9801379,57.8948647
PA5187,37.5985113,28.4266191,22.4761658,67.39031499,41.8626941,40.6369583
PA5188,32.6888028,38.7679991,32.5686189,58.59031755,18.8255989,43.6178787
PA5189,70.3762233,59.3035234,66.4270841,49.79210154,54.039893,65.2396786
PA5190,111.6731902,24.8327358,77.8838283,95.07566454,68.600524,84.935511
PA5191,66.0185624,109.0553589,84.5689348,101.4252556,101.3875392,67.9559219
PA5194,125.632339,63.3234762,91.7916548,153.8724571,138.2729312,124.0505489
PA5195,76.5215156,60.5015744,84.7113067,121.9152062,117.5173749,102.1054887
PA5196,30.9604293,13.7693238,53.98155,27.74621934,29.7170373,24.7869876
PA5198,58.3021071,64.8231154,72.6096915,68.57730349,47.5665565,72.9324919
PA5201,135.2534138,125.4244177,123.2875326,130.2382636,135.8982977,172.7939039
PA5202,69.065573,84.4695058,77.4131019,108.3169717,79.550223,76.0293177
PA5205,148.6828308,174.9116029,205.479221,133.2470683,121.535063,111.3560714
PA5207,108.7823594,99.1196006,142.7475637,102.2444903,165.0243989,95.5881171
PA5208,233.4019088,291.5319226,361.1850229,338.2337801,408.0175525,306.1357484
PA5209,71.5322006,78.9844729,88.4721164,106.1064212,79.550223,75.041924
PA5210,75.4497856,119.1220074,80.8103155,103.1156765,133.2521943,73.9964483
PA5211,37.1627669,72.7220911,44.4313609,46.62651098,39.9507191,83.3072596
PA5212,61.2172124,63.5266531,81.3228545,100.5800451,54.8414416,32.6737564
PA5216,47.8023295,61.0057542,53.8387416,50.29002256,60.6447688,76.5412997
PA5217,30.332853,26.9804318,70.5164391,30.20421775,36.2315831,37.7759646
PA5218,25.7580621,22.9112519,51.3267196,29.67935758,22.604435,26.5139499
PA5219,42.2983252,30.0987732,42.1428109,55.59700987,62.7940412,40.6369583
PA5220,135.1693924,109.3002895,126.5104625,80.75770046,88.0665486,111.4962125
PA5221,58.0508049,66.3878113,71.6081785,74.32023038,59.4340747,97.3774513
PA5222,118.5053698,136.410382,90.2885729,137.438571,181.9937815,156.2657914
PA5225,90.998559,59.35695,120.8853242,108.7351839,135.0920454,77.7105557
PA5226,323.7448735,345.5570691,365.5618699,357.8328528,314.8862995,241.9114655
PA5227,213.7743927,256.699537,244.9366927,239.4762979,254.4344435,171.1482477
PA5228,137.5386717,225.1014459,180.883555,118.3294648,219.6730015,127.7319643
PA5229,396.1113746,450.2028918,306.9539115,256.3805072,518.202978,328.8731034
PA5230,296.2913082,463.2000535,390.6207777,249.4385119,445.8348056,253.9839996
PA5231,275.3773188,300.4625624,340.2124324,233.6264952,396.5944416,296.8964832
PA5232,376.1951603,468.4647045,555.9711909,427.043767,454.9695019,368.9487714
PA5233,128.2646356,135.4803112,135.7801231,172.4229345,184.6701606,198.959838
PA5234,48.1976008,21.4353737,41.1603405,286.9308036,148.0382474,201.20419
PA5236,218.9036544,228.7071899,197.3275145,249.1146628,202.7750783,200.2911382
PA5237,247.8733755,206.1878808,274.4022697,275.6181196,259.0669329,286.6470652
PA5238,49.0907259,87.3303268,59.0295984,56.13064358,90.9888172,69.1175616
PA5244,159.5169326,192.5608484,210.0152397,239.9625442,336.8433725,196.1254666
PA5245,135.8857406,138.7737906,145.4147454,126.2888459,112.0718763,124.9075216
PA5246,99.4456827,113.727643,184.0058258,114.5848615,158.177395,136.4853115
PA5247,41.8254247,49.6037753,69.4527484,118.6969477,58.8803411,44.647369
PA5248,31.8638487,51.960737,56.4385741,109.464087,122.3366995,80.7825128
PA5249,117.575916,118.8423783,138.4424785,100.5800451,135.4247845,106.9676548
PA5250,346.0103312,359.0636915,335.8987468,318.0396684,429.1938911,369.3555069
PA5251,255.8646876,320.6896922,179.6055271,156.342039,209.8669528,274.6796359
PA5252,210.7634857,184.3451727,218.738116,181.0126008,217.1343464,165.9254139
PA5254,106.8871963,147.364549,127.793057,105.3695711,172.3588166,111.246361
PA5257,252.7248117,251.3818442,268.0405222,175.3453571,217.0135221,189.2783587
PA5258,229.2262553,288.626211,311.432019,186.7533994,201.1614835,183.5190428
PA5264,252.867395,415.9483239,314.0593261,257.6587576,343.1217182,263.4573721
PA5265,96.7868466,168.5163118,137.4654673,80.27948555,109.8985115,85.7311406
PA5266,16.218433,27.4093115,33.9334888,18.89509518,13.6990389,12.984513
PA5269,182.9862328,151.9115618,243.0846194,163.989204,149.8772318,97.6661196
PA5270,106.8871963,139.2153574,87.4773902,119.738149,93.8007165,94.74278
PA5271,230.2185767,294.3634292,200.7006344,257.8975516,198.8755576,138.2351232
PA5273,70.734174,113.2497958,79.8706606,46.48657548,112.2504898,117.0351988
PA5275,130.2687705,374.3534915,259.5796471,305.3322798,315.4781911,248.6997975
PA5279,292.5694412,337.0247958,391.8440958,313.7753544,364.6051889,376.3067241
PA5281,28.9008299,85.6889251,67.1873369,94.96828295,66.5763669,73.2705481
PA5282,14.388661,23.0371379,20.0700634,20.63180413,24.3070126,18.4313498
PA5283,73.3539583,39.1480775,73.0842646,92.03402821,91.9998041,68.5152299
PA5284,66.2350167,29.4573239,84.322468,62.65642155,64.9877505,79.5418496
PA5285,296.4607143,235.4424475,337.5665658,370.0586566,333.3354472,525.554289
PA5286,181.7835064,119.5119128,102.3694383,247.9085619,200.2760897,145.536274
PA5289,103.2014309,149.1676748,128.5274999,46.24369891,128.7738285,82.623292
PA5290,24.7901028,36.0822642,49.3979186,38.3739128,44.9932654,36.0854739
PA5291,108.5018065,171.908552,165.5325474,133.7015706,182.2525251,137.086644
PA5293,18.3384896,26.0987184,25.5794926,23.00850705,19.7142437,20.554569
PA5294,18.3609908,26.5390342,45.7337116,18.51166475,17.6236009,22.0497742
PA5295,98.3782871,101.7920048,92.0155733,115.1542556,98.6669433,101.2652646
PA5298,264.4198967,193.3833045,199.0493951,289.6284022,320.3527743,277.5558625
PA5299,47.0648461,57.9644116,72.1412419,66.51261048,37.5297423,73.9111989
PA5301,509.0283694,392.764319,378.8400735,719.9992301,550.9831022,623.5688206
PA5303,76.0891906,177.6592841,236.9045019,238.6645138,182.5834921,236.054045
PA5305,136.6297205,130.2099101,136.1273868,87.4609088,104.9140623,148.4525018
PA5306,385.7959743,358.7554294,192.1887772,220.0188487,269.3106509,182.513561
PA5307,62.9335829,61.8091435,112.3414432,55.22502477,67.4535088,76.6268294
PA5309,40.811475,52.1826079,50.826784,48.00411244,50.9241958,57.1790737
PA5310,21.1757653,41.4378708,44.3056118,45.54568081,45.528744,54.2507653
PA5311,23.140527,59.1761533,37.4651037,46.66084567,31.0956628,57.8948647
PA5312,254.6619648,196.4478831,235.7627935,315.0700209,200.739184,241.7726752
PA5313,35.3088042,62.8128705,42.7173421,92.66925505,58.0984775,76.7282594
PA5314,102.0286874,66.0017175,120.136035,132.9984068,85.4671818,96.5360984
PA5316.1,792.2227493,469.7769305,460.4308673,709.9767891,557.6314654,581.400665
PA5317,57.5000383,94.7130908,48.8014283,82.06720949,80.1288616,51.1496186
PA5318,24.5314877,27.2752999,67.2135614,43.96941863,42.3833156,68.73987
PA5324,110.0309374,81.0924463,75.1723865,135.2336741,154.4952978,113.2598698
PA5325,35.4042764,28.3422202,84.6578611,19.03723251,57.0904598,53.8550085
PA5326,16.7094128,7.4313348,24.9719683,22.46204482,17.1075748,15.6071913
PA5327,17.7341059,38.308559,40.3860677,22.70429912,35.0164639,14.1979641
PA5328,17.2663933,15.358092,34.405823,0,19.8875558,6.9117562
PA5329,115.8519289,161.0122544,151.4966079,149.2478089,183.4787402,173.9087033
