,A1,A2,A3,B1,B2,B3
PA5465,148.2062173,157.2447137,134.910952,100.9224576,104.2020031,109.4561491
PA0982,185.7372999,216.0739722,187.5811051,43.63955163,68.42408399,71.11904891
PA3017,709.6427832,592.5660224,697.1425908,272.7931825,249.7993225,308.403843
PA3876,10.18699451,3.587672904,7.351224583,20.30237628,23.32880666,40.0585784
PA4135,108.4300806,74.58415745,135.0172648,137.2396047,181.9224096,117.612456
PA3550,4.40341053,3.23083447,4.835517994,6.133669699,3.361354938,6.771480724
PA1703,21.43159212,28.95595408,28.62325715,6.806364624,12.38043601,9.05577797
PA5299,75.73866111,92.04647405,88.97353109,29.22929522,34.31383166,27.59378395
PA1449,37.09786232,39.95664203,27.2906939,17.55945019,11.86821407,17.72377013
PA2419,4.209427687,3.08850696,3.962142497,3.60828553,4.284370171,4.623698292
PA3110,62.04805746,75.84530775,47.69579112,80.04653421,74.04657492,98.75589047
PA2950,158.7435014,160.6008138,145.0170634,330.5062939,247.4035863,301.1951232
PA5564,20.95204173,28.0436432,41.13563912,74.2887251,59.93634596,68.34471242
PA3147,138.1543463,131.7509324,149.1768981,158.523793,185.8772446,195.46517
PA3181,51.26685653,168.1349649,37.30569312,762.5605327,1192.586424,959.8190924
Novel00037,0,0,0,0,3.31551828,2.862489579
PA4259,183.9859791,205.7549909,301.4314749,1411.133796,1071.657195,1779.721782
PA2870,47.23201941,46.9171217,57.28158293,18.88090282,17.3339834,16.36226616
PA4073,9.907673691,11.02522263,8.764376364,10.11465724,6.862766332,5.713436861
PA3643,43.94115732,36.99689077,28.47724581,74.56012698,56.77497002,58.98692245
PA4610,239.1203759,233.0523452,235.7064909,156.7551215,145.0443974,343.8277712
PA3796,156.0065445,130.2026291,147.6066539,67.90848596,73.18950217,76.04096466
PA5568,215.0142012,194.70716,194.4312511,581.2432296,588.3183905,594.7617236
PA4247,116.671561,118.6461828,96.09042167,987.0973927,1010.996927,1384.189049
PA5524,72.17544155,70.37772527,59.7306897,111.4075438,162.0920048,132.7054556
PA5340,138.1840755,143.0915401,113.6544906,131.757877,107.1202286,123.8847949
PA3741,18.26485072,10.86197448,10.55641252,149.2515218,189.2024633,176.6545799
PA2798,474.4869933,476.7419344,593.1527933,430.017428,386.8664241,408.4060026
PA0217,14.53125475,9.950970168,13.05589858,25.43113821,23.13732649,21.66873832
PA3783,6.500272686,8.012469486,6.424331049,10.23851019,12.73580038,11.99519443
PA1571,3360.315965,3024.039525,3824.975325,2173.976997,2798.113233,2314.322824
PA4735,256.4653042,244.5127568,253.2763511,109.2483824,120.8992019,111.8009398
PA4955,134.0681242,141.6092697,133.8402302,43.06674921,44.86475133,44.56547929
PA2556,23.37943381,32.92416674,19.46229204,20.64671944,16.79129884,19.13598006
PA4433,946.9488154,783.4570251,938.1919352,7587.953217,6758.556494,7217.877569
PA0153,4.550190881,3.5054554,3.747526445,3.41283673,3.545762605,4.810572764
sRNA00049,0,0,0,0,0,0
PA0615,180.1558134,183.4249919,183.8902511,48.81150207,59.37090873,61.63228531
PA0685,1.358265934,1.395206129,0.745776407,0.764067925,1.360847055,1.43599187
PA0316,98.21753486,83.10494265,96.88726907,293.6704386,252.0333001,267.0027881
PA0077,8.670962658,10.81537964,11.1541622,18.76750507,20.51890623,18.76290054
PA4473,201.7024913,195.3288581,179.7321141,295.9489761,307.249024,251.6902114
PA1724,3.918824682,2.012701665,1.434459883,2.449404352,1.163339747,6.02629385
PA4211,19.26154422,24.08656471,30.34806692,0,0,0
PA3837,12.40961149,14.63557137,9.084912594,36.54148418,32.74585956,35.33937752
PA1281,13.31763185,10.82986221,15.23384734,40.78756092,33.11025708,32.42603371
PA4980,12.92667864,17.527277,7.94929852,27.92320961,29.01078495,23.45651183
PA3830,79.08265331,91.58163923,95.69329521,43.06974766,42.16784627,44.92665071
PA5272,91.57797419,92.44671023,109.2338939,27.23809756,24.03256853,31.23354384
PA2612,108.3733987,92.93151084,84.60457829,275.2648641,255.665024,298.896648
PA2596,12.03241965,6.819122967,7.290021048,6.846420188,6.281681037,7.337485952
PA2502,13.65057264,8.973965824,10.49307405,20.88656079,19.45104058,17.213104
PA4999,88.96641871,88.59558921,58.17055975,90.66939372,112.1942794,83.28752846
PA0880,1.074848239,0,0,0.806181905,0,0.826440561
PA1917,0,1.208777724,0,0.882630189,0,0
PA4532,20.77261054,34.74973179,23.46277427,24.03824132,38.58494462,25.09864051
PA4774,1.950081806,1.602493897,2.141443683,12.57874109,9.725520288,17.39303192
PA1512,0,0,0,0,0,0
PA1485,3.891610621,4.304945228,7.560798968,2.694344787,2.399388229,1.841367565
PA2479,19.243098,14.82483341,22.45214082,274.6807359,222.7872489,181.248973
PA1995,133.0644056,166.1409114,168.7961491,59.36615152,77.64070818,83.78996106
PA3891,33.42279384,53.48529889,32.0664634,45.65108925,73.00406659,45.71622102
PA3290,89.04563807,95.91370608,97.44417574,31.3068828,34.00627847,39.34437356
PA4275,1664.142845,1376.186648,1504.905563,3030.138859,2766.71929,2504.249544
PA4452,21.20477304,12.25207713,5.821400303,11.92836139,16.52394224,33.62730476
PA3722,95.67068005,116.2492902,90.96559918,139.1387282,99.74892603,116.6199458
PA0433,10.35560683,9.670221793,15.50700598,41.66014491,77.13343677,53.56474752
PA4801,85.45480434,77.51901372,65.8102205,106.5470979,124.5341012,122.8776014
PA5133,121.8687488,129.4321994,106.2235934,150.3557441,202.3316284,180.557035
PA1077,173.6433137,111.3497598,163.1276217,411.0460709,423.7037331,446.0712927
PA2182,63.70267233,60.76122693,71.61939429,9.100897947,12.15690036,17.49299187
PA3305,70.66396979,84.39764903,72.91382975,49.24500825,39.14654056,47.05995095
PA0145,132.5604742,136.1656664,91.84689091,62.73306822,83.62260941,63.70280276
PA3892,6.30719528,6.478729452,6.43139852,13.8540897,24.47428785,21.47654447
PA4417,501.8263795,548.8049028,430.9655412,332.5417756,355.4896888,343.2641192
PA0889,77.15541058,90.22737377,94.50284079,106.8366281,97.78376377,98.56920636
PA4852,152.4928836,157.9033964,164.7561176,335.1344176,290.2323059,300.0599687
PA3479,225.0499814,295.1214479,335.7581126,3.80485176,2.464236559,6.027990442
PA3188,12.58563435,111.8762362,16.47848508,80.23796993,38.79861817,59.92280194
PA1796,55.6999414,52.53685082,51.1638341,132.6889901,132.2803872,123.363751
PA4949,116.423373,126.0012597,102.2188128,95.05734113,102.9590368,104.5406234
PA4201,108.5751599,134.965084,96.76610072,151.3647184,172.0183884,164.2425577
PA3307,959.5159799,811.3597741,912.5044975,174.9493003,186.484491,286.3415951
PA2704,20.07437153,14.43422812,13.66744939,14.15323467,15.0173475,15.43499283
sRNA00007,0,0,0,0,0,0
PA0458,46.83460069,53.09518221,40.45446958,29.55887879,33.57135664,35.13236861
PA2038,18.20076352,9.347881067,7.13814561,8.775865877,15.05140045,5.997597213
PA1226,31.6047741,29.70139551,28.79872539,45.89676982,77.25320918,63.07817758
PA4516,19.07065296,17.527277,20.94205955,162.6116324,237.3277239,221.8780219
PA4280,7.410103297,6.492275036,5.903500946,12.20556829,8.928431345,9.663504822
PA5007,101.4350852,94.2177736,81.17171905,74.46189229,97.06299892,107.8619262
PA4402,149.9545665,130.5479942,124.0560478,78.17581672,57.79019137,69.28258849
PA2926,4.26580395,6.025001469,2.927755035,2.399650826,0.47487892,1.639967988
PA2364,325.3815743,324.5302106,349.7691349,28.33298417,26.76047249,28.38485473
PA2514,2.401860289,4.523168258,1.75837018,0.600499131,1.069522026,1.84676747
PA4984,79.62834041,99.97039474,64.54073322,68.2567346,81.60882186,84.06354426
PA1061,31.32918311,27.96702122,34.8130872,17.34392437,21.25796784,16.63268079
PA0219,4.119891139,2.539162865,3.31772965,3.29609986,3.179873334,3.378928007
PA1923,2.874925595,2.51561542,2.68933255,1.118090036,0.853448543,1.801150489
PA1011,169.858511,160.7034969,136.6855993,292.9709717,300.7072079,334.4378043
PA1883,41.05435381,42.17089203,34.9393443,37.72082702,59.41342281,41.82534898
PA3155,517.2050301,576.0631707,647.4892914,625.6867339,619.6642267,694.7633271
sRNA00047,0,11.90532023,0,0,0,2.970508053
PA1618,111.2615167,130.6142286,125.259788,156.3827241,140.720285,196.9758811
PA3641,43.95947122,33.86626403,37.79285144,399.7791161,318.0883887,329.9949144
PA4815,52.78221421,35.52194805,31.97889233,66.20903256,78.61462233,60.87561171
PA0132,58.67618084,102.4311244,42.39963105,55.1830616,70.66706,81.81577489
PA0200,1813.026761,1429.830822,1936.046056,1692.959291,739.6874585,2718.558765
PA1675,49.17141758,36.93920744,47.54926027,84.77046072,99.34671262,88.02924941
PA3460,92.01324562,93.08001028,111.274676,14.15220692,18.46355174,14.32873054
PA2176,90.07992098,98.93569555,126.3125665,18.19024653,41.34580325,22.37682209
PA3604,90.1689202,88.11878712,86.64006093,216.5116146,182.3535054,213.2861119
PA3762,1041.822006,1072.801634,1327.897106,578.5724155,446.1353057,509.9372158
PA5186,20.40549519,22.40600359,15.84006023,6.069219958,9.712987401,9.738366608
PA4307,30.40648882,29.23981755,37.88968286,52.56739039,33.22501994,35.15179409
PA4540,2.000083904,2.311289275,1.37272031,2.062703518,0.890615411,1.922306799
PA2243,7.085072305,9.461090699,7.520987329,6.376926762,5.0478479,8.716231243
PA2410,3.122680016,5.498753569,4.408854641,20.74469385,34.96102064,44.93297912
PA1383,8.843394236,10.24850748,12.45025397,15.47681773,12.31845385,14.12224925
PA0832,110.9906374,122.5271327,158.3067246,122.9578093,127.2497982,122.614429
PA3490,18.05631302,13.35411581,15.06941851,9.20924197,16.72377827,22.21332301
PA1362,0,5.193267259,5.55189103,3.792040811,5.628194611,3.887331527
PA3088,41.96628751,45.47617816,48.61655929,80.24778257,82.96263083,69.49918392
PA1368,49.14206151,41.32747419,49.54624437,15.30387839,17.14762788,17.23520041
PA0189,4.520057166,3.714389828,2.978166711,2.486172452,1.610185478,3.012038335
PA1468,10.80261144,11.09640558,7.548974134,8.102418136,16.61734582,20.3875157
PA2019,3.438431396,3.531944987,3.020676228,333.9765918,573.5484729,493.5931862
PA0926,65.36893941,45.42280237,41.17000883,91.56977424,92.46093232,82.04459567
PA1477,312.3984806,268.2435437,231.6652712,220.5528875,216.7099629,238.9556518
PA1439,13.0483415,15.46524441,19.83984589,48.93405606,64.36006073,55.56597418
PA1504,44.0341053,47.17018326,48.35517994,108.5187716,107.0031322,79.32305991
PA3491,56.71592762,52.28782506,36.36309531,35.80175821,31.84323578,36.29513668
PA3958,154.4670062,133.9452958,149.1121049,158.9663424,190.3514662,168.7613374
PA4722,40.49786257,50.20601084,49.83922638,89.81608684,103.2248317,105.2263859
PA2273,79.99061675,75.02121111,75.42792081,101.7329675,120.0203539,109.6376051
PA5288,5693.376005,6182.010196,6151.249602,3395.017494,2717.551355,2952.755106
PA3702,185.9302136,163.5879187,160.2390618,89.7340692,76.85396779,91.98900897
PA2101,3.676921924,4.721152054,3.028304198,15.85762521,15.55428329,16.96290121
PA0758,65.56189011,91.97108791,71.99549013,124.7703751,103.2682934,100.4436307
PA4180,47.32862777,52.96563999,42.12547975,54.9292335,62.33739053,66.07754228
PA1137,24.89466135,19.60497853,14.12441578,5.912817435,5.542659739,8.613570465
PA0881,0.908020353,2.176335947,0,2.043161679,1.078217327,0.46544546
PA2915,70.85072305,76.17390973,65.35478645,30.82181268,40.80343719,40.6757458
PA4365,21.05312198,28.60172565,8.203540477,2.037514466,3.628925481,2.088715447
PA0873,83.21599091,93.83834455,65.72584842,74.62298773,66.16159234,72.05767036
PA4453,166.8403323,196.045839,221.3816548,369.249974,337.6916767,401.8528966
PA1287,654.489618,649.5514114,760.0388769,212.5182656,245.7665262,274.0253537
PA1982,2.625110123,2.696504154,4.083842921,1.476708201,2.922331817,3.195835053
PA3156,275.1443548,323.5243213,406.7627662,466.065516,443.2203256,460.8310046
PA2599,13.00054537,13.799253,10.9451566,10.72605829,10.42020031,13.9943935
PA0619,85.89124359,100.8310767,77.47695123,2.875986009,6.829719303,11.20337682
PA0281,2.353547007,0.967022179,0,4.942729057,4.611238068,7.238479395
PA3882,33.30739725,31.40888038,19.78693963,26.62012649,25.28635275,28.96839454
PA4898,3.592255958,7.379906105,9.682604212,5.388689574,4.944193926,5.775198273
PA4734,96.57547991,123.5255712,89.73668767,133.0309827,155.0625046,137.0879363
PA2276,8.732689569,11.80288013,12.11321679,108.2455286,196.0658341,118.0335209
PA5052,61.78060894,53.79060872,84.64240764,127.9813774,122.6170123,126.6733894
PA3023,130.6490451,157.8033388,150.3957808,38.52112745,51.75710054,39.83552604
PA2250,1011.023058,948.9607005,867.4919281,69.13746666,48.10472401,60.49189447
PA4873,8.410305419,9.635848967,8.169962866,32.51090914,33.70515029,29.09971633
PA4380,40.91974937,34.47988918,28.08450732,39.32355202,34.16459118,40.55752213
PA2818,33.73715672,41.5856306,38.75768795,36.78856323,37.21028437,44.69692219
PA4583,6.741023527,11.07897015,10.73365599,12.64013604,12.30698555,16.06763698
PA4246,407.0649806,342.5690547,403.0273949,3319.852256,3002.827185,3476.810696
PA3010,230.402729,215.5956385,202.7563441,192.9337758,165.1370858,186.2548614
PA4645,113.754772,82.17089002,146.6773791,265.8709904,260.1315238,248.8519166
PA0972,98.35978439,109.7782338,102.1265867,237.6374767,210.2891078,257.9105314
PA4067,4003.777401,4239.043406,3976.559821,2419.891657,2870.698102,3132.521857
PA3547,0.741878948,3.810277609,2.036699155,0.834661157,2.642804426,2.281694592
PA3918,78.00327224,101.0267892,98.69262191,125.2786651,104.2020031,116.6923805
PA2550,32.29525723,31.46359969,19.01184148,7.491592822,9.784822241,6.143880071
PA0211,106.6450988,54.04243742,66.10220257,2.844030608,2.110572979,3.644373306
PA0772,30.91796368,36.55261186,40.99857991,49.44237827,55.06971958,51.13336085
PA4517,38.38513771,42.22878053,22.19832636,48.5520034,65.94258764,67.75987533
PA0257,16.54614866,20.18292503,17.03421111,27.53538725,31.77371685,35.78111973
PA0172,8.223236531,6.123988349,4.063582892,55.9725783,67.00942066,64.33416588
PA5440,48.5523161,50.65611528,46.89642032,45.94936603,32.37312386,42.41317582
PA3025,28.23363222,31.92824653,25.03091667,14.76521394,15.91700427,19.71695858
PA5484,79.70468589,114.1037496,64.63854338,48.78753178,58.1328289,54.41611901
PA4836,4.65360431,6.904684879,4.542456297,2.71475649,5.06537515,6.75865595
PA0917,95.01658437,106.6541706,109.5340013,43.21135009,32.54603246,34.21463922
PA3021,38.09462133,19.56533247,26.72654519,38.89046506,32.04144281,47.19039667
PA3338,125.2475222,187.9213204,177.7177489,135.1061139,151.6479323,121.1885622
PA0432,157.417242,167.0685127,204.1205894,402.7873477,354.1020552,399.0635294
PA1390,27.30114528,35.35937621,32.58718648,15.7287258,12.33308732,16.42820106
PA4541,19.09192292,19.42349144,18.75853077,8.838508685,10.25052049,12.08081705
PA2205,11.16084556,8.818755723,8.484965536,14.81042355,13.76252871,16.50282252
PA0686,1.161750863,0.59667326,1.275753683,0.653521927,2.069259636,1.786518319
PA2526,19.61364825,17.71319797,16.18989245,31.49551351,43.37563291,46.96286342
PA2155,13.92222583,11.8592521,13.79686353,0.509378616,3.024104567,1.044357724
PA3261,359.6295443,370.5364905,417.1945103,108.5528791,106.4339068,93.99848643
PA3967,56.26953608,44.95545857,58.35842709,142.2449507,141.0571645,136.2049749
PA4814,5.003875602,3.495175472,4.615721721,1.200998263,1.604283039,2.154562049
PA4476,111.8128346,108.0459863,98.36890089,86.59037592,100.6252442,107.4236823
PA3841,98.92155064,127.2464868,105.9873118,47.13322973,43.64702112,54.09727001
PA0218,17.34111834,13.24536894,20.50763657,17.34210195,27.32332654,32.47884484
PA2786,5.250220247,5.393008308,1.921808433,3.937888535,3.896442423,4.036844278
PA4679,72.91972565,68.31143856,57.654253,88.38372045,87.79983593,78.94273254
PA2501,2642.360847,2553.974649,2813.321638,945.2338872,670.8003949,1713.063704
PA1717,6.935625822,8.74339915,7.962411847,6.147835218,8.142034883,11.15026734
PA4704,48.90314538,67.48880406,71.73933942,24.91961915,28.92389238,24.68473237
PA2815,453.5135102,491.7947723,464.031951,78.04354581,113.3750144,89.26570851
PA0137,4.102631122,3.447988918,0.819131463,1.118962862,0.996467243,2.580933227
PA3367,37.44847362,26.05825253,19.89837051,32.61826255,40.88161183,31.58026851
PA4462,72.91269724,89.81849579,90.90385433,183.7997612,200.9062047,185.8893835
PA2196,58.1024374,69.03050634,89.94063468,96.08448025,102.2426492,75.35442652
PA5096,72.26773751,68.15560344,77.5030237,6.973598272,7.151117859,7.473786
PA4303,81.90343585,52.18247532,85.00718215,6.73927253,7.386471105,3.188595986
PA3223,19.13631679,9.173154318,14.70991689,21.05114245,26.13165498,19.61830864
PA2832,95.99032816,92.19827901,82.82204564,116.4104583,126.0098804,128.4416937
PA3531,13378.41972,13728.15703,16495.71578,2987.198036,1631.624237,1654.242929
PA2509,2.554920013,0.749830032,3.206439739,3.011326527,3.900609741,2.525726099
PA1282,8.157712734,10.6141279,8.361015176,10.19771931,16.70968376,14.4264913
PA5476,25.39641422,36.84804281,21.26503378,27.62016702,35.90526385,32.95191492
PA2281,32.56978736,37.39152427,44.70733303,90.52998484,90.00371845,66.65750586
PA3047,55.23187673,44.38773714,55.62366296,106.8926221,128.450268,110.0188168
PA1140,42.07703395,50.25742509,31.16222707,94.31172469,83.66038957,85.77208917
PA5240,8190.343585,8742.412807,7147.117408,15585.079,16224.44308,15666.65932
PA4039,1.135654962,1.166540899,1.247096987,2.214652787,1.820500886,2.619582809
PA5244,275.7831427,232.7480032,188.7079306,474.5055738,588.0977687,502.9457155
PA3107,142.5876647,156.5307312,136.1724956,176.3862152,170.6178838,197.4456508
PA3239,37.69187968,56.50584824,38.59392906,85.57560756,113.857537,91.64239025
PA1746,6746.93688,6726.3259,6565.488934,481.6340592,353.1975193,602.4213768
PA5535,17.36107742,17.48356808,12.70981538,13.53219551,10.00443172,18.84531792
PA2616,143.3956054,189.316708,154.6297978,462.8323376,463.6496068,540.6824427
PA5519,52.72443401,50.44888195,38.07010992,49.29653055,54.67389051,58.86530598
PA0419,54.94213885,49.45455751,51.62567551,91.33940626,98.36496142,97.98978848
PA0833,571.8328119,521.3996687,592.0461947,1575.353963,2023.25556,1734.452194
PA2297,8.323519903,1.709978244,0,9.98879043,4.447646473,7.679850089
PA3926,7.275685926,7.473559736,3.424135838,5.716934624,8.639421576,6.126987
PA5496,367.378455,329.8176298,309.5782716,125.533038,114.1691512,137.8143533
PA3985,79.53876972,75.07746998,61.96697272,74.16873524,74.66442741,79.75151412
