,PA14,PJ01,PJ01dT
PA14_43610,29.9394,29.7173,29.8777
PA14_43620,97.9053,139.493,122.46
PA14_43630,240.198,282.219,242.405
PA14_43640,152.993,177.777,155.858
PA14_43650,27.1433,27.6358,25.6075
PA14_43660,35.0456,36.9428,36.111
PA14_43670,66.6341,66.2414,64.6246
PA14_43680,1837.2,1820.18,1890.84
PA14_43690,1568.18,1665.09,1554.68
PA14_43710,32.935,38.8763,32.4625
PA14_43720,84.312,75.5507,81.9307
PA14_43730,16.3191,14.8179,16.2886
PA14_43740,10.195,7.9327,10.0176
PA14_43760,18.5173,14.5883,19.2641
PA14_43770,42.3489,42.7,44.2971
PA14_43780,78.4153,93.4642,78.726
PA14_43790,25.6198,34.5628,26.8392
PA14_43810,16.8672,23.5291,16.9834
PA14_43820,30.2986,30.1193,27.9226
PA14_43830,87.6535,71.4524,75.0239
PA14_43840,255.103,220.432,240.703
PA14_43850,1681.13,1162.55,1323.26
PA14_43870,31.9226,36.0256,40.119
PA14_43880,84.0202,83.3155,85.9015
PA14_43890,121.916,130.751,127.306
PA14_43900,3152.2,2884.99,3234.73
PA14_43910,96.0567,93.2457,94.1594
PA14_43920,134.32,137.758,129.061
PA14_43940,6492.78,0,6086.36
PA14_43950,5122.03,0,4798.83
PA14_43970,2267.71,2427.22,2172.48
PA14_44000,1565.18,1869.31,1611.81
PA14_44010,1530.61,1725.62,1518.48
PA14_44020,2473.7,2799.65,2366.29
PA14_44030,1759.74,1978.74,1657.9
PA14_44050,3144.4,3878.92,3157.82
PA14_44060,5021.26,5844.09,4876.44
PA14_44070,1892.09,2331.37,1861.1
PA14_44080,655.404,608.428,589.086
PA14_44090,193.728,180.469,199.47
PA14_44100,12.6208,14.3339,14.0873
PA14_44110,132.748,134.143,123.066
PA14_44120,52.7294,53.3964,53.8489
PA14_44130,18.6858,18.9749,20.6211
PA14_44140,994.303,993.336,923.26
PA14_44150,72.1307,70.3448,70.592
PA14_44160,53.2664,52.3983,52.569
PA14_44170,801.757,766.983,772.25
PA14_44180,31.7319,31.1919,32.5482
PA14_44190,1.41632,1.84138,1.35646
PA14_44200,6.58961,6.39057,6.61669
PA14_44210,6.25414,6.10965,6.65663
PA14_44230,34.8536,37.5017,39.8428
PA14_44240,3.19684,3.14284,3.33911
PA14_44260,24.1286,25.7449,25.4948
PA14_44270,545.215,545.675,535.233
PA14_44280,109.581,109.03,105.953
PA14_44290,48.9013,50.61,46.2456
PA14_44300,107.801,108.331,107.414
PA14_44311,26.5245,26.8632,26.0719
PA14_44320,12.0354,15.366,13.7348
PA14_44340,101.477,75.3341,94.4124
PA14_44350,92.1297,70.1529,65.5757
PA14_44360,87.2956,66.5529,61.453
PA14_44370,1232.99,1512.03,1229.31
PA14_44380,1716.71,2001.95,1628.58
PA14_44390,5355.55,5912.35,5258.18
PA14_44400,1497.07,1751,1379.29
PA14_44420,76.5763,79.8721,74.5856
PA14_44430,132.342,141.317,128.065
PA14_44440,26.3374,33.0462,30.8489
PA14_44450,374.117,368.059,356.453
PA14_44460,20.0543,22.9908,24.2121
PA14_44470,209.688,155.333,211.924
PA14_44480,251.405,263.957,238.906
PA14_44490,857.466,719.391,756.488
PA14_44500,355.445,349.798,328.426
PA14_44510,26.5903,27.0873,26.2094
PA14_44520,22.5193,23.1015,21.2601
PA14_44530,42.6244,39.0257,38.1699
PA14_44540,32.1406,32.2215,32.6303
PA14_44560,8.53139,8.18111,8.05373
PA14_44570,9.7848,9.42648,9.57743
PA14_44580,42.3605,42.5468,42.2579
PA14_44590,34.168,33.2067,31.8674
PA14_44610,185.704,192.96,168.703
PA14_44620,1362.12,1339.51,1315.21
PA14_44630,161.28,183.262,168.836
PA14_44640,20.4202,18.7578,19.1183
PA14_44650,225.172,217.606,229.235
PA14_44660,123.324,127.111,118.78
PA14_44670,467.004,465.517,458.887
PA14_44680,129.354,127.355,131.73
PA14_44690,165.886,164.482,170.536
PA14_44700,11.2512,10.3593,10.9001
PA14_44710,8.67757,8.87126,10.745
PA14_44740,11.0293,11.1443,11.1194
PA14_44760,35.8459,33.9893,38.5229
PA14_44770,41.974,41.4654,41.3557
PA14_44780,212.637,209.797,215.006
PA14_44800,5.80362,4.84396,5.64618
PA14_44820,50.7758,47.5189,52.1284
PA14_44830,24.9738,24.2165,24.959
PA14_44840,44.7154,41.834,40.2618
PA14_44850,31.2007,28.4714,30.1627
PA14_44860,41.4849,38.7086,38.525
PA14_44880,30.3753,31.5087,30.2685
PA14_44890,1.89862,1.43794,2.10199
PA14_44900,6.29946,5.38842,6.00142
PA14_44910,51.4194,43.8822,47.6462
PA14_44920,103.775,89.5327,93.5562
PA14_44930,107.254,103.307,98.963
PA14_44950,10.6596,9.53097,9.46448
PA14_44960,32.9498,35.0812,36.4817
PA14_44970,151.284,156.782,164.213
PA14_44980,140.877,154.216,139.167
PA14_44990,6.80977,6.90063,6.7308
PA14_45000,5.51162,4.7831,4.95681
PA14_45010,15.2347,12.5331,14.8864
PA14_45020,5.78665,5.2563,5.91043
PA14_45030,2.59673,2.98948,2.70738
PA14_45050,4.82716,4.29618,4.94958
PA14_45060,2.47225,3.06389,3.11135
PA14_45070,20.8649,24.2983,22.5502
PA14_45090,24.2026,24.8852,27.636
PA14_45100,10.8479,13.3054,11.6214
PA14_45110,332.203,386.765,348.952
PA14_45120,126.333,149.206,125.182
PA14_45130,16.0794,16.7799,16.158
PA14_45150,22.407,22.0417,19.9172
PA14_45170,14.4799,15.0655,13.8208
PA14_45180,9.07912,10.156,10.5759
PA14_45190,16.3178,16.5921,15.6117
PA14_45210,4.7609,5.15368,5.17104
PA14_45240,1.77848,1.51639,1.50569
PA14_45250,31.737,30.375,29.9287
PA14_45260,103.903,139.295,134.097
PA14_45280,118.85,136.482,134.176
PA14_45290,196.688,215.123,189.206
PA14_45300,187.279,199.362,183.313
PA14_45310,113.902,126.305,110.65
PA14_45330,234.465,243.663,222.315
PA14_45340,496.119,523.999,469.027
PA14_45350,140.749,147.93,137.33
PA14_45370,73.6513,73.6863,71.6755
PA14_45380,120.267,136.283,120.767
PA14_45400,60.8061,67.4994,62.518
PA14_45410,88.5317,90.7739,80.3695
PA14_45430,19.8225,20.9442,20.7209
PA14_45440,17.4346,17.4673,20.1848
PA14_45450,26.3496,26.16,26.0478
PA14_45460,28.1941,28.5782,28.7031
PA14_45470,62.0932,68.7344,62.2941
PA14_45480,202.44,262.477,290.022
PA14_45500,630.771,628.128,585.77
PA14_45510,176.165,199.75,190.255
PA14_45520,189.732,193.526,187.028
PA14_45540,159.893,161.053,160.844
PA14_45560,192.643,190.402,181.82
PA14_45580,206.541,229.828,212.568
PA14_45590,255.397,281.842,269.288
PA14_45610,642.011,648.898,600.053
PA14_45620,883.687,840.408,814.044
PA14_45630,381.241,378.344,367.521
PA14_45640,309.149,314.498,299.696
PA14_45660,186.007,186.838,187.819
PA14_45680,84.8167,81.6157,83.6812
PA14_45700,19.3797,17.9654,19.4686
PA14_45710,19.3609,18.3202,20.1485
PA14_45720,30.2057,29.561,30.6115
PA14_45740,34.7132,34.6528,34.0791
PA14_45760,145.594,139.478,139.453
PA14_45770,111.77,129.008,116.81
PA14_45780,82.5815,117.45,113.38
PA14_45790,184.425,195.501,188.894
PA14_45800,226.939,218.153,215.705
PA14_45810,139.086,138.57,126.195
PA14_45830,197.206,221.196,191.586
PA14_45840,611.322,626.208,610.848
PA14_45850,211.558,235.257,207.967
PA14_45870,16.4279,16.5512,16.3807
PA14_45880,21.727,20.4362,21.5225
PA14_45890,4.05346,3.66806,4.31977
PA14_45910,2.86454,2.70881,3.25597
PA14_45920,28.031,29.113,29.8852
PA14_45930,110.634,134.108,116.243
PA14_45940,2188.38,2455.19,2136.85
PA14_45950,2708.34,1865.09,2281.08
PA14_45960,664.195,509.243,609.474
PA14_45970,16.9081,12.3476,19.5485
PA14_45980,42.7067,39.9059,42.572
PA14_46000,29.2941,26.0722,29.1986
PA14_46010,11.0463,11.8014,12.3917
PA14_46020,23.8903,25.3478,26.6524
PA14_46030,19.2143,19.6527,18.1944
PA14_46060,54.0139,56.2726,49.9968
PA14_46070,36.3959,68.3008,26.9916
PA14_46080,27.2298,48.8554,23.1424
PA14_46100,7.44491,12.2394,5.77406
PA14_46110,15.0936,23.3102,14.4416
PA14_46120,9.43663,16.9554,8.1591
PA14_46140,11.0216,17.2236,10.9844
PA14_46150,29.014,31.4371,27.9874
PA14_46160,1945.91,1581.67,2117.68
PA14_46170,18.4175,17.2371,18.7011
PA14_46180,3.94149,5.65152,5.14117
PA14_46200,22.8548,24.5421,24.7717
PA14_46220,4.23485,4.81927,4.76196
PA14_46230,6.10356,6.14123,5.89017
PA14_46240,4.84033,4.38898,5.38264
PA14_46250,37.7813,39.1227,38.6468
PA14_46260,26.1399,25.2248,25.6784
PA14_46270,36.3581,33.5494,35.7585
PA14_46280,76.2171,55.9557,72.7421
PA14_46290,26.1385,23.6347,25.1125
PA14_46300,14.7039,15.6453,13.9489
PA14_46310,30.2065,26.2349,28.4243
PA14_46320,5.24693,5.13142,5.23901
PA14_46330,15.2159,16.9505,18.3175
PA14_46340,126.622,117.612,118.316
PA14_46360,53.4843,52.1866,51.3782
PA14_46370,12.9449,13.4895,13.5938
PA14_46380,24.5156,24.5001,27.3156
PA14_46390,38.8542,37.1397,48.5528
PA14_46400,13.9188,14.6269,15.8631
PA14_46420,13.2061,20.0482,19.3557
PA14_46430,87.1059,84.6792,87.0675
PA14_46440,84.0451,80.7764,87.4625
PA14_46450,47.6964,48.0223,47.8691
PA14_46460,95.1163,81.1104,87.2572
PA14_46470,48.6844,58.8863,59.0042
PA14_46480,27.2624,27.7821,25.9758
PA14_46490,18.3967,21.8817,21.3196
PA14_46510,35.2881,32.345,38.6326
PA14_46520,27.9087,21.5006,23.9326
PA14_46530,25.1021,18.8841,26.8612
PA14_46540,21.1317,18.5046,19.6381
PA14_46550,43.6397,35.5838,37.8441
PA14_46560,12.4426,9.20914,11.3945
PA14_46570,190.802,182.847,188.718
PA14_46580,16.3278,18.486,15.7929
PA14_46590,8.72393,8.98051,8.93228
PA14_46600,28.8248,28.1215,28.6697
PA14_46610,35.6447,32.6104,32.8675
PA14_46620,37.826,36.2458,35.6981
PA14_46630,38.9125,39.2761,34.4809
PA14_46640,34.259,30.3513,35.4185
PA14_46650,34.8287,33.7171,40.6249
PA14_46660,60.2764,51.5792,65.8741
PA14_46670,20.1902,19.1513,20.5319
PA14_46680,66.5076,74.3088,75.6355
PA14_46700,56.9015,65.1035,65.7655
PA14_46710,65.1307,68.6615,67.0174
PA14_46720,207.63,197.633,186.691
PA14_46740,166.241,178.386,172.79
PA14_46750,4.58392,4.4251,4.39766
PA14_46760,2.53341,2.28916,3.1769
PA14_46770,12.3811,11.7595,11.5594
PA14_46780,12.2943,9.97999,9.53678
PA14_46800,1.0205,1.06722,1.17762
PA14_46810,3.29158,3.96665,3.60183
PA14_46820,9.65336,9.54146,10.4914
PA14_46830,15.4829,14.2815,15.3977
PA14_46840,10.7926,10.9843,12.1502
PA14_46850,8.81578,7.28096,9.75858
PA14_46860,2.85813,2.88281,2.83755
PA14_46880,7.02871,6.7007,6.72715
PA14_46890,25.2062,26.411,26.4001
PA14_46900,24.3842,29.1982,26.4321
PA14_46910,1816.2,1989.97,1620.65
PA14_46920,391.523,472.388,375.798
PA14_46930,549.646,633.202,514.713
PA14_46950,742.621,830.452,699.98
PA14_46960,264.236,310.077,255.345
PA14_46970,324.675,349.046,290.64
PA14_46980,52.2218,61.7833,51.7794
PA14_46990,50.9626,55.4648,51.0096
PA14_47000,9.04699,10.2402,9.43247
PA14_47010,308.219,471.478,279.94
PA14_47030,29.1876,48.8081,30.9293
PA14_47040,60.8204,77.0452,66.6463
PA14_47060,20.3813,22.3283,21.4477
PA14_47070,1.4807,2.17114,2.55798
PA14_47080,18.2405,19.0993,19.259
PA14_47090,10.7615,9.75568,10.7854
PA14_47100,9.66314,11.13,10.4933
PA14_47110,44.1809,43.8685,41.4782
PA14_47120,74.0337,50.4296,72.4963
PA14_47130,84.6784,64.7151,90.5612
PA14_47140,4.08569,3.61023,3.84499
PA14_47150,19.0034,16.2506,20.3722
PA14_47160,29.5461,25.3014,29.6088
PA14_47180,25.1478,24.2559,21.9185
PA14_47190,27.2519,26.9589,27.1712
PA14_47210,43.4795,40.3109,42.2464
PA14_47230,15.5478,17.2016,16.9183
PA14_47240,41.1213,43.6739,43.6811
PA14_47250,31.1035,24.3649,28.0506
PA14_47260,3.36743,3.25253,3.46529
PA14_47270,19.3451,21.592,20.7049
PA14_47280,13.7353,12.9115,11.6816
PA14_47300,5.25237,5.75424,4.5536
PA14_47310,52.9857,49.4865,50.5756
PA14_47320,109.005,110.501,110.91
PA14_47330,111.877,116.566,113.74
PA14_47340,117.733,145.087,137.998
PA14_47350,196.532,221.452,206.295
PA14_47360,61.4545,69.5426,61.0474
PA14_47370,38.3205,41.7914,37.3854
PA14_47380,11.1359,9.08098,12.743
PA14_47390,25.3341,16.8035,28.3448
PA14_47400,33.8532,29.7286,42.3679
PA14_47410,137.569,144.225,138.421
PA14_47420,56.7787,51.6559,62.9288
PA14_47430,30.0658,29.9918,31.82
PA14_47440,51.5208,47.3481,49.62
PA14_47450,169.185,179.974,170.889
PA14_47460,96.9359,107.247,101.272
PA14_47490,152.462,162.878,146.761
PA14_47500,106.26,112.693,102.607
PA14_47510,44.6504,41.2944,43.4851
PA14_47520,41.6032,38.9571,41.3098
PA14_47530,22.5953,24.0928,27.1016
PA14_47540,2316.44,2739.21,2248.23
PA14_47550,179.531,144.787,165.056
PA14_47560,8.2063,8.15846,7.55978
PA14_47580,27.7122,27.1613,28.5286
PA14_47600,12.1615,10.8964,10.9963
PA14_47610,55.7042,48.2792,49.2683
PA14_47640,11.1673,13.0738,13.0005
PA14_47650,39.055,47.102,44.1132
PA14_47660,85.906,91.1776,88.008
PA14_47670,66.9294,95.222,92.489
PA14_47680,105.157,141.504,137.59
PA14_47690,93.0724,103.904,98.8661
PA14_47720,79.8408,106.8,105.74
PA14_47730,61.1259,83.7987,80.0079
PA14_47750,107.748,132.974,120.548
PA14_47760,107.075,126.693,118.383
PA14_47790,303.081,309.87,274.579
PA14_47800,172.837,179.447,155.385
PA14_47810,1.75379,1.99701,2.46701
PA14_47820,77.3653,70.8802,76.3728
PA14_47840,2.72984,3.05032,2.84336
PA14_47850,1.27194,1.95435,1.94798
PA14_47860,2.14003,2.55448,3.22527
PA14_47870,1.99362,1.8245,1.74383
PA14_47880,10.0427,11.5291,12.1043
PA14_47890,58.5281,66.2678,63.1528
PA14_47900,2.15484,2.24827,2.62254
PA14_47910,13.3803,13.3172,12.8047
PA14_47920,3.4899,3.10349,2.91662
PA14_47930,3.54212,4.25837,4.25152
PA14_47940,2.89879,3.63773,2.81104
PA14_47950,4.99063,4.36153,5.10447
PA14_47960,5.20247,5.03717,5.30554
PA14_47970,10.7328,10.4619,12.4657
PA14_48000,2.56586,2.51805,2.82564
PA14_48010,3.79367,3.53659,3.70394
PA14_48020,12.0876,9.46224,10.9573
PA14_48030,31.554,22.6839,30.2168
PA14_48040,250.938,180.064,245.712
PA14_48060,73.475,40.5031,60.3967
PA14_48090,22.6734,14.5038,22.322
PA14_48100,32.9864,19.0924,28.5979
PA14_48115,18.6552,11.7485,17.9835
PA14_48140,72.8188,45.7145,65.4741
PA14_48150,255.781,242.386,245.267
PA14_48160,18.3198,18.2269,18.3942
PA14_48170,10.1714,10.0477,11.0284
PA14_48190,62.6511,58.5592,55.6169
PA14_48200,6.65372,7.12765,6.84606
PA14_48210,4.91523,5.01332,5.16539
PA14_48230,34.2139,39.2726,40.1542
PA14_48240,5.67754,7.04886,8.89667
PA14_48280,2.57611,2.91737,3.17294
PA14_48300,3.96627,4.03023,4.02825
PA14_48310,22.0098,21.3231,22.9481
PA14_48320,64.6761,59.2998,60.6523
PA14_48330,107.016,101.523,92.8671
PA14_48340,4.13672,4.72424,4.62901
PA14_48350,2.08908,2.10492,2.25363
PA14_48380,11.0515,12.6443,11.0386
PA14_48390,13.4979,13.9472,14.3424
PA14_48400,343.854,451.443,446.911
PA14_48410,78.398,101.442,97.6509
PA14_48420,45.7538,43.8049,47.2277
PA14_48440,27.6617,30.288,29.5063
PA14_48450,22.0837,22.0655,22.2395
PA14_48460,5.33188,5.84717,5.70798
PA14_48470,4.64807,5.06259,4.72597
PA14_48490,6.43382,6.19803,6.30427
PA14_48500,56.1384,60.7212,55.9418
PA14_48510,24.6012,32.8878,36.2309
PA14_48520,61.8534,65.7883,66.1416
PA14_48530,2.58628,1.72682,2.66044
PA14_48540,1.63877,1.25982,1.77949
PA14_48550,3.83624,3.66599,4.37134
PA14_48560,5.80702,4.82587,5.8553
PA14_48570,9.636,8.1023,9.65905
PA14_48590,6.77382,5.78108,6.65715
PA14_48600,2.33774,1.91236,2.25677
PA14_48610,1.77632,1.82679,2.05116
PA14_48620,2.16813,1.50084,2.07402
PA14_48630,1.5769,1.37497,1.67268
PA14_48640,3.10574,3.68869,4.75295
PA14_48650,9.77131,8.64093,12.2235
PA14_48660,10.6105,10.2377,11.1067
PA14_48680,17.0603,17.4459,17.1004
PA14_48700,67.9084,69.3351,66.664
PA14_48710,117.836,112.354,105.119
PA14_48730,33.0545,39.0771,33.7405
PA14_48740,42.0346,47.6848,41.7473
PA14_48750,32.2682,36.7476,31.187
PA14_48760,28.4255,27.1303,24.2899
PA14_48770,34.8732,35.227,32.9242
PA14_48780,77.2129,80.0764,76.5045
PA14_48790,277.259,333.969,289.2
PA14_48800,1186.04,1177.28,1178.37
PA14_48810,59.0326,50.63,50.4082
PA14_48830,43.7245,28.4626,49.336
PA14_48840,7.47518,7.75792,7.39068
PA14_48850,21.0319,24.1006,23.2976
PA14_48860,194.753,198.362,186.788
PA14_48870,365.598,372.102,343.774
PA14_48880,15.5074,13.5568,14.6316
PA14_48890,11.3938,11.3822,11.9129
PA14_48900,355.928,397.7,482.824
PA14_48910,9.00325,9.05389,8.29231
PA14_48920,5.84072,6.86574,7.60135
PA14_48930,4.60998,4.20056,4.37878
PA14_48940,194.992,195.568,166.175
PA14_48950,40.2683,41.9782,40.8346
PA14_48960,205.445,196.417,144.295
PA14_48970,28.0403,30.2439,23.9271
PA14_48980,10.3734,12.0593,10.8164
PA14_48990,14.7024,13.5263,12.4264
PA14_49000,10.3539,15.4004,16.9201
PA14_49010,35.5795,34.0051,33.0074
PA14_49020,999.177,926.775,1059.17
PA14_49030,455.144,415.287,390.174
PA14_49040,36.5704,39.1614,36.741
PA14_49050,16.5955,15.0874,14.2391
PA14_49060,42.3834,112.409,103.552
PA14_49070,11.1065,14.8279,13.9423
PA14_49080,5.51302,5.51439,5.75771
PA14_49090,4.25933,3.80648,4.99335
PA14_49100,4.1399,3.704,3.69626
PA14_49110,20.7409,20.9853,20.1246
PA14_49130,22.3582,29.4999,21.6289
PA14_49150,37.223,32.6656,33.5459
PA14_49160,43.2255,41.2427,42.7019
PA14_49170,39.1308,46.6851,38.7701
PA14_49180,141.325,157.976,133.8
PA14_49200,354.38,425.434,338.029
PA14_49210,59.6229,36.7648,57.6901
PA14_49220,4.75281,5.22238,7.56046
PA14_49230,12.9811,12.8418,11.9183
PA14_49250,7.0209,6.71198,6.62466
PA14_49260,7.78472,8.50713,9.02899
PA14_49270,25.8231,25.9549,26.5261
PA14_49280,79.0933,88.8634,78.958
PA14_49290,87.1868,94.953,92.7447
PA14_49300,12.7025,11.0238,11.5528
PA14_49310,74.5897,40.291,62.1075
PA14_49320,29.3617,27.2256,29.755
PA14_49330,6.85389,6.47295,7.20384
PA14_49340,41.9782,58.8671,60.4285
PA14_49350,119.481,104.256,122.694
PA14_49360,14.299,16.3384,15.2564
PA14_49380,141.369,167.263,141.467
PA14_49390,75.3748,102.477,87.2875
PA14_49400,184.634,216.549,211.314
PA14_49410,17771.4,14829.8,19397.6
PA14_49420,38.5608,39.016,38.0418
PA14_49440,122.866,118.21,125.745
PA14_49460,556.834,639.247,554.424
PA14_49470,705.883,741.193,681.086
PA14_49480,351.371,321.28,300.78
PA14_49500,49.4375,46.6126,41.7503
PA14_49510,946.232,762.653,788.248
PA14_49520,78.1341,78.1902,75.8958
PA14_49530,36.5228,43.2798,36.0968
PA14_49540,33.1425,29.6773,30.0285
PA14_49560,3.38586,3.13556,3.50407
PA14_49570,1.90238,2.35916,2.269
PA14_49580,6.59309,5.94279,7.04072
PA14_49590,19.0751,16.628,17.4877
PA14_49610,1.04443,1.18372,1.20629
PA14_49620,1.44071,2.05848,1.80332
PA14_49630,54.6789,58.311,54.2936
PA14_49640,27.9629,29.0984,28.7126
PA14_49650,80.6619,87.105,74.5875
PA14_49660,27.3713,33.6987,31.2281
PA14_49680,16.53,18.9658,18.3783
PA14_49690,7.09857,8.40016,7.74984
PA14_49700,11.9011,12.1081,14.2385
PA14_49710,16.9954,14.3462,13.0988
PA14_49720,20.7836,23.6295,25.068
PA14_49730,90.1967,97.1682,97.0815
PA14_49740,263.926,267.323,251.661
PA14_49750,2.36749,1.50581,2.33255
PA14_49760,8.7009,9.47442,9.96803
PA14_49780,37.1706,39.2399,38.9843
PA14_49790,32.3677,29.772,30.6611
PA14_49800,74.3797,68.348,66.8769
PA14_49810,88.3392,90.8056,87.7394
PA14_49820,28.5435,30.9219,30.4845
PA14_49840,41.6928,40.233,40.3093
PA14_49850,98.192,82.5472,95.9567
PA14_49860,247.721,279.343,262.546
PA14_49870,98.5685,84.8124,95.2205
PA14_49880,65.8012,61.7123,67.75
PA14_49890,31.868,32.4811,31.601
PA14_49900,139.735,133.543,131.408
PA14_49910,59.9006,57.8393,65.583
PA14_49920,173.585,170.687,189.157
PA14_49930,125.037,119.44,120.622
PA14_49940,44.7774,49.0356,45.708
PA14_49960,79.2772,77.8123,77.5027
PA14_49970,12.7754,13.5,13.4301
PA14_49990,2708.62,2704.19,2679.74
PA14_50000,622.736,695.113,620.99
PA14_50010,23.6886,25.9976,22.0368
PA14_50020,3.0577,2.32117,3.37599
PA14_50030,65.4165,64.9558,68.7228
PA14_50040,35.588,37.4763,40.9915
PA14_50050,4.00243,3.70839,4.11348
PA14_50060,8.4351,8.25137,9.33561
PA14_50070,63.0124,58.6646,63.0086
PA14_50080,100.504,105.187,104.716
PA14_50100,139.856,151.502,148.496
PA14_50110,238.125,237.716,247.784
PA14_50130,318.585,312.804,302.208
PA14_50140,131.058,136.194,131.012
PA14_50160,376.522,367.71,389.693
PA14_50180,117.905,128.892,125.061
PA14_50200,140.556,144.98,141.431
PA14_50220,464.463,436.552,442.132
PA14_50240,1518.29,1496.96,1421.5
PA14_50250,795.736,754.342,755.007
PA14_50270,709.135,736.911,672.09
PA14_50280,1443.13,1545.19,1383.59
PA14_50290,2121.81,2328.01,2010.12
PA14_50300,94.6667,98.5039,91.6212
PA14_50310,136.133,138.672,124.642
PA14_50320,171.508,170.32,155.478
PA14_50330,184.345,192.369,183.843
PA14_50340,167.035,181.917,155.144
PA14_50360,132.181,150.761,131.159
PA14_50380,104.634,117.372,108.157
PA14_50410,103.575,109.008,100.182
PA14_50420,175.122,204.298,168.073
PA14_50430,229.357,249.942,218.689
PA14_50440,142.661,157.796,143.554
PA14_50450,308.986,353.784,302.019
PA14_50460,292.93,321.678,288.222
PA14_50470,279.813,321.077,256.596
PA14_50480,427.842,491.385,420.923
PA14_50500,618.703,513.921,641.097
PA14_50510,320.805,315.578,308.519
PA14_50520,718.316,779.593,689.228
PA14_50530,138.614,164.585,134.251
PA14_50540,128.026,146.935,122.455
PA14_50550,200.928,224.741,187.09
PA14_50560,194.18,205.155,186.304
PA14_50570,90.9686,88.0642,86.1563
PA14_50590,48.2129,50.4397,45.6893
PA14_50600,17.4793,16.8242,18.619
PA14_50610,9.89139,9.70582,10.8755
PA14_50620,17.7201,15.4283,16.162
PA14_50630,210.454,214.907,194.829
PA14_50640,469.674,436.65,441.311
PA14_50650,118.911,117.479,117.618
PA14_50660,84.2507,77.3479,77.0413
PA14_50670,60.6707,58.0922,65.501
PA14_50680,178.313,186.203,170.972
PA14_50690,194.439,221.613,197.419
PA14_50700,88.477,94.2983,95.7854
PA14_50710,43.3181,47.7839,46.4622
PA14_50720,137.443,147.719,132.203
PA14_50730,59.4237,64.9307,60.3633
PA14_50740,1076.98,1128.31,1109.09
PA14_50750,275.945,255.421,280.313
PA14_50760,18.121,25.4612,25.648
PA14_50770,20.4656,25.0377,23.2318
PA14_50790,37.4821,38.8143,41.3121
PA14_50800,145.418,143.901,140.64
PA14_50810,225.932,220.882,225.37
PA14_50820,104.836,102.994,103.472
PA14_50830,29.678,29.42,30.1951
PA14_50840,83.8534,86.2697,81.5303
PA14_50850,89.7389,84.263,81.4889
PA14_50860,83.8393,74.8749,78.2992
PA14_50870,134.027,117.627,122.646
PA14_50880,16.0613,10.1822,15.6131
PA14_50890,77.9719,73.5057,76.3653
PA14_50900,63.9163,71.1218,65.2701
PA14_50910,79.6305,73.301,70.5424
PA14_50920,68.9022,64.4657,66.9546
PA14_50930,90.1563,75.5919,98.0724
PA14_50940,317.491,264.537,333.104
