gene,IU1824.1,IU1824.2,IU1824.4,IU9036.1,IU9036.3,IU9036.4
Inter.NC_008533.0.1678487.36,1,2,0,2,2,0
Inter.NC_008533.0.847293.0,0,0,0,0,1,1
ABJ55392.1,23,20,22,20,17,18
ABJ54560.1,154,174,152,166,162,124
Inter.NC_008533.0.260365.32,0,0,0,0,0,0
Inter.NC_008533.0.744747.1,0,0,0,0,1,0
Inter.NC_008533.1.617124.117,0,0,0,0,0,0
Inter.NC_008533.1.35663.185,0,0,0,0,1,0
Inter.NC_008533.0.415772.7,8,13,6,9,8,6
Inter.NC_008533.1.310564.229,1,0,0,0,1,0
ABJ55038.1,1,0,0,1,1,0
Inter.NC_008533.0.134257.26,0,0,0,1,1,0
Inter.NC_008533.0.1770050.2,1,0,0,0,1,1
Inter.NC_008533.1.1249544.3,11,19,21,4,4,7
Inter.NC_008533.1.361081.55,0,0,0,0,0,0
Inter.NC_008533.1.825833.21,1,1,1,3,1,3
Inter.NC_008533.0.1850193.176,1,1,0,2,0,0
Inter.NC_008533.0.1479761.106,1,0,0,0,0,0
ABJ54012.1,1034,1045,922,903,942,966
Inter.NC_008533.1.916617.8,0,0,0,1,0,0
Inter.NC_008533.1.734195.74,1,0,0,0,0,0
Inter.NC_008533.0.127803.1,0,0,0,0,1,1
Inter.NC_008533.0.1172029.11,0,0,0,0,0,1
ABJ54251.1,27,28,20,24,25,21
ABJ54717.1,190,201,182,186,146,153
Inter.NC_008533.1.815602.23,0,0,1,0,0,0
Inter.NC_008533.0.1479761.12,0,0,1,0,2,0
Inter.NC_008533.1.31054.31,2,2,0,3,3,2
Inter.NC_008533.1.31054.25,1,0,0,2,0,0
Inter.NC_008533.0.1986594.52,0,0,0,1,1,1
Inter.NC_008533.1.870383.78,0,0,0,0,0,0
Inter.NC_008533.1.505160.98,0,0,0,1,0,0
Inter.NC_008533.0.1850193.157,0,0,0,1,0,0
Inter.NC_008533.1.1948220.3,0,0,1,0,0,0
Inter.NC_008533.0.1850193.22,0,0,0,1,0,1
Inter.NC_008533.1.1314072.7,2,0,1,3,1,2
Inter.NC_008533.0.1759651.65,0,0,0,0,1,0
Inter.NC_008533.0.176004.0,0,2,1,0,0,1
Inter.NC_008533.0.1770050.129,1,0,0,1,0,0
Inter.NC_008533.1.2029371.4,1,2,0,0,0,0
Inter.NC_008533.1.1500965.0,0,0,1,0,0,1
Inter.NC_008533.0.1609823.236,0,0,0,0,1,0
Inter.NC_008533.0.1994815.22,1,0,0,0,0,0
Inter.NC_008533.1.1556243.12,0,1,0,0,0,0
Inter.NC_008533.1.700465.145,0,0,1,1,0,0
Inter.NC_008533.0.140003.22,3,3,1,2,1,1
Inter.NC_008533.0.1405462.20,2,0,0,0,1,0
Inter.NC_008533.1.588008.75,0,0,0,0,0,0
Inter.NC_008533.1.1858692.0,0,0,0,1,1,0
Inter.NC_008533.1.949173.241,0,0,0,0,1,0
Inter.NC_008533.1.1809633.4,6,13,8,12,14,7
Inter.NC_008533.0.1881742.1,0,1,0,0,0,0
Inter.NC_008533.0.1190379.220,0,0,0,0,0,1
ABJ54204.1,219,187,140,212,171,135
Inter.NC_008533.0.272896.0,2,0,2,3,3,1
Inter.NC_008533.0.1331536.82,1,0,0,0,0,1
Inter.NC_008533.1.31054.23,1,1,0,1,0,1
Inter.NC_008533.1.413745.15,1,0,0,0,0,0
Inter.NC_008533.0.636860.11,0,0,0,1,0,1
Inter.NC_008533.0.2016651.56,2,0,0,0,0,0
Inter.NC_008533.0.1759651.71,1,0,1,1,1,0
Inter.NC_008533.0.1641580.8,0,0,1,0,0,0
Inter.NC_008533.0.1850193.55,2,0,0,1,0,0
Inter.NC_008533.0.459448.25,1,0,0,0,1,1
ABJ55515.1,110,139,118,140,139,120
Inter.NC_008533.1.371171.2,1,2,2,1,0,1
Inter.NC_008533.0.377941.0,0,0,0,0,0,0
Inter.NC_008533.0.1609823.36,0,0,0,1,0,0
ABJ54512.1,207,219,210,248,266,245
ABJ54653.1,34,27,30,38,30,27
Inter.NC_008533.0.1709836.280,0,0,1,0,0,0
Inter.NC_008533.1.700465.147,0,0,0,0,1,0
Inter.NC_005022.1.0.28,0,0,0,1,1,0
Inter.NC_008533.0.1343356.44,1,0,0,0,1,0
Inter.NC_008533.1.1081209.0,0,0,2,0,0,0
Inter.NC_008533.0.537864.4,1,0,0,0,0,1
ABJ55096.1,261,261,226,329,341,292
Inter.NC_008533.1.870383.57,0,0,0,0,0,1
Inter.NC_008533.1.554771.37,0,0,0,0,1,2
Inter.NC_008533.0.1469955.27,0,0,0,0,0,0
Inter.NC_008533.1.247146.66,0,0,0,0,0,0
Inter.NC_008533.1.179084.73,1,0,0,0,0,0
Inter.NC_008533.1.218389.136,0,0,0,0,0,0
Inter.NC_008533.1.113089.144,0,0,1,0,0,0
Inter.NC_008533.0.357953.4,13,10,3,9,5,6
ABJ53633.1,6,5,6,10,9,11
Inter.NC_008533.0.185363.1,7,18,6,11,9,9
Inter.NC_008533.0.1994815.32,0,0,0,0,0,0
Inter.NC_008533.1.1028489.14,0,0,0,1,0,0
Inter.NC_008533.1.693148.37,0,0,0,2,0,0
Inter.NC_008533.0.1048680.197,0,0,0,0,1,0
Inter.NC_008533.0.800304.27,1,0,1,2,0,0
ABJ54830.1,31,24,29,37,38,17
Inter.NC_008533.1.1887252.18,1,0,1,0,0,0
Inter.NC_008533.1.887754.36,1,0,0,0,0,0
Inter.NC_008533.1.1165457.0,1,3,3,1,4,1
Inter.NC_008533.1.65525.191,0,0,0,1,0,0
Inter.NC_008533.1.666908.24,2,0,0,0,0,1
Inter.NC_008533.1.382966.30,0,0,0,0,0,1
Inter.NC_008533.0.1048680.35,0,0,0,0,1,1
Inter.NC_008533.0.1258127.23,0,0,0,0,0,1
Inter.NC_008533.0.1246329.93,0,1,0,0,0,0
Inter.NC_008533.1.848842.50,0,0,0,0,1,0
Inter.NC_008533.0.1678487.2,0,0,0,0,0,0
Inter.NC_008533.0.34462.5,4,0,1,3,0,6
ABJ54286.1,22,25,22,24,18,16
ABJ53869.1,93,121,96,122,86,84
Inter.NC_008533.0.210876.7,6,5,2,5,6,0
Inter.NC_008533.0.2016651.34,0,2,0,1,1,1
Inter.NC_008533.0.411331.12,2,0,0,3,2,5
ABJ55336.1,68,93,63,81,71,62
Inter.NC_008533.0.1258127.50,0,0,0,1,0,0
Inter.NC_008533.1.399679.30,0,0,0,1,0,0
ABJ53804.1,2,4,1,1,6,3
Inter.NC_008533.1.216709.0,0,0,0,0,0,0
Inter.NC_008533.1.1561595.4,7,9,8,7,3,3
Inter.NC_008533.0.1309679.38,0,0,0,0,0,0
Inter.NC_008533.1.1795973.5,0,3,2,3,2,1
Inter.NC_008533.0.1818322.178,0,0,0,0,0,0
Inter.NC_008533.0.1972472.25,0,0,0,1,1,0
Inter.NC_008533.0.1504856.44,0,0,1,0,0,0
Inter.NC_008533.1.1127017.18,4,2,0,1,0,2
Inter.NC_008533.1.466243.26,0,0,1,0,1,3
Inter.NC_008533.1.399679.11,1,0,0,0,0,0
Inter.NC_008533.0.1709836.263,2,0,0,0,0,0
Inter.NC_008533.1.474332.3,0,0,1,0,0,0
Inter.NC_008533.1.343145.140,0,0,0,0,1,0
Inter.NC_008533.1.1878979.2,2,0,0,0,0,0
Inter.NC_008533.1.949173.157,0,0,0,0,0,0
Inter.NC_008533.0.1558696.154,0,1,0,0,2,2
Inter.NC_008533.0.198883.0,0,4,2,1,1,1
Inter.NC_008533.1.1005112.99,1,0,0,0,0,0
ABJ53846.1,87,73,52,67,81,56
Inter.NC_008533.0.1469955.11,0,0,0,0,0,0
Inter.NC_008533.1.265579.61,0,0,0,1,0,0
Inter.NC_008533.0.1609823.64,0,0,0,1,0,0
Inter.NC_008533.0.1504856.251,0,0,0,0,0,0
Inter.NC_008533.0.1120533.0,0,1,1,5,3,5
Inter.NC_008533.0.1246329.89,0,0,0,2,0,2
Inter.NC_008533.1.588008.159,0,1,0,0,1,1
Inter.NC_008533.1.179084.273,5,2,3,2,5,3
Inter.NC_008533.0.1818322.221,0,0,0,0,0,0
Inter.NC_008533.0.1850193.89,0,0,0,0,1,0
Inter.NC_008533.0.1759651.32,0,1,0,0,1,0
Inter.NC_008533.0.1598143.7,0,0,0,0,0,0
Inter.NC_008533.0.1190379.199,0,0,0,0,0,0
Inter.NC_008533.0.140003.19,1,0,0,1,1,0
ABJ54447.1,120,100,99,122,132,108
Inter.NC_008533.0.1609823.0,0,1,0,0,1,0
Inter.NC_008533.1.639893.38,0,0,0,0,0,1
Inter.NC_008533.1.479581.10,0,0,0,1,0,0
Inter.NC_008533.1.1677592.6,0,1,0,0,0,0
Inter.NC_008533.0.1106643.74,0,0,0,1,1,1
Inter.NC_008533.0.1275753.4,1,0,1,1,1,1
Inter.NC_008533.0.210345.0,6,5,1,2,0,1
Inter.NC_008533.1.399679.101,1,0,0,0,1,0
Inter.NC_008533.0.1586901.81,2,1,1,1,4,2
Inter.NC_008533.1.2033704.51,0,3,0,0,1,1
Inter.NC_008533.1.887754.19,0,1,0,0,0,2
Inter.NC_008533.1.1173639.15,0,0,0,2,0,1
Inter.NC_008533.1.717143.78,1,0,1,1,0,0
NP_863586.1,109,97,86,103,126,103
Inter.NC_008533.1.717143.84,0,0,0,1,1,1
Inter.NC_008533.0.393843.1,17,22,10,12,13,17
Inter.NC_008533.1.1458160.23,1,0,0,0,1,1
Inter.NC_008533.1.1673225.0,16,30,22,17,32,17
Inter.NC_008533.1.97961.20,0,2,0,1,0,0
Inter.NC_008533.0.368757.4,0,0,1,0,1,1
Inter.NC_008533.0.479384.38,1,0,0,2,0,0
Inter.NC_008533.1.1907070.40,1,0,1,1,0,0
Inter.NC_008533.1.247146.24,0,0,1,0,0,2
Inter.NC_008533.1.1434319.56,0,0,0,0,1,0
Inter.NC_008533.0.997969.3,2,2,1,2,0,1
Inter.NC_008533.1.1307782.5,0,0,0,1,1,0
Inter.NC_008533.0.1415114.87,0,3,0,3,0,0
Inter.NC_008533.0.1246329.57,0,2,0,2,0,0
Inter.NC_008533.1.1069169.25,0,0,0,0,0,0
Inter.NC_008533.0.1190379.56,0,0,0,0,0,0
ABJ53646.1,12,13,13,18,18,9
Inter.NC_008533.1.1185998.0,0,0,0,0,0,0
Inter.NC_008533.1.31054.17,0,0,0,0,0,0
Inter.NC_008533.1.1374825.8,0,0,0,0,0,0
Inter.NC_008533.1.1028489.141,2,0,0,3,1,2
Inter.NC_008533.0.1376376.46,0,1,0,0,0,0
Inter.NC_008533.0.1106643.16,0,1,0,0,1,0
Inter.NC_008533.0.537864.24,0,0,1,0,0,1
Inter.NC_008533.1.218389.32,1,0,0,0,0,0
Inter.NC_008533.1.179084.215,1,2,1,1,2,4
Inter.NC_008533.0.1122434.34,1,1,1,0,0,0
Inter.NC_008533.1.949173.248,0,0,0,1,0,0
Inter.NC_008533.0.763405.0,19,15,12,12,10,8
Inter.NC_008533.0.898833.1,1,2,1,0,0,1
Inter.NC_008533.0.820178.6,0,0,0,0,1,0
ABJ53619.1,18,23,23,17,9,12
Inter.NC_008533.1.382966.28,9,5,7,8,3,13
Inter.NC_008533.0.193386.0,1,0,0,0,1,0
Inter.NC_008533.1.1653043.3,0,0,0,1,0,0
Inter.NC_008533.0.1315297.3,1,0,0,1,0,0
Inter.NC_008533.1.554771.5,0,0,0,1,1,0
Inter.NC_008533.1.1930936.9,0,0,0,0,0,1
Inter.NC_008533.1.588008.119,0,0,2,1,2,0
ABJ53918.1,86,86,89,94,125,96
Inter.NC_008533.0.29603.12,0,0,0,0,0,0
ABJ54253.1,30,24,21,40,13,26
Inter.NC_008533.0.1176081.4,0,0,0,0,0,1
Inter.NC_008533.1.1768734.6,0,0,0,0,0,0
Inter.NC_008533.1.1336157.1,2,1,0,0,0,0
ABJ54313.1,79,77,51,84,72,71
Inter.NC_008533.1.848842.143,1,0,0,1,0,0
Inter.NC_008533.1.435802.70,1,0,0,0,0,0
Inter.NC_008533.0.1074071.0,0,0,1,0,3,1
Inter.NC_008533.1.588008.168,0,0,0,1,0,0
Inter.NC_008533.0.1667285.21,0,0,0,0,0,1
rna53,0,0,0,0,2,0
Inter.NC_008533.0.415772.10,17,21,15,10,17,8
Inter.NC_008533.0.1258127.158,0,1,0,1,0,1
Inter.NC_008533.0.1073128.0,3,0,1,1,0,0
Inter.NC_008533.0.394656.10,0,1,1,0,1,1
ABJ54375.1,3,1,3,1,2,2
Inter.NC_008533.0.1936699.71,0,0,0,0,0,0
Inter.NC_008533.0.1479761.26,1,0,1,0,0,0
ABJ53737.1,321,360,359,296,300,257
Inter.NC_008533.1.617124.185,0,0,0,0,0,0
ABJ53816.1,16,10,9,21,12,14
Inter.NC_008533.1.0.105,0,0,0,0,0,1
Inter.NC_008533.0.185042.0,5,7,11,10,12,5
Inter.NC_008533.0.497697.0,0,0,0,0,0,1
Inter.NC_008533.1.1849206.15,2,4,4,12,7,7
Inter.NC_008533.1.949173.358,0,0,0,0,1,0
Inter.NC_008533.0.1667285.71,2,3,0,4,0,3
Inter.NC_008533.1.65525.138,1,1,0,0,0,0
Inter.NC_008533.1.666908.174,0,0,0,2,0,1
Inter.NC_008533.1.717143.122,8,20,17,15,24,13
Inter.NC_008533.1.113089.202,0,0,0,0,1,0
Inter.NC_008533.0.1913475.73,0,0,0,0,0,0
Inter.NC_008533.0.1084820.74,0,0,0,0,0,0
Inter.NC_008533.0.308207.14,1,1,0,0,0,1
Inter.NC_008533.1.86974.53,0,0,1,0,0,0
Inter.NC_008533.0.1349452.44,0,1,0,1,0,1
Inter.NC_008533.0.1415114.75,2,1,1,3,4,1
Inter.NC_008533.0.1048680.126,0,0,0,0,1,0
Inter.NC_008533.0.636860.21,0,0,1,1,0,0
Inter.NC_008533.0.1818322.186,0,1,0,1,0,0
Inter.NC_008533.1.479581.100,0,0,0,1,0,0
Inter.NC_008533.1.779281.14,0,0,0,0,0,1
Inter.NC_008533.0.1889188.10,1,0,0,1,0,0
Inter.NC_008533.1.1334112.1,0,0,1,0,0,1
Inter.NC_008533.1.887754.26,1,0,0,0,2,0
Inter.NC_008533.0.1258127.47,1,0,0,1,0,0
Inter.NC_008533.1.466243.68,0,1,0,0,0,0
Inter.NC_008533.1.1374825.1,0,0,0,1,1,1
Inter.NC_008533.0.787904.4,1,0,1,1,0,0
Inter.NC_008533.0.1558696.186,0,0,0,0,0,0
Inter.NC_008533.0.1162006.38,0,0,0,0,0,0
Inter.NC_008533.0.1145128.13,2,0,0,0,0,0
ABJ55433.1,16,34,21,24,18,12
Inter.NC_008533.1.825833.33,0,0,0,0,1,0
Inter.NC_008533.0.1190379.108,0,0,0,0,0,0
Inter.NC_008533.1.1028489.124,0,1,0,0,1,0
Inter.NC_008533.1.834806.51,0,0,0,1,0,0
Inter.NC_008533.0.595585.0,1,2,0,0,2,0
rna5,0,0,2,0,1,0
Inter.NC_008533.1.505160.105,0,0,0,1,0,0
ABJ55010.1,81,74,54,66,80,61
Inter.NC_008533.0.908220.11,0,0,0,0,0,1
Inter.NC_008533.1.700465.43,1,0,0,0,0,1
ABJ54225.1,0,5,4,3,4,2
Inter.NC_008533.0.1479761.68,0,0,0,1,0,1
Inter.NC_008533.0.1469955.7,0,0,0,0,0,1
ABJ55415.1,38,33,45,38,41,33
Inter.NC_008533.0.1131731.60,0,0,0,0,1,0
Inter.NC_008533.1.97961.27,1,0,0,0,0,0
Inter.NC_008533.0.1667285.0,0,0,1,1,0,0
Inter.NC_008533.0.1074071.10,0,0,0,0,1,0
Inter.NC_008533.0.1750693.82,0,0,1,0,0,1
Inter.NC_008533.1.949173.323,0,0,0,0,1,2
Inter.NC_008533.1.1503805.3,2,1,0,1,0,0
Inter.NC_008533.0.730753.2,2,7,1,3,2,1
Inter.NC_008533.1.1374825.15,0,0,0,1,0,0
Inter.NC_008533.0.1653712.40,0,1,1,0,0,0
Inter.NC_008533.0.1302540.14,0,0,0,0,0,0
Inter.NC_008533.1.137708.206,0,0,1,0,0,0
Inter.NC_008533.1.949173.21,1,0,0,0,0,0
Inter.NC_008533.1.1811529.15,0,0,0,1,0,0
Inter.NC_008533.0.1994815.76,0,0,0,0,0,1
Inter.NC_008533.0.935267.0,1,1,1,2,0,2
Inter.NC_008533.1.1144917.1,0,0,2,1,0,0
Inter.NC_008533.0.1678487.73,2,0,1,1,1,2
Inter.NC_008533.1.399679.69,0,0,0,0,0,0
Inter.NC_008533.1.310564.124,0,0,0,1,0,0
Inter.NC_008533.0.146382.0,1,2,2,0,0,0
ABJ54052.1,63,62,58,68,90,70
Inter.NC_008533.0.368757.33,0,1,0,0,0,0
Inter.NC_008533.1.1105463.5,0,2,1,1,0,1
Inter.NC_008533.1.834806.108,0,0,0,0,0,0
Inter.NC_008533.0.1633846.15,1,1,0,1,1,1
Inter.NC_008533.0.366675.0,0,0,0,0,0,0
Inter.NC_008533.0.1678487.108,0,0,1,0,0,0
Inter.NC_008533.1.518221.140,0,0,0,0,0,0
Inter.NC_008533.0.1956770.12,0,0,0,0,1,0
Inter.NC_008533.0.1285442.23,26,23,13,43,17,26
Inter.NC_008533.1.554771.68,0,0,0,1,0,0
Inter.NC_008533.1.639893.12,1,1,0,2,0,2
Inter.NC_008533.1.1739100.71,0,0,0,0,0,0
ABJ55261.1,261,255,247,265,283,235
ABJ54099.1,18,21,10,21,20,13
Inter.NC_008533.0.1558696.202,0,0,0,0,1,0
Inter.NC_008533.1.1677592.1,0,0,0,0,0,0
Inter.NC_008533.1.31054.15,0,0,0,1,2,0
Inter.NC_008533.1.810651.6,1,0,0,0,0,1
Inter.NC_008533.0.1349452.110,0,2,0,1,0,0
Inter.NC_008533.0.1321450.18,0,0,0,0,0,1
Inter.NC_008533.1.666908.17,3,4,0,3,0,3
Inter.NC_008533.0.1850193.8,1,2,2,1,3,0
Inter.NC_008533.1.916617.148,1,0,0,0,0,1
Inter.NC_008533.0.1913475.11,0,0,0,0,0,0
Inter.NC_008533.1.1620521.2,0,0,0,0,0,0
Inter.NC_008533.1.0.46,0,0,0,0,0,0
ABJ54730.1,3,3,5,5,4,6
Inter.NC_008533.0.93647.38,1,0,0,0,0,1
Inter.NC_008533.1.1925236.1,0,0,0,0,1,0
Inter.NC_008533.1.1546263.19,2,0,0,1,2,1
Inter.NC_008533.1.31054.8,1,1,0,1,0,1
Inter.NC_008533.1.848842.78,0,0,1,0,0,1
Inter.NC_008533.1.1677592.12,0,4,4,3,5,3
Inter.NC_008533.0.1258127.60,0,0,1,0,0,0
Inter.NC_008533.0.1608121.0,12,6,2,7,4,5
Inter.NC_008533.0.1850193.50,0,0,0,0,0,0
rna25,13,7,11,12,10,12
ABJ53717.1,2,0,0,1,1,4
Inter.NC_008533.0.1349452.150,0,0,1,0,0,0
Inter.NC_008533.0.394656.51,1,3,0,2,1,0
ABJ55475.1,27,28,7,15,13,15
Inter.NC_008533.1.1181369.0,31,29,29,39,43,51
Inter.NC_008533.1.422682.1,1,2,0,0,1,1
Inter.NC_008533.1.2041490.0,0,0,0,2,0,1
Inter.NC_008533.1.588008.84,1,1,0,0,1,0
Inter.NC_008533.0.1709836.50,0,0,0,0,1,0
Inter.NC_008533.0.1504856.245,0,0,0,1,0,0
Inter.NC_008533.0.1415114.134,1,0,0,0,0,0
Inter.NC_008533.1.1413968.9,0,0,1,0,0,0
Inter.NC_008533.1.1458160.13,0,1,0,0,0,0
Inter.NC_008533.0.1889188.19,0,2,1,3,0,1
Inter.NC_008533.0.813623.0,0,1,0,0,0,0
Inter.NC_008533.0.1818322.261,2,1,0,1,0,0
Inter.NC_008533.1.588008.120,1,0,1,0,0,0
Inter.NC_008533.0.793779.2,0,0,0,0,0,0
Inter.NC_008533.1.1662045.2,1,0,0,0,0,1
Inter.NC_008533.1.1444487.1,8,7,5,3,9,9
Inter.NC_008533.1.887754.131,0,0,0,0,0,0
Inter.NC_008533.0.1818322.233,0,0,0,0,0,1
Inter.NC_008533.1.757283.109,2,1,6,2,0,0
Inter.NC_008533.1.870383.71,0,1,1,0,0,0
Inter.NC_008533.1.949173.234,1,0,0,2,0,0
Inter.NC_008533.1.1264038.2,59,63,67,48,53,41
Inter.NC_008533.1.382966.61,1,0,0,0,0,3
Inter.NC_008533.0.1709836.244,0,0,0,1,0,0
Inter.NC_008533.1.1486913.3,0,1,1,0,0,0
Inter.NC_008533.0.697518.3,29,32,20,22,20,18
Inter.NC_008533.1.343145.122,0,0,0,0,0,1
Inter.NC_008533.1.35663.32,0,0,0,0,0,1
Inter.NC_008533.1.1677592.24,4,3,2,3,2,2
Inter.NC_008533.0.1709836.116,1,1,0,0,1,0
Inter.NC_008533.1.1695563.12,1,0,0,0,0,0
Inter.NC_008533.1.541786.83,0,0,1,0,0,0
ABJ54589.1,2122,2102,2033,1819,1545,1364
Inter.NC_008533.1.788482.67,0,0,0,0,1,0
Inter.NC_008533.0.914878.14,0,0,0,0,0,1
Inter.NC_008533.1.1640619.27,0,1,0,1,0,1
ABJ54459.1,0,4,3,1,6,0
ABJ55307.1,362,348,347,387,365,316
ABJ54388.1,18,11,18,14,19,9
Inter.NC_008533.0.1709836.49,0,0,0,0,1,0
Inter.NC_008533.1.815602.51,0,0,0,1,0,0
Inter.NC_008533.1.1739100.77,0,0,0,0,1,0
Inter.NC_008533.0.1504856.308,0,0,0,0,0,0
Inter.NC_008533.0.1667285.78,3,1,1,1,1,1
Inter.NC_008533.0.1121098.2,0,0,0,1,0,0
Inter.NC_008533.1.479581.187,0,0,0,0,0,0
Inter.NC_008533.0.459448.38,0,0,0,0,0,1
Inter.NC_008533.1.1376616.0,15,14,21,12,29,14
Inter.NC_008533.0.1548252.12,0,0,0,0,0,0
Inter.NC_008533.0.1913475.66,0,1,0,0,0,0
Inter.NC_008533.1.779281.10,0,0,0,1,1,0
Inter.NC_008533.0.662009.17,0,0,0,0,0,0
Inter.NC_008533.0.1770050.54,0,0,0,0,1,0
ABJ53687.1,162,147,147,147,107,124
Inter.NC_008533.0.421968.9,0,1,0,0,0,0
Inter.NC_008533.0.104415.3,0,0,0,0,0,1
Inter.NC_008533.0.1790608.46,1,0,0,0,0,0
Inter.NC_008533.1.113089.77,0,0,0,1,0,0
Inter.NC_008533.0.809280.14,1,0,0,1,0,0
Inter.NC_008533.1.247146.86,0,0,0,0,0,1
Inter.NC_008533.0.1750693.51,0,1,0,0,0,1
Inter.NC_008533.0.1190379.68,0,0,0,0,0,0
Inter.NC_008533.0.1750693.62,0,0,0,0,0,1
Inter.NC_008533.1.666908.238,0,0,0,1,0,1
Inter.NC_008533.0.1145128.119,0,1,0,0,2,0
Inter.NC_008533.0.93647.40,1,0,0,1,0,0
Inter.NC_008533.1.564781.161,0,0,0,0,0,0
Inter.NC_008533.1.1878979.23,0,0,0,0,1,0
Inter.NC_008533.1.518221.191,3,1,3,1,2,2
Inter.NC_008533.1.617124.102,0,1,0,0,0,0
Inter.NC_008533.0.1331536.40,1,2,5,7,2,3
Inter.NC_008533.1.218389.236,1,1,0,2,0,2
Inter.NC_008533.0.248466.0,40,42,52,47,49,40
Inter.NC_008533.1.399679.18,0,0,0,1,0,0
ABJ53672.1,787,708,733,627,746,674
Inter.NC_008533.0.1331536.75,1,0,0,0,1,0
ABJ55057.1,69,59,74,74,88,51
Inter.NC_008533.1.746571.31,0,2,0,0,0,2
Inter.NC_008533.1.1907070.55,0,0,0,0,2,0
Inter.NC_008533.1.1286983.24,0,1,0,1,0,0
Inter.NC_008533.0.579350.0,0,1,0,0,0,1
Inter.NC_008533.0.809280.3,0,1,0,2,0,1
Inter.NC_008533.1.2029371.10,0,0,1,0,2,2
Inter.NC_008533.0.1162006.60,1,1,0,1,0,0
Inter.NC_008533.1.1395452.16,0,0,0,0,0,0
Inter.NC_008533.1.1381807.1,13,11,9,9,6,10
Inter.NC_008533.0.2016651.87,0,0,0,1,0,0
Inter.NC_008533.1.104786.53,0,0,0,0,1,0
Inter.NC_008533.0.1479761.63,50,24,15,50,22,79
Inter.NC_008533.1.518221.94,0,0,0,0,0,1
Inter.NC_008533.0.473290.0,1,1,1,1,3,5
Inter.NC_008533.0.1767281.3,6,4,3,3,2,0
Inter.NC_008533.0.1678487.21,1,2,0,0,1,0
Inter.NC_008533.0.1667285.81,2,1,1,0,0,1
Inter.NC_008533.0.537864.13,0,0,0,0,0,0
ABJ55109.1,50,53,23,46,34,31
Inter.NC_008533.1.564781.191,0,1,0,0,0,0
ABJ54493.1,4,5,7,3,5,0
rna28,4,3,0,2,3,5
Inter.NC_008533.0.1130095.1,3,5,6,1,6,0
Inter.NC_008533.1.65525.189,0,0,0,0,0,0
Inter.NC_008533.1.0.99,0,0,0,0,1,0
ABJ54300.1,104,90,81,71,69,75
Inter.NC_008533.1.419249.19,0,1,0,0,0,1
Inter.NC_008533.1.0.231,0,0,0,0,0,0
Inter.NC_008533.0.74338.4,0,0,0,1,0,0
Inter.NC_008533.1.179084.105,0,0,0,0,0,0
Inter.NC_008533.1.1609094.7,1,0,0,0,5,1
Inter.NC_008533.1.179084.262,1,0,1,2,0,2
Inter.NC_008533.1.137708.174,1,0,0,0,0,0
Inter.NC_008533.0.1349452.241,0,0,0,0,0,0
Inter.NC_008533.0.1190379.2,1,0,0,0,0,0
Inter.NC_008533.1.666908.84,0,0,0,1,0,0
Inter.NC_008533.0.1376376.95,0,0,0,0,0,1
Inter.NC_008533.0.1558696.201,0,0,0,1,0,0
Inter.NC_008533.0.260365.13,1,2,0,0,0,3
Inter.NC_008533.0.629461.1,3,2,2,1,5,1
Inter.NC_008533.1.653374.43,0,0,0,0,2,0
Inter.NC_008533.0.1184384.7,1,3,0,0,0,2
Inter.NC_008533.0.1074071.23,1,0,0,0,0,0
Inter.NC_008533.1.448351.82,2,1,0,1,0,1
Inter.NC_008533.0.1936699.25,0,1,1,0,0,0
Inter.NC_008533.1.1329133.7,0,0,0,0,0,0
Inter.NC_008533.0.120060.4,1,1,1,0,1,1
Inter.NC_008533.0.34462.10,0,0,0,1,1,1
Inter.NC_008533.0.1807419.5,4,1,0,3,0,5
Inter.NC_008533.0.840395.0,0,0,0,0,0,0
Inter.NC_008533.1.734195.19,0,0,0,0,1,0
Inter.NC_008533.0.1504856.14,0,1,1,0,0,0
Inter.NC_008533.0.2016651.124,1,0,0,0,1,0
Inter.NC_008533.0.1162006.70,1,0,0,1,1,1
Inter.NC_008533.0.1850193.7,1,0,0,0,0,0
Inter.NC_008533.0.1558696.147,1,0,0,0,0,0
Inter.NC_008533.1.639893.51,0,0,0,0,0,0
Inter.NC_008533.1.1276691.1,4,0,2,2,4,2
Inter.NC_008533.1.1028489.4,0,0,0,1,0,0
ABJ54651.1,75,94,68,154,87,75
Inter.NC_008533.1.179084.323,0,1,0,1,0,0
Inter.NC_008533.0.1258127.30,0,0,0,0,0,0
Inter.NC_008533.1.788482.20,1,0,0,0,0,0
Inter.NC_008533.0.1609823.171,0,0,0,0,0,0
Inter.NC_008533.0.1048680.73,1,0,0,1,0,0
Inter.NC_008533.0.522656.5,1,0,0,1,3,4
Inter.NC_008533.1.541786.49,0,0,0,0,0,0
Inter.NC_008533.1.887754.168,2,1,2,0,0,0
Inter.NC_008533.1.1814824.1,0,0,0,0,1,0
Inter.NC_008533.1.757283.70,0,0,0,0,0,0
Inter.NC_008533.0.431134.0,0,0,0,0,0,1
ABJ54282.1,63,43,53,53,46,35
Inter.NC_008533.0.562705.2,7,3,9,8,4,4
Inter.NC_008533.1.1329133.22,2,1,2,0,0,0
Inter.NC_008533.1.1290858.32,0,0,1,0,0,1
Inter.NC_008533.0.459448.61,0,0,0,0,0,1
ABJ54092.1,1,0,0,1,1,0
Inter.NC_008533.0.74338.0,1,0,0,1,3,0
Inter.NC_008533.0.2038146.1,1,0,0,0,0,0
