gene_id,MMGlucose_1,MMGlucose_2,MMGlucose_3,MMAAGP_1,MMAAGP_2,MMAAGP_3
BT_0676,627,566,709,1171,1492,1255
BT_0677,1678,1313,1735,749,740,583
BT_0678,8590,7134,9115,12152,13082,10061
BT_0679,8770,7686,9298,10522,11820,9594
BT_0680,30784,26862,34291,39687,45572,36241
BT_0681,896,871,1032,1423,1741,1320
BT_0682,731,649,877,837,1198,916
BT_0683,70,44,67,5033,6111,5042
BT_0684,3445,3028,3751,8448,10040,7668
BT_0685,12516,10666,12982,11240,12189,8756
BT_0686,2634,2156,2929,2080,2996,2840
BT_0687,988,796,1018,1065,1130,1030
BT_0688,456,397,457,697,869,627
BT_0689,1056,978,1224,1962,2376,1613
BT_0690,2243,1911,2483,3941,4728,3381
BT_0691,558,461,575,482,605,490
BT_0692,653,633,739,757,857,624
BT_0693,708,527,663,538,701,556
BT_0694,485,368,429,529,548,437
BT_0695,1627,1255,1538,1567,1737,1398
BT_0696,1435,1218,1452,1866,2372,1794
BT_0697,3378,2657,3455,4929,5722,4173
BT_0698,8883,7977,10246,12385,15894,11690
BT_0699,12179,10928,13593,20488,24007,17050
BT_0700,7500,6615,8252,14015,17360,13093
BT_0701,8379,7414,8971,17413,19437,14543
BT_0702,1562,1327,1708,2582,2892,2403
BT_0703,1145,943,1226,1483,1734,1499
BT_0704,4531,4126,5136,6238,6910,5639
BT_0705,1293,1125,1479,2107,2379,2149
BT_0706,4,7,13,18,21,17
BT_0707,0,1,4,3,2,0
BT_0708,284,306,352,792,811,557
BT_0709,69,75,89,157,167,150
BT_0710,57,36,47,105,118,82
BT_0711,25010,21173,26602,15025,17927,12776
BT_0712,3275,2534,3379,1622,2016,1554
BT_0713,1833,1584,1979,982,1138,839
BT_0714,8326,6920,8726,3938,5019,3832
BT_0715,7462,6298,7592,3936,4178,3084
BT_0716,9348,7929,10031,5237,5724,4549
BT_0717,8264,7140,8895,4813,5090,3940
BT_0718,27084,24110,28798,14865,16024,12082
BT_0719,8671,7638,9214,4884,5319,4065
BT_0720,1572,1396,1608,906,1088,855
BT_0721,4412,3824,4766,5581,6928,5342
BT_0722,58,50,61,134,175,120
BT_0723,16,3,18,43,34,26
BT_0724,28,25,48,189,250,207
BT_0725,947,870,1033,2143,2466,1868
BT_0726,72,62,77,170,192,133
BT_0727,931,800,932,944,1082,774
BT_0728,511,440,559,959,1156,864
BT_0729,1460,1293,1663,2551,3033,2358
BT_0730,2062,1763,2238,2341,2931,2541
BT_0731,1749,1428,1899,3122,4020,2957
BT_0732,379,323,462,599,653,478
BT_0733,585,557,756,1086,1272,891
BT_0734,188,142,190,313,339,320
BT_0735,2281,1764,2318,3935,3829,3736
BT_0736,638,440,747,986,1099,973
BT_0737,1783,1697,2099,3054,3430,2603
BT_0738,49037,44242,53477,62193,69380,54260
BT_0739,561,535,660,921,990,760
BT_0740,471,410,568,626,728,609
BT_0741,1501,1403,1779,2569,2871,2149
BT_0742,4452,4007,5041,7462,8387,6493
BT_0743,6011,4915,6720,7095,9222,6908
BT_0744,826,663,922,938,1106,908
BT_0745,2913,2543,3157,4149,5039,3871
BT_0746,3063,2657,3349,4200,5270,3719
BT_0747,2563,2058,2615,3003,4076,3304
BT_0748,21590,20010,25484,32011,37803,30135
BT_0749,5697,4916,6436,10221,12397,8898
BT_0750,1560,1260,1699,1492,2117,1571
BT_0751,1679,1485,2019,2097,2336,1885
BT_0752,700,657,855,1317,1681,1202
BT_0753,210,158,244,337,390,298
BT_0754,399,324,466,429,548,458
BT_0755,165,164,205,209,239,189
BT_0756,392,330,384,480,635,554
BT_0757,1229,1008,1260,2059,2249,1782
BT_0758,136,122,147,180,204,170
BT_0759,0,4,3,2,4,1
BT_0760,34,25,31,34,26,22
BT_0761,2989,2681,3234,5740,6672,4692
BT_0762,232,193,286,459,518,384
BT_0763,137,138,180,335,449,311
BT_0764,291,268,324,758,833,719
BT_0765,272,253,345,635,774,608
BT_0766,14892,12630,15572,20150,24221,17305
BT_0767,1943,1909,2119,3027,3808,2734
BT_0768,814,769,921,1208,1527,1119
BT_0769,4534,3899,4904,7176,8512,6224
BT_0770,4498,4012,4944,7559,8485,6877
BT_0771,20995,19199,23387,33851,37101,30726
BT_0772,680,606,757,1115,1246,1043
BT_0773,5738,5214,6192,8886,10414,8332
BT_0774,2244,1996,2438,4052,4836,3447
BT_0775,1890,1642,1972,3010,3390,2624
BT_0776,1859,1528,2007,1981,2424,2164
BT_0777,1141,984,1283,1729,2039,1587
BT_0778,1195,894,1282,1207,1344,1079
BT_0779,62,52,53,172,173,121
BT_0780,493,406,528,1056,1193,965
BT_0781,760,640,909,1444,1672,1265
BT_0782,0,1,1,0,1,0
BT_0783,16,12,9,36,40,15
BT_0784,4118,4306,5198,16774,19080,13870
BT_0785,11968,10857,13362,17820,19402,15963
BT_0785a,582,443,583,482,571,400
BT_0786,359,284,357,458,520,431
BT_0787,704,592,744,1400,1449,1241
BT_0788,735,549,831,857,1065,986
BT_0789,13581,11818,14950,17503,20955,19458
BT_0790,1196,1192,1486,1681,2028,1509
BT_0791,176,171,201,478,653,447
BT_0792,317,292,354,764,900,748
BT_0793,639,582,709,1167,1337,1144
BT_0794,155,144,223,520,514,406
BT_0795,288,248,280,511,652,478
BT_0796,26,27,27,44,49,30
BT_0797,480,414,532,783,947,671
BT_0798,4,8,7,6,10,6
BT_0799,10,5,6,20,25,27
BT_0800,17,17,15,25,45,25
BT_0801,26,17,16,35,35,34
BT_0802,104,85,118,175,221,159
BT_0803,44,50,49,62,99,73
BT_0804,1785,1571,1873,2885,3388,2594
BT_0805,2118,1730,2208,2612,2941,2395
BT_0806,45681,40205,47956,66644,75934,58227
BT_0807,8852,7290,9011,15763,18247,12539
BT_0808,4269,3729,4620,6867,7981,5850
BT_0809,6939,6292,7632,11981,14468,10225
BT_0810,987,862,1033,1808,2148,1410
BT_0811,2023,1846,2326,3453,4407,3383
BT_0812,229,173,231,388,512,328
BT_0813,1128,1036,1283,2181,2841,2000
BT_0814,3058,2547,3355,4733,5799,4200
BT_0815,20865,17937,23050,24406,28812,21533
BT_0816,2656,2239,2894,1482,1668,1188
BT_0817,2758,2261,3103,8441,9886,7046
BT_0818,550,419,622,1437,1880,1358
BT_0819,792,646,967,1519,1625,1242
BT_0820,3649,3113,3943,4599,5648,4243
BT_0821,7146,6739,8122,8629,10524,8031
BT_0822,2435,2020,2599,2197,3089,2523
BT_0823,2858,2329,3136,6704,7384,6053
BT_0824,361,337,463,604,877,767
BT_0825,2424,2321,2855,4923,5497,4738
BT_0826,3216,2855,3801,5898,7110,5028
BT_0827,6837,6008,7581,11686,14117,9508
BT_0828,1906,1649,2192,2605,3446,2570
BT_0829,5150,4386,5579,7228,9349,6962
BT_0830,1712,1508,1906,3213,3832,2712
BT_0831,9451,8632,10912,13336,16802,12176
BT_0832,6443,5890,7049,5728,7390,5238
BT_0833,26673,22795,29367,24177,29302,21563
BT_0834,3936,3365,4289,6183,7876,5656
BT_0835,6814,6294,7606,11097,12851,9537
BT_0836,3441,2982,3663,5498,6635,4895
BT_0837,19030,16968,20355,30550,37971,27398
BT_0838,280,224,292,323,523,424
BT_0839,177,190,215,862,1079,747
BT_0840,848,802,1012,3764,4810,3354
BT_0841,592,577,669,2493,3202,2255
BT_0842,201,180,230,882,1031,714
BT_0843,439,393,526,1615,2099,1461
BT_0844,425,415,467,1547,1972,1378
BT_0845,481,466,541,2064,2633,1866
BT_0846,703,669,792,2185,2815,1892
BT_0847,693,690,908,1911,2244,1659
BT_0848,1225,1191,1596,3036,3600,2310
BT_0849,1,3,3,3,3,4
BT_0850,4,6,3,8,13,9
BT_0851,5,6,3,16,31,10
BT_0852,43,36,35,85,94,58
BT_0853,897,851,1152,2035,2523,1813
BT_0854,3241,2486,3305,5074,5941,3923
BT_0855,399,345,447,790,1004,645
BT_0856,488,423,501,902,1061,719
BT_0857,15,4,14,15,25,11
BT_0858,5,8,5,7,9,7
BT_0859,123,93,95,299,303,189
BT_0860,87,90,103,226,227,176
BT_0861,232,200,266,482,593,442
BT_0862,95,94,110,266,264,198
BT_0863,100,88,105,146,176,121
BT_0864,82,88,91,203,221,170
BT_0865,358,302,405,1222,1416,1003
BT_0866,242,217,240,962,903,739
BT_0867,373,352,439,1991,1878,1462
BT_0868,1016,816,1073,895,1238,1148
BT_0869,3624,3075,3909,5110,6677,5146
BT_0870,37940,33521,43051,53866,59263,46890
BT_0871,1839,1431,1996,2086,2643,1921
BT_0872,30228,26901,33351,44783,51895,38290
BT_0873,11917,10543,12983,15364,18930,14062
BT_0874,1113,1160,1431,2054,2365,1741
BT_0875,3915,3336,4198,5903,6290,4998
BT_0876,3875,3311,4078,5626,6371,5027
BT_0877,1986,1702,2043,3171,3736,2786
BT_0878,175,139,192,182,268,208
BT_0879,588,482,590,986,1273,853
BT_0880,111,99,125,227,339,225
BT_0881,299,285,347,905,1363,861
BT_0882,5418,4618,5927,8162,9872,7309
BT_0883,20456,17895,23309,26060,32197,25545
BT_0884,573,438,589,994,1031,897
BT_0885,319,231,329,410,468,421
BT_0886,1821,1385,1841,2717,2904,2485
BT_0887,743,626,833,1292,1812,1242
BT_0888,2421,2061,2700,4153,5044,3765
BT_0889,1989,1757,2185,2868,3507,2723
BT_0890,1038,869,1078,2675,3182,1882
BT_0891,5155,4707,5478,8314,9595,7520
BT_0892,5305,4859,5576,7936,9330,7003
BT_0893,1899,1630,2208,2677,3338,2409
BT_0894,4926,4183,5271,7090,9224,6949
BT_0895,9773,8623,11255,8328,10453,8438
BT_0896,1803,1620,2005,3272,3991,2598
BT_0897,45919,38225,46506,52308,56674,44447
BT_0898,18468,15993,18973,25134,28924,21784
BT_0899,45574,40451,49264,70925,84712,62300
BT_0900,64585,57937,73173,101206,120006,85079
BT_0901,5361,4612,5939,12899,15953,11539
BT_0902,7141,6189,8534,28723,32584,20823
BT_0903,4251,3696,4804,8976,10761,7433
BT_0904,10130,9014,11053,22022,25802,18665
BT_0905,3483,3026,3955,8024,9701,6826
BT_0906,4776,4090,5073,9887,12166,8819
BT_0907,7237,6257,7642,16968,20178,14248
BT_0908,8470,7438,8965,21297,23795,17539
BT_0909,9952,8637,10398,24366,28261,20696
BT_0910,15368,13341,16188,38463,45277,32629
BT_0911,5883,5270,6426,9953,11756,8835
BT_0912,983,862,1075,1568,1937,1440
BT_0913,6557,5672,7172,10200,12768,9790
BT_0914,3848,3197,4085,4475,5830,4687
BT_0914a,8861,7672,10610,15869,14901,11784
BT_0915,25170,21174,28392,38042,37533,31046
BT_0916,33206,29024,38071,52137,52777,42146
BT_0917,646,619,765,1344,1718,1216
BT_0918,9,6,5,12,19,12
BT_0919,190,180,225,312,376,304
BT_0920,4249,3851,4643,5845,7319,5771
BT_0921,4717,4189,5158,8171,10241,6890
BT_0922,2593,2252,2769,9535,11029,8202
BT_0923,1363,1133,1472,5079,6177,4323
BT_0924,5463,4458,5346,14722,15776,12220
BT_0925,2425,1893,2346,4743,5466,4832
BT_0926,5989,4969,6052,17112,18931,14476
BT_0927,795,749,962,2417,2935,1980
BT_0928,1005,858,1117,2454,3122,2192
BT_0929,22389,19797,24872,35518,40215,31249
BT_0930,336,300,337,721,827,600
BT_0931,425,354,426,865,1240,744
BT_0932,214,210,288,617,750,560
BT_0933,33,39,42,130,142,98
BT_0934,52,44,39,144,153,115
BT_0935,43,26,44,115,133,94
BT_0936,49,35,38,82,116,107
BT_0937,53,51,62,120,152,104
BT_0938,14551,12178,16113,36215,39076,26078
BT_0939,103,84,111,207,275,203
BT_0940,124,103,134,255,337,233
BT_0941,101,101,118,244,350,259
BT_0942,322,297,388,868,1162,833
BT_0943,742,662,834,2162,2577,1827
BT_0944,416,434,537,1475,1659,1251
BT_0945,751,718,900,2444,2695,2094
BT_0946,1142,1036,1272,3186,3753,2336
BT_0947,889,872,1134,3652,3600,2500
BT_0948,21,23,19,43,46,31
BT_0949,2,1,1,1,1,2
BT_0950,58,49,70,145,169,109
BT_0951,91,77,103,152,168,140
BT_0952,430,447,497,942,1265,873
BT_0953,361,293,408,1005,1066,628
BT_0954,1949,1462,1880,2222,2640,1950
BT_0955,1462,1156,1503,1773,1869,1548
BT_0956,1050,880,1120,1252,1283,1079
BT_0957,791,585,825,621,742,595
BT_0958,2861,2718,3203,4154,4906,3442
BT_0959,521,473,594,1080,1167,841
BT_0960,1084,939,1113,1946,2241,1686
BT_0961,295,243,302,619,650,486
BT_0962,1114,944,1139,2610,2832,2119
BT_0963,1753,1527,2001,4324,4711,3284
BT_0964,420,375,431,765,887,641
BT_0965,294,265,318,661,773,509
BT_0966,532,459,610,1658,1881,1185
BT_0967,4,2,1,7,7,6
BT_0968,194,172,205,325,357,254
BT_0969,2693,2451,3031,5242,6243,4212
BT_0970,10032,9148,11345,1968,2673,1969
BT_0971,1526,1342,1597,917,1253,879
BT_0972,642,506,707,693,848,748
BT_0973,5512,4866,5961,6577,7598,5491
BT_0974,2173,1926,2431,2934,3494,2449
BT_0975,3637,3293,4100,6089,6737,4730
BT_0976,799,677,854,1112,1440,1044
BT_0977,36,34,32,60,70,44
BT_0978,6,8,7,10,18,6
BT_0979,1090,956,1212,1621,1964,1466
BT_0980,667,589,829,1196,1492,1132
BT_0981,4050,3669,4556,7602,9679,6959
BT_0982,35,40,62,62,47,55
BT_0983,292,252,301,332,333,244
BT_0984,101,86,106,91,114,93
BT_0985,77,87,98,107,86,87
BT_0986,347,312,456,435,579,390
BT_0987,1727,1499,1775,2025,2326,1707
BT_0988,18315,15433,18655,11739,12686,9532
BT_0989,556,438,595,955,1102,763
BT_0990,395,367,448,666,994,678
BT_0991,271,200,338,434,469,342
BT_0992,146,150,174,201,248,195
BT_0993,13,22,34,33,43,31
BT_0994,50,63,66,117,151,94
BT_0995,192,165,245,394,466,342
BT_0996,44,48,42,39,52,36
BT_0997,17,21,32,31,44,16
BT_0998,7932,6724,8610,25382,32419,23110
BT_0999,658,642,776,2145,2758,2018
BT_1000,287,244,249,395,406,320
BT_1001,29,34,23,52,47,27
BT_1002,30,14,21,19,34,20
BT_1003,182,155,193,240,320,258
BT_1004,346,280,350,487,703,492
BT_1005,143,97,137,173,221,155
BT_1006,607,515,705,939,1087,863
BT_1007,4035,3520,4496,5876,7404,5662
BT_1008,376,268,397,523,648,529
BT_1009,371,277,341,556,597,512
BT_1010,16,15,17,31,32,18
BT_1011,8,8,11,8,13,18
BT_1012,18,11,16,14,19,12
BT_1013,36,39,37,42,38,37
BT_1014,20,21,20,24,20,28
BT_1015,3861,3294,4263,6479,7903,5708
BT_1016,1538,1224,1723,2241,2907,1957
BT_1017,322,277,406,405,444,383
BT_1018,175,142,182,204,216,177
BT_1019,278,285,295,412,546,393
BT_1020,62,67,85,65,102,62
BT_1021,18,21,17,27,29,22
BT_1022,93,64,89,91,116,96
BT_1023,199,143,214,171,197,156
BT_1024,24,21,38,33,41,28
BT_1025,50,47,45,71,67,65
BT_1026,19,11,18,27,37,31
BT_1027,1,1,2,3,1,2
BT_1028,38,36,48,41,33,49
BT_1029,66,54,69,57,77,81
BT_1030,30,27,34,45,47,41
BT_1031,10,4,8,30,31,31
BT_1032,2609,2219,2686,132382,141873,113561
BT_1033,1283,1125,1351,66702,70895,55325
BT_1034,130,109,119,24375,29158,21931
BT_1035,163,142,205,30146,32454,25791
BT_1036,219,186,255,125453,124663,103836
BT_1037,135,114,146,65177,58825,53636
BT_1038,116,103,116,39967,35422,36853
BT_1039,164,137,165,62929,49725,48937
BT_1040,241,245,265,158443,125201,124041
BT_1041,117,132,177,106,122,93
BT_1042,417,421,467,328405,271772,244964
BT_1043,162,170,175,94216,75855,68959
BT_1044,155,130,137,57663,50153,45275
BT_1045,177,147,168,82019,78785,66777
BT_1046,65,51,72,1387,1061,985
BT_1047,46,36,45,639,421,412
BT_1048,29,25,28,412,285,312
BT_1049,39,29,36,444,370,341
BT_1050,26,36,33,569,480,477
BT_1051,769,680,906,2226,2456,1832
BT_1052,1949,1543,2189,14978,19673,16649
BT_1053,1530,1389,1744,2792,3179,2244
BT_1054,5993,5582,6741,9335,10745,8360
BT_1055,519,506,630,851,996,728
BT_1056,1046,966,1185,1642,1818,1304
BT_1057,3269,3078,3595,5273,5794,4625
BT_1058,5786,4873,6342,11479,15173,12110
BT_1059,7783,7021,8873,15389,18650,13782
BT_1060,3741,3315,4253,2030,2393,1816
BT_1061,852,704,933,565,722,490
BT_1062,36,32,31,47,52,34
BT_1063,203,188,188,307,269,242
BT_1064,13,5,15,17,18,13
BT_1065,3,3,2,1,4,2
BT_1066,4,5,6,4,3,9
BT_1067,19,25,25,17,32,21
BT_1068,5,7,8,6,8,10
BT_1069,7009,5894,7696,12783,15738,11829
BT_1070,12826,11055,13961,16196,23529,20303
BT_1071,5420,4615,5881,8122,11325,8788
BT_1072,55,57,89,46,68,49
BT_1073,75,73,81,47,53,42
BT_1074,74,84,77,78,73,48
BT_1075,363,315,415,635,812,534
BT_1076,555,579,680,1217,1509,1037
BT_1077,9226,8665,10952,17396,19680,15488
BT_1078,1912,1749,2252,4492,5192,3791
BT_1079,1095,916,1130,1812,2112,1552
BT_1080,1076,1014,1275,1749,2279,1681
BT_1081,1921,1707,2121,2787,3328,2508
BT_1082,1924,1699,2098,2920,3497,2538
BT_1083,1823,1508,1957,2784,3222,2415
BT_1084,4176,3700,4485,6234,7402,5427
BT_1085,7054,5983,7693,11251,13769,10248
BT_1086,8433,7194,9522,11605,12482,10458
BT_1087,5545,4888,6116,8560,9136,7463
BT_1088,7738,6985,9065,14422,16489,11887
BT_1089,1208,1006,1238,2125,2609,1943
BT_1090,1631,1456,1854,2387,3301,2311
BT_1091,15197,12402,16422,9014,10333,7606
BT_1092,18,12,11,16,22,25
BT_1093,216,180,255,489,560,444
BT_1094,11,8,9,15,21,12
BT_1095,24,27,31,22,31,27
BT_1096,261,202,260,238,316,217
BT_1097,114,107,117,165,185,162
BT_1098,2534,2172,2811,3600,4218,3282
BT_1099,1053,936,1097,1410,1581,1384
BT_1100,5631,4797,6150,8119,9122,7443
BT_1101,2956,2299,3031,3261,3670,3203
BT_1102,897,662,938,1082,799,723
BT_1103,517,430,504,631,612,666
BT_1104,3342,2668,3349,4420,6110,4939
BT_1105,3360,2835,3731,3037,3967,3969
BT_1106,8566,7550,9394,16053,16156,13468
BT_1107,2584,2155,2684,3977,4404,3579
BT_1108,1259,1075,1254,2722,3239,2345
BT_1109,1672,1470,1927,3724,4449,3484
BT_1110,2079,1779,2359,3974,5395,4107
BT_1111,2677,2400,3300,5709,7070,4977
BT_1112,7,8,15,17,27,18
BT_1113,173,162,178,330,312,243
BT_1114,1004,848,1006,1752,1839,1488
BT_1115,2020,1817,2164,3610,4043,3120
BT_1116,578,550,638,1161,1277,953
BT_1117,407,325,431,673,929,725
BT_1118,1237,1140,1502,2144,2688,1874
BT_1119,2493,2345,2889,5556,6819,4829
BT_1120,164,120,159,277,379,292
BT_1121,47,40,45,100,127,94
BT_1122,13,8,6,17,27,16
BT_1123,443,378,488,874,1002,737
BT_1124,26,32,21,55,80,53
BT_1125,9,4,15,15,24,9
BT_1126,0,0,2,1,4,2
BT_1127,0,1,0,1,1,2
BT_1128,3,1,3,6,5,4
BT_1129,8,10,9,21,23,21
BT_1130,42,29,43,84,97,64
BT_1131,1,0,1,4,4,0
BT_1132,3,0,0,2,0,3
BT_1133,1,0,2,5,7,4
BT_1134,86,74,91,102,160,111
BT_1135,3538,3198,4124,5876,6454,5135
BT_1136,429,372,437,664,805,619
BT_1137,26,17,13,29,24,32
BT_1138,416,413,493,733,825,636
BT_1139,1292,1131,1446,1645,2071,1572
BT_1140,1247,1207,1365,2007,2206,1536
BT_1141,1410,1283,1668,3646,4178,3045
BT_1142,213,152,197,2129,2457,1842
BT_1143,82,56,68,123,168,167
BT_1144,1404,1289,1596,3158,3692,2973
BT_1145,1610,1459,1829,3674,4238,3410
BT_1146,1641,1428,1813,3710,4161,3346
BT_1147,7448,6525,7833,19110,19205,15954
BT_1148,5393,4837,5877,7532,9152,6752
BT_1149,4255,3776,4535,5480,6910,5300
BT_1150,1302,1096,1391,1834,2273,1654
BT_1151,25449,24359,28428,26465,26694,22583
BT_1152,31221,29580,34807,27165,28194,23308
BT_1153,66562,62846,74346,53294,60059,47179
BT_1154,5257,4619,6019,6895,8359,6611
BT_1155,36045,31126,37365,38043,37144,32690
BT_1156,13708,11743,13837,12001,11376,11147
BT_1157,8913,7641,8968,7385,6721,6655
BT_1158,13378,11094,13039,8325,8520,9498
BT_1159,26171,22218,26717,16334,17585,19167
BT_1160,40380,35210,41459,42762,45547,39260
BT_1161,5182,4685,5564,12117,12312,9254
BT_1162,2178,1944,2532,2031,2623,2049
BT_1163,496,408,532,2193,2482,1894
BT_1164,404,375,422,4409,5477,3894
BT_1165,264,211,285,2652,3261,2253
BT_1166,87,88,85,1267,1377,972
BT_1167,76,70,71,1045,1141,924
BT_1168,14,8,11,44,36,36
BT_1169,17,21,27,22,32,29
BT_1170,117,117,142,343,368,262
BT_1171,972,833,1005,2097,2644,2035
BT_1172,20,23,25,41,37,26
BT_1173,12,17,21,21,34,22
BT_1174,28,30,26,34,58,40
BT_1175,2298,1991,2494,4586,5221,3877
BT_1176,309,253,320,642,731,507
BT_1177,202,207,262,767,865,638
BT_1178,805,724,892,2922,3487,2582
BT_1179,312,220,296,1610,1850,1426
BT_1180,268,248,303,1852,1998,1520
BT_1181,169,108,156,914,1019,747
BT_1182,234,197,260,1555,1574,1285
BT_1183,1925,1712,2056,7190,8468,6382
BT_1184,356,312,336,1636,1940,1328
BT_1185,16192,14173,17145,31444,34389,27329
BT_1186,9207,7198,10175,8216,10124,8586
BT_1187,132,126,156,263,341,239
BT_1188,10,16,21,35,57,40
BT_1189,46,55,58,125,119,92
BT_1190,249,196,293,514,698,490
BT_1191,2364,2080,2727,6119,8178,5552
BT_1192,3004,2806,3475,6527,6996,5242
BT_1193,1152,850,1167,1432,1636,1308
BT_1194,24839,20683,26476,26078,29612,23424
BT_1195,3516,2942,3814,3591,3640,2909
BT_1196,933,720,1035,1355,1573,1498
BT_1197,5425,4227,5540,12977,14519,11733
BT_1198,2585,2383,3055,4636,5107,3870
BT_1199,2090,1916,2406,3816,4401,3221
BT_1200,1381,1169,1331,2774,3023,2395
BT_1201,966,806,975,1897,2074,1659
BT_1202,1495,1314,1736,2810,3527,2814
BT_1203,1869,1752,2102,3692,4176,3331
BT_1204,7317,6389,8016,12744,15857,11727
BT_1205,3635,3133,4193,5812,6963,5620
BT_1206,683,561,704,1157,1380,1023
BT_1207,4411,4031,5043,6503,7130,5944
BT_1208,304,285,347,528,573,451
BT_1209,3807,3129,3998,1837,2183,1862
BT_1210,7892,6484,8059,4237,4921,4075
BT_1211,474,390,491,410,481,402
BT_1212,69,64,77,88,95,73
BT_1213,67,61,78,86,87,53
BT_1214,38,27,37,45,46,32
BT_1215,82,61,112,73,73,86
BT_1216,625,589,702,1018,1284,850
BT_1217,454,417,533,911,1100,743
BT_1218,1173,901,1232,1179,1338,1105
BT_1219,3448,2449,3641,583,772,775
BT_1220,9169,7453,9686,3388,4224,3548
BT_1221,12676,10018,12996,3331,4410,3951
BT_1222,8333,6066,8447,2172,2882,2592
BT_1223,905,852,985,2067,2463,1805
BT_1224,5907,5269,6791,9834,11764,9122
BT_1225,2897,2550,3170,4462,4996,3943
BT_1226,6809,6054,7565,25425,26907,21789
BT_1227,3649,3087,3833,9003,10487,8459
BT_1228,14433,12889,15937,18356,21832,16641
BT_1229,2962,2440,3231,2769,3704,2928
BT_1230,66,67,94,4978,5534,5121
BT_1231,164,124,194,566,614,412
BT_1232,646,510,655,1228,1382,1006
BT_1233,696,622,804,2374,2861,2057
BT_1234,639,616,708,2101,2540,1925
