,WT_1_FPKM,WT_2_FPKM,WT_3_FPKM,YCK2_1_FPKM,YCK2_2_FPKM,YCK2_3_FPKM
CAALFM_C700310CA,169.535887,98.489584,95.353721,303.373837,146.731231,128.771505
CAALFM_C700320CA,45.212199,41.842094,65.31582,60.831753,59.641812,61.132596
CAALFM_C700330CA,66.591863,44.063737,94.747856,44.970765,45.528414,63.558459
CAALFM_C700340CA,88.446333,89.109858,75.480715,63.300114,56.55724,56.070778
CAALFM_C700350CA,391.054217,373.916777,36.55877,410.662521,238.692411,134.819297
CAALFM_C700360WA,285.136568,262.133046,277.135162,291.701376,274.11966,263.302772
CAALFM_C700370WA,15.924172,18.230745,19.940489,16.877728,14.811861,14.344484
CAALFM_C700380WA,76.170588,83.058345,69.487411,50.784972,44.116695,52.165254
CAALFM_C700390WA,232.130921,242.883603,257.19102,230.243748,229.941281,229.017112
CAALFM_C700400WA,38.277895,41.179268,44.479971,359.259901,403.981393,375.995152
CAALFM_C700410CA,17.121027,15.80202,20.993962,20.578747,22.84533,19.601377
CAALFM_C700420CA,21.968399,32.746756,24.041669,36.662611,44.275066,33.067393
CAALFM_C700430WA,37.439451,54.487179,42.247364,47.076602,106.131497,51.87207
CAALFM_C700440CA,342.060306,338.136453,330.032591,268.949941,243.016675,284.079175
CAALFM_C700450CA,25.141923,24.848356,22.237334,23.373668,21.89728,20.823082
CAALFM_C700460WA,4.881976,4.981524,5.81802,7.094608,6.398021,8.84256
CAALFM_C700470CA,62.879445,46.971661,80.181625,55.867408,60.635842,63.833297
CAALFM_C700480WA,0.076228,0.14498,0.153665,0,0.142319,0.174739
CAALFM_C700490CA,181.298687,140.724721,221.840255,130.156224,113.660569,166.734344
CAALFM_C700500WA,0,0,0,0,0,0
CAALFM_C700510WA,19.218873,16.38464,27.301432,26.017104,35.155683,27.529034
CAALFM_C700520WA,103.316403,99.790542,113.322537,96.078618,96.23885,93.133457
CAALFM_C700530CA,37.957053,24.961216,51.298686,27.811582,35.307752,36.246961
CAALFM_C700540WA,0,0,0,0,0,0
CAALFM_C700550CA,161.364471,145.052797,173.5142,119.592425,135.227021,125.539049
CAALFM_C700560CA,54.885088,38.671323,65.756099,46.498575,43.464176,54.117708
CAALFM_C700570WA,164.427678,141.535628,202.715508,114.681713,124.949682,136.859941
CAALFM_C700580CA,19.555076,19.030071,18.700521,23.71964,19.14201,20.37651
CAALFM_C700590WA,22.005078,22.890123,24.862292,20.296476,20.230844,24.379192
CAALFM_C700600CA,35.382576,36.649868,39.773699,33.794172,35.539903,32.189711
CAALFM_C700610CA,23.961231,26.857365,28.894802,23.914767,25.309458,23.816967
CAALFM_C700620WA,394.435326,363.720213,399.279981,286.241471,305.844821,257.662348
CAALFM_C700630CA,4.079096,3.984239,3.883148,25.037799,30.577604,21.796291
CAALFM_C700660WA,31.86165,54.395061,7.428462,134.523676,112.711653,72.093431
CAALFM_C700670CA,22.732889,20.139435,23.148946,28.174063,26.40427,25.925524
CAALFM_C700680WA,17.721594,12.56385,14.372813,15.47439,18.862081,16.967524
CAALFM_C700690WA,172.75551,112.958853,209.123015,141.980808,157.279271,183.535499
CAALFM_C700700WA,337.089741,398.033964,399.339556,354.284305,493.82139,461.747598
CAALFM_C700710WA,7046.221161,7134.450695,7497.297589,5263.949896,5338.97966,6119.642547
CAALFM_C700720WA,77.226477,73.741808,88.684829,77.680685,88.164728,88.448309
CAALFM_C700730WA,394.000366,315.465669,519.210461,477.898795,509.479835,509.721514
CAALFM_C700740WA,8.966775,9.772532,9.948073,15.97368,17.298573,12.509209
CAALFM_C700750WA,803.521437,763.338379,760.494217,703.683919,764.509368,872.161681
CAALFM_C700760CA,2.27725,2.416705,1.016296,3.904347,4.647704,3.931599
CAALFM_C700770WA,4.619051,4.331139,2.588802,8.296737,5.753338,5.849482
CAALFM_C700780WA,35.071273,24.971537,41.854035,32.896176,34.370588,35.238384
CAALFM_C700790WA,6.002795,7.316807,6.319635,6.944475,9.278987,7.151805
CAALFM_C700800CA,30.453966,31.84813,33.790655,30.32763,23.46725,24.750581
CAALFM_C700810WA,47.191814,37.485503,50.0919,47.175189,46.734811,51.220883
CAALFM_C700820WA,53.331835,46.496285,54.855256,56.514285,60.590904,53.484831
CAALFM_C700830CA,54.925446,48.311252,57.748804,47.267757,47.117624,43.056449
CAALFM_C700840CA,4.596939,4.401371,8.244801,6.118295,7.258286,7.16425
CAALFM_C700850WA,4.199681,4.145598,4.463792,3.778737,4.136842,4.477321
CAALFM_C700860WA,201.281264,230.635995,232.858591,272.891571,298.651345,300.565276
CAALFM_C700870WA,0,0,0.256157,0.511229,0.785122,1.006564
CAALFM_C700880CA,12.010604,15.609786,9.740736,5.403384,5.668125,5.493733
CAALFM_C700890CA,133.754951,144.101664,197.08014,151.66718,165.021645,157.689328
CAALFM_C700910CA,37.009139,37.571043,29.161468,30.988981,27.703376,31.181513
CAALFM_C700920CA,45.259964,47.811684,33.018854,35.913086,30.4651,23.642998
CAALFM_C700930WA,125.404682,193.745878,21.740595,138.89352,106.175676,72.957731
CAALFM_C700940WA,56.738379,59.766464,57.879896,85.501921,73.528088,66.957219
CAALFM_C700950WA,145.891442,136.679702,164.344478,134.18645,145.023669,144.087611
CAALFM_C700960WA,8916.237264,8710.982643,9153.188809,6037.616189,6336.385411,7032.312933
CAALFM_C700970CA,29.853144,11.083298,43.239805,39.44354,65.829925,45.827015
CAALFM_C700980WA,34.210044,32.081136,48.253526,40.179533,47.727072,50.084202
CAALFM_C700990WA,5261.484702,5415.644815,5743.278453,4051.89284,4135.514979,4441.181362
CAALFM_C701000CA,0,0,0,0,0,0
CAALFM_C701010WA,1.431033,1.409539,1.435691,2.878427,2.680595,3.472119
CAALFM_C701020CA,168.559567,140.184503,243.325983,167.900038,203.416209,194.597436
CAALFM_C701030CA,122.649484,99.075868,151.044176,88.888461,96.80122,104.453387
CAALFM_C701040CA,25.19501,26.565626,28.90534,23.461854,24.119253,24.114612
CAALFM_C701050WA,4.602816,5.255496,5.805055,4.486656,7.005056,5.338851
CAALFM_C701060WA,0,0,0.54245,0,0,0
CAALFM_C701070CA,17.005688,20.809471,15.264697,27.897028,20.920257,20.507376
CAALFM_C701100CA,16.579155,10.498892,21.100807,20.021445,19.470891,17.405105
CAALFM_C701130CA,0.662354,0.296707,0.483585,0.280677,0.264257,0.219954
CAALFM_C701150WA,8.702706,11.996847,5.427313,10.207977,12.036712,8.497096
CAALFM_C701160CA,470.483909,442.649692,451.60907,444.13223,455.02983,457.431171
CAALFM_C701170CA,3.261504,0.855186,0.76246,36.292709,42.302293,37.754505
CAALFM_C701180WA,24.746872,26.492059,26.003354,19.192837,18.23552,18.080644
CAALFM_C701190WA,37.111931,31.274313,36.013052,26.834332,31.116097,28.676766
CAALFM_C701200CA,78.052716,67.062857,98.912904,61.594714,62.775881,73.718291
CAALFM_C701210CA,111.001546,67.089874,133.419258,76.482207,67.999913,86.910123
CAALFM_C701220WA,137.101925,127.218481,158.293692,87.728086,85.125026,104.94329
CAALFM_C701230CA,27.982632,36.36453,23.689347,45.403597,36.790763,36.005862
CAALFM_C701250WA,2972.084118,2950.704167,3503.951665,2375.16981,2566.688514,2680.725694
CAALFM_C701260WA,8.271349,3.753132,11.979105,5.381668,6.034676,10.681685
CAALFM_C701270CA,34.736583,25.833404,41.41711,27.610796,27.306887,30.692787
CAALFM_C701280CA,19.978614,19.195284,22.034987,17.871776,15.956332,18.295244
CAALFM_C701290WA,27.607142,29.805245,26.204508,25.950358,30.759639,28.790494
CAALFM_C701300CA,27.913321,26.528116,26.663465,31.094079,25.31582,23.75076
CAALFM_C701320WA,27.587187,24.869722,30.585769,39.513218,42.712487,36.897136
CAALFM_C701330CA,9.459854,9.041821,10.009654,10.505559,10.677985,9.641375
CAALFM_C701340WA,32.789151,29.826376,34.334318,26.919173,29.066234,31.357347
CAALFM_C701350CA,35.847892,28.29607,65.483039,63.734219,74.575527,64.17195
CAALFM_C701360CA,18.561392,7.678243,24.731241,15.543807,20.816495,25.116194
CAALFM_C701370WA,16.976296,8.584444,19.416516,13.363175,14.455085,14.356615
CAALFM_C701380WA,0.103891,0.098796,0.104715,2.539355,2.140342,1.948969
CAALFM_C701390WA,8.788485,8.436515,12.249524,36.560764,27.510439,35.250233
CAALFM_C701400CA,14.169484,11.445036,18.310535,14.766226,16.266676,15.160275
CAALFM_C701410CA,20.900719,20.347244,27.02581,26.763205,26.660969,26.864526
CAALFM_C701420WA,101.809888,83.368568,113.186716,85.976459,83.479081,85.020527
CAALFM_C701430CA,96.369052,27.610165,54.165868,232.300818,125.793213,93.935879
CAALFM_C701440WA,70.718957,48.494708,79.798335,89.359016,92.335579,90.766281
CAALFM_C701450CA,324.203991,257.68817,388.024344,289.328872,312.043398,305.877055
CAALFM_C701460CA,7.383707,4.903884,13.0879,11.421347,13.003504,11.340819
CAALFM_C701470CA,323.574806,325.23263,309.224203,243.538116,225.737029,240.563735
CAALFM_C701480WA,32.417993,33.793959,34.028726,35.078162,31.036003,30.51532
CAALFM_C701490WA,75.670328,56.403252,98.678411,77.269249,90.735465,86.774129
CAALFM_C701500WA,8.877544,11.574726,13.56356,15.807366,18.910112,15.843002
CAALFM_C701510WA,29.732087,28.833573,26.090198,51.833744,42.596471,37.757369
CAALFM_C701520WA,69.898176,61.076406,83.149379,47.247766,44.456247,52.480846
CAALFM_C701540WA,0.479355,0.47513,1.013742,0.4008,0.923029,0.841224
CAALFM_C701550WA,27.110459,26.614096,29.227601,40.686272,39.747291,31.006045
CAALFM_C701560CA,3.202133,6.109737,3.451807,4.00099,2.54143,4.183254
CAALFM_C701570CA,9.041336,7.985495,13.558427,10.263981,12.827422,14.289477
CAALFM_C701580WA,31.220466,25.567093,35.213445,28.754463,31.366631,29.844503
CAALFM_C701590CA,30.578476,28.329714,29.689329,27.978007,27.704812,26.064925
CAALFM_C701600WA,162.876013,155.156435,201.468734,161.413559,183.241417,177.151403
CAALFM_C701610WA,249.973891,267.595128,235.847399,181.545634,210.926225,209.443523
CAALFM_C701620CA,9.899157,8.988367,16.608056,10.310446,11.813387,13.266305
CAALFM_C701630WA,21.67471,17.094374,24.679208,17.721404,15.843472,19.174595
CAALFM_C701640WA,733.01613,712.637721,757.21004,567.387824,470.298878,607.696689
CAALFM_C701650WA,35.19011,44.107459,39.134534,30.123001,31.42258,33.231696
CAALFM_C701660CA,50.521956,41.418337,60.165655,39.964601,43.173194,44.84425
CAALFM_C701670WA,3.793721,3.038904,4.178087,4.025039,3.401222,4.007159
CAALFM_C701680CA,11.57336,5.715634,14.669766,29.723647,48.878142,41.060081
CAALFM_C701690WA,8.583781,6.098839,10.470778,12.772039,13.620987,10.57192
CAALFM_C701700WA,26.818007,21.393479,17.942614,42.149084,32.809037,26.756797
CAALFM_C701710WA,93.864011,110.42829,113.637499,116.1179,111.457614,120.992419
CAALFM_C701720WA,50.778553,52.150686,47.472469,38.448148,46.099789,45.88373
CAALFM_C701730CA,3.86338,4.299448,3.577587,8.033075,8.354311,11.551328
CAALFM_C701740CA,32.925261,33.211361,36.470251,46.787619,43.29397,52.540201
CAALFM_C701750WA,21.84488,21.83992,20.505478,28.807885,32.989147,29.484331
CAALFM_C701760CA,115.565184,63.454857,157.785144,172.67735,188.022568,197.17962
CAALFM_C701780WA,26.675475,29.437305,16.824704,24.759615,23.687395,17.808109
CAALFM_C701790CA,5384.055544,5071.255347,5804.826045,3696.789493,3919.087609,4270.335994
CAALFM_C701800CA,877.311345,1343.051708,336.452993,281.779604,166.93372,157.996164
CAALFM_C701810WA,212.905174,218.225614,220.361668,167.727293,172.533624,181.846549
CAALFM_C701820CA,79.759089,88.092838,101.373931,90.05132,99.384917,109.777649
CAALFM_C701830WA,14.648965,16.085157,15.942134,21.065578,19.119906,17.97892
CAALFM_C701840WA,26.31009,27.634185,22.786338,28.128031,31.480294,28.694305
CAALFM_C701850CA,94.643188,96.997844,99.163708,103.646249,107.944528,102.33761
CAALFM_C701870WA,26.394475,24.920832,31.780103,26.295037,30.750674,28.883038
CAALFM_C701880CA,6.9884,5.347343,14.41452,5.212606,6.689525,7.809602
CAALFM_C701890CA,426.171967,421.223115,478.768994,376.040618,421.06312,457.414114
CAALFM_C701900WA,318.894333,305.799248,354.642546,353.18787,383.970063,360.410547
CAALFM_C701910CA,3.940856,4.667177,6.074467,5.84649,7.680603,7.991464
CAALFM_C701920WA,134.51115,168.180105,120.978406,128.01871,133.507313,127.657155
CAALFM_C701930CA,51.401026,55.298133,45.708355,56.86695,52.942359,60.361665
CAALFM_C701940CA,20.500264,19.963011,15.303804,35.757961,27.462896,22.576135
CAALFM_C701950WA,28.586918,26.496391,50.644104,49.167514,46.821378,55.851568
CAALFM_C701960WA,12.30805,9.932704,11.905787,15.112207,14.264249,14.026878
CAALFM_C701970CA,550.775266,523.81808,632.431591,489.283843,562.351686,538.768696
CAALFM_C701990CA,13.198524,11.824207,14.274124,10.653744,7.896892,10.194794
CAALFM_C702000CA,0,0,0,0.08103,0.1321,0.080088
CAALFM_C702010CA,0.648791,0.781688,0.715186,2.105516,1.79277,2.317425
CAALFM_C702020WA,27.329018,26.944102,20.560001,25.292369,21.743126,22.335599
CAALFM_C702030WA,2085.04672,1943.793687,2139.956132,1616.739477,1506.463241,1507.86025
CAALFM_C702040CA,267.056847,342.23137,115.370987,719.980676,533.946985,455.501783
CAALFM_C702050CA,21.45373,23.575592,22.490088,27.491084,24.601502,21.656162
CAALFM_C702060WA,46.838207,42.315144,56.114507,51.321005,53.408295,52.92719
CAALFM_C702070WA,0.43884,0.794399,1.041032,2.014509,1.405295,1.839854
CAALFM_C702080WA,42.824914,50.910764,56.810312,60.982234,56.756186,60.995562
CAALFM_C702090CA,18.437167,22.037082,22.950793,18.319339,19.984975,24.002895
CAALFM_C702100WA,361.498106,326.776595,382.101892,267.360018,287.594031,308.050773
CAALFM_C702110WA,39.666121,36.808959,42.644018,38.263997,34.863065,33.963611
CAALFM_C702120CA,174.673259,143.827947,186.614541,145.730201,154.169698,153.780559
CAALFM_C702130WA,0,0,0.105868,0.130265,0,0
CAALFM_C702140WA,1.801852,1.264479,0.828639,7.744239,9.253686,8.962689
CAALFM_C702150CA,5.109912,6.834731,7.217016,68.478669,80.998227,75.362951
CAALFM_C702160WA,6.27623,4.842139,12.475237,13.247592,13.548122,13.419321
CAALFM_C702170CA,29.38668,34.695868,25.588371,30.845218,29.342719,24.690474
CAALFM_C702180CA,43.875124,41.013801,35.800922,45.113577,38.872502,41.673725
CAALFM_C702190WA,9.793342,6.61207,11.622052,22.14029,17.616567,11.109791
CAALFM_C702200WA,25.476654,27.994102,35.476807,30.490072,35.738375,32.098515
CAALFM_C702210WA,1.498375,2.27278,2.568931,1.023612,1.240683,0.747361
CAALFM_C702220CA,7.402163,9.293985,6.846387,11.61587,7.974085,9.247162
CAALFM_C702240WA,0.535464,0.883356,0.133558,0.802076,0.698343,1.577214
CAALFM_C702250WA,0,0,0,0,0,0
CAALFM_C702260WA,0,0,0.774577,3.615625,2.259899,7.41128
CAALFM_C702270WA,0,0,0.387929,3.071156,1.281288,4.907849
CAALFM_C702280WA,0,0.234338,0.955098,5.823545,2.470534,5.216713
CAALFM_C702290WA,0.407699,0.48614,0.747343,4.554188,5.330747,5.565424
CAALFM_C702300WA,23.221015,24.957957,22.040939,20.773148,24.909268,21.841214
CAALFM_C702310CA,7.022804,7.797538,8.30413,13.340074,10.63548,10.882745
CAALFM_C702320WA,33.006022,30.942722,32.306412,48.150399,44.542097,43.53137
CAALFM_C702330WA,24.107462,24.405532,24.946787,28.450743,26.502053,23.141608
CAALFM_C702340CA,34.143444,16.608078,41.206065,23.30136,21.45496,21.128645
CAALFM_C702350CA,19.821833,16.481188,25.409432,19.419691,19.322825,19.790285
CAALFM_C702360WA,0.659078,0,1.006393,2.195239,0.808624,0.820866
CAALFM_C702370WA,45.401212,48.909519,39.960483,73.275838,60.052023,62.630255
CAALFM_C702380CA,1848.95995,1919.23292,1932.427986,1461.35105,1430.587146,1545.899527
CAALFM_C702390WA,89.550609,91.479603,96.767056,115.938525,116.207486,123.421522
CAALFM_C702420CA,7.438165,5.431923,6.577566,6.291724,4.940131,4.082875
CAALFM_C702430CA,3.345865,2.320055,2.099942,3.946887,2.200038,1.757126
CAALFM_C702450WA,22.380646,26.903492,19.374203,25.97148,23.726866,23.92269
CAALFM_C702460CA,90.279905,78.240228,98.270212,79.748588,88.598026,90.196493
CAALFM_C702470CA,42.324625,49.867848,50.437327,48.011353,52.333197,48.562059
CAALFM_C702480WA,109.29907,116.731084,108.466607,90.146844,95.829809,103.240129
CAALFM_C702490WA,19.805057,18.240955,16.460062,23.429082,24.619672,21.789778
CAALFM_C702500CA,10.521775,15.576691,14.835556,24.570292,21.433131,22.148896
CAALFM_C702520WA,0.387413,0.343677,1.059201,0.422844,1.975254,0.01319
CAALFM_C702520WA,0.523975,0.512337,0.471808,12.496704,0.48319,0.887041
CAALFM_C702530CA,13.119133,13.663315,18.08429,20.061545,18.908654,19.012218
CAALFM_C702540WA,7.434078,7.537341,13.634838,16.123742,17.022833,13.585018
CAALFM_C702550CA,53.001772,46.439522,65.284073,44.013636,44.81289,50.253518
CAALFM_C702560WA,9.78566,7.533322,13.322993,11.858747,12.544978,11.205884
CAALFM_C702570CA,905.006874,916.047042,869.678023,768.220491,737.09168,817.090447
CAALFM_C702600CA,25.724856,35.477784,17.628313,5.712942,4.571756,4.506482
CAALFM_C702610CA,124.345235,185.988119,53.025768,12.756049,13.188887,11.72434
CAALFM_C702630WA,12.483611,11.120033,10.330083,10.997748,10.631362,10.883206
CAALFM_C702640WA,188.839655,165.062327,185.070335,172.915615,182.26306,175.925134
CAALFM_C702650WA,5.52448,2.876784,5.706977,4.191535,3.150033,3.519555
CAALFM_C702660CA,14.464471,11.509716,20.534241,19.191454,23.143316,15.723889
CAALFM_C702670WA,6.969389,5.844302,5.984534,7.684035,8.389917,5.683608
CAALFM_C702680WA,433.928084,403.170824,451.841205,350.164787,396.955104,406.844082
CAALFM_C702690CA,37.315902,38.554896,51.036961,36.658992,42.232728,46.053983
CAALFM_C702750WA,7.991179,5.473203,9.829053,9.134474,10.05048,8.414478
CAALFM_C702770WA,52.165262,51.281095,56.056026,59.831097,67.305614,64.412715
CAALFM_C702780WA,188.261784,198.790134,203.884611,172.8879,164.641727,169.505847
CAALFM_C702790CA,48.632662,38.304203,53.186567,43.942732,45.571037,43.528073
CAALFM_C702800WA,45.798033,31.232332,55.45519,32.098815,42.520456,39.45493
CAALFM_C702810WA,87.062747,74.548688,101.15278,70.44139,80.452213,101.835194
CAALFM_C702830CA,4.995831,5.827925,6.243402,6.881327,5.877146,7.401263
CAALFM_C702840CA,273.606176,292.114525,314.165068,180.718318,210.065566,191.543067
CAALFM_C702850WA,40.989928,50.551164,33.738335,33.835323,30.474692,28.287195
CAALFM_C702860CA,61.949751,58.362091,70.542728,56.870419,55.89377,51.875656
CAALFM_C702870CA,32.772653,37.305566,42.779571,36.788238,39.461769,45.875175
CAALFM_C702880CA,0.257698,0.245875,0.498341,0.416146,0.693791,0.484979
CAALFM_C702890CA,106.626021,95.925046,137.492343,154.848328,159.25068,138.670704
CAALFM_C702910WA,292.98478,237.816861,334.171493,257.754625,218.056506,253.037066
CAALFM_C702920WA,0.554929,0.445291,0.904687,2.636142,3.950408,4.246003
CAALFM_C702930CA,125.579033,109.957537,126.728407,88.387707,94.167658,97.485325
CAALFM_C702940CA,25.994468,27.213518,36.585554,33.978785,41.108599,38.512945
CAALFM_C702950CA,49.009089,32.402837,79.750192,43.067938,48.323828,53.957479
CAALFM_C702960CA,35.211855,29.467398,31.944318,21.032874,23.727479,21.560731
CAALFM_C702970WA,41.35067,44.141629,55.040929,32.0995,41.009262,40.647056
CAALFM_C702980CA,11.067877,9.529014,15.243536,11.404839,13.110052,12.946181
CAALFM_C702990WA,11.603197,11.39276,15.196054,12.30428,12.455543,11.756358
CAALFM_C703000CA,185.483474,174.098709,234.629749,190.142478,218.729176,225.750148
CAALFM_C703010WA,97.849075,84.018869,111.520676,90.438967,80.092769,92.728996
CAALFM_C703020CA,43.947002,57.480148,19.067249,32.356952,21.972276,18.906465
CAALFM_C703030WA,55.985561,56.40972,31.320043,46.467432,39.110625,37.898385
CAALFM_C703040WA,10.409768,11.058902,6.13292,9.33218,8.968638,5.981856
CAALFM_C703050WA,67.34924,78.250498,104.523506,97.491412,121.289776,112.514592
CAALFM_C703060CA,34.197587,34.699059,33.286521,37.671969,34.893296,33.554909
CAALFM_C703070CA,26.805626,28.472941,26.828097,28.93389,26.753728,23.177491
CAALFM_C703080WA,56.491737,61.793153,63.964164,89.083737,88.477216,75.123361
CAALFM_C703090CA,2.653538,3.030316,2.575696,1.6656,1.881683,2.96276
CAALFM_C703110WA,1.190034,0.655395,0.867243,0.497863,0.554549,0.864585
CAALFM_C703120WA,126.586508,110.703624,151.629911,100.868247,111.257043,124.377946
CAALFM_C703130CA,18.568372,12.98098,20.089855,21.989086,20.461566,25.319281
CAALFM_C703140WA,0.766637,1.557639,0.944251,0.623153,0.721298,0.911923
CAALFM_C703150WA,0.369421,1.25758,0.227125,2.15634,1.346883,1.165945
CAALFM_C703160WA,41.200585,41.090983,40.657897,40.451784,37.054993,32.014731
CAALFM_C703170WA,7.690161,8.66867,7.650616,4.50336,5.742171,4.912305
