,Untreated_1,Untreated_2,Untreated_3,SH9051_3,SH9051_2,SH9051_1,SH1009_1,SH1009_2,SH1009_3
CAALFM_C501070CA,3384.471273,3217.939213,3234.265978,2998.278171,3347.71494,2599.858018,3976.476793,5497.72113,4922.990431
GDS1,3629.250764,3263.523466,3631.848398,4118.718283,4066.137977,4370.966914,5583.872599,4770.024872,5313.099839
CAALFM_C501090CA,1647.326496,1430.10936,1544.540693,2057.891316,2190.508214,2168.746174,2286.146784,2113.692573,2279.761321
CLN3,813.2996001,844.4676014,862.173113,1529.474145,1600.537398,1369.414095,983.2068032,1095.881649,1104.675665
CAALFM_C501110WA,1850.651396,1796.328612,1745.565513,2370.048867,2497.429448,2119.041514,2129.008294,2272.72553,2221.720653
CYC3,1101.507711,901.6410712,1102.286091,2054.955665,2064.329484,2136.285988,1946.771295,1880.444236,2100.881885
CAALFM_C501140CA,2656.054883,2557.353852,2683.681335,2849.538522,2940.760119,2932.574924,3142.769804,3212.46573,3385.388472
CAALFM_C501150CA,115.4806471,152.9776625,113.9140642,142.8683462,113.6745311,47.67589811,44.74082012,180.2373512,73.26444979
CAALFM_C501160CA,141.1430131,200.1071443,137.3669597,176.139057,142.0931638,78.10732244,58.92693382,234.212173,86.58525885
CAALFM_C501170WA,169.7664214,191.6083853,170.8710962,130.1471921,156.8708529,155.2002641,185.5107176,156.1414486,166.5101132
PUS4,2594.86001,2551.945551,2596.57058,2589.244138,2615.65096,2617.102492,3048.923206,3079.456348,2941.995828
CAALFM_C501190WA,1057.092077,1079.342396,1044.212255,1184.045883,1179.941633,1118.862034,1000.666635,1170.097029,1166.522279
CAALFM_C501200WA,146.0780835,161.4764215,128.4325233,218.2167206,233.0327887,182.588546,109.1239515,167.7074819,129.4021451
VPS1,3805.926284,3800.490514,4260.60936,3686.199043,3604.61938,4165.047609,3951.378285,3222.104091,3717.457212
CAALFM_C501220WA,901.143853,954.1788543,866.6403312,543.0954258,484.2535024,483.8596468,556.5321528,769.14121,652.7196436
CAALFM_C501230CA,3294.652992,3374.779948,3271.120529,3339.792231,3280.646967,3345.427914,3175.506989,2883.797619,2989.570146
AUR1,1746.027904,1898.313721,1609.315357,3037.420183,3179.476634,2625.217539,1356.410717,2101.162704,1796.406249
GPR1,789.6112622,835.9688424,819.7345401,1084.233751,863.9264362,895.698256,512.8825722,509.8692983,451.0045351
CAALFM_C501260WA,8.8831267,4.635686741,11.16804551,14.67825475,26.14514215,24.34513946,7.638676607,7.710688822,6.660404527
SGE1,534.9616302,536.1944331,570.6871253,589.0872907,574.0563819,578.1970622,509.6088536,593.7230393,545.2016848
NUF2,538.9096865,552.4193367,552.8182525,480.4682055,538.8172773,434.154987,573.991985,600.469892,588.0185711
CAALFM_C501290CA,2004.625592,2135.506359,1907.502172,1368.013343,1333.40225,1370.428475,1301.848742,1336.840674,1244.54416
CAALFM_C501300CA,165.8183651,193.9262287,170.8710962,108.6190852,103.4438233,88.25113055,103.6677539,132.0455461,127.4991724
CAALFM_C501310WA,203.3249,217.8772768,194.3239918,231.9164251,245.5369871,223.1637784,154.9560112,246.7420423,196.0061904
SNF1,3270.964654,3323.014779,3304.624665,2762.447544,2628.155158,2948.805017,2400.726933,2224.533725,2509.069534
HST3,912.0010079,905.5041435,893.4436404,775.0118509,845.7385112,825.70598,1225.461976,1261.661458,1451.968187
CAALFM_C501350WA,617.8708127,601.0940475,616.4761119,641.9290078,601.3382694,730.3541838,565.2620689,500.2309373,579.4551938
CFL4,7.896112622,5.408301198,4.467218202,0.978550317,1.136745311,2.028761622,38.19338303,40.48111631,60.8951271
CFL5,0.987014078,4.635686741,4.467218202,3.914201267,3.410235932,3.043142433,8.729916122,15.42137764,10.46634997
SNM1,228.987266,222.5129636,189.8567736,312.1575511,358.0747729,308.3717665,293.5434296,386.4982772,319.6994173
SEF2,326.7016597,372.4001682,428.8529474,113.5118367,131.862456,144.0420751,116.7626281,56.86633006,85.63377248
CAALFM_C501410CA,1094.598612,1041.484288,1149.191883,873.8454329,841.19153,1005.251384,1211.275862,1006.244891,1106.578638
CAALFM_C501420WA,1263.37802,1432.427203,1306.661324,1453.14722,1315.214325,1521.571216,830.4332711,828.8990484,901.0575838
CAALFM_C501430CA,678.0786714,619.6367944,679.0171667,979.5288671,1115.14715,968.7336744,1118.520503,1085.279452,1195.066869
CAALFM_C501440CA,294.1301952,312.908855,243.463392,361.0850669,355.8012823,366.1914727,241.1639329,216.8631231,219.7933494
PRC2,135.2209287,166.1121082,151.8854189,378.6989726,295.5537808,346.9182373,130.9487418,116.6241684,140.8199814
YBL053,853.7671773,774.1596858,814.1505174,866.0170303,1002.609364,851.0655003,1057.41109,965.7637749,1144.638092
CAALFM_C501470CA,191.4807311,199.3345299,212.1928646,175.1605067,167.1015607,158.2434065,172.4158434,155.1776125,180.7824086
FYV5,453.0394617,334.5420598,393.1152018,893.4164392,966.2335141,805.4183638,842.4369057,1142.145782,883.9308293
CAALFM_C501490CA,474.7537714,530.0135174,526.0149433,611.593948,593.3810522,600.51344,455.0468778,496.3755929,530.9293894
ZCF20,513.2473204,485.2018789,614.2425028,557.7736806,562.6889288,647.1749573,887.1777259,793.2371126,973.3705472
SMD3,1075.845345,1012.897553,987.2552227,1087.169402,1086.728517,984.9637673,1310.578658,1365.755758,1173.182683
GLR1,3665.770285,3692.32449,3900.998295,3074.605095,2797.53021,3250.076118,3391.572413,2896.327489,3227.441736
CAALFM_C501530CA,1168.624668,1324.261179,1231.835419,554.8380296,509.2618992,546.7512571,749.681547,805.7669819,788.7821932
CAALFM_C501560CA,1209.092245,1175.919203,1026.343382,1482.50373,1567.571784,1348.112098,1205.819664,1566.233667,1271.185778
SPO1,36.51952088,40.94856622,36.85455017,30.33505982,21.5981609,24.34513946,38.19338303,23.13206647,47.57431805
CEF3,77550.68311,74125.40361,80998.48364,73488.15024,75716.33166,78365.98954,90186.58097,82995.92681,87084.78918
CAALFM_C501890WA,1546.65106,1564.544275,1423.925802,1626.350626,1502.777301,1272.033537,1105.425629,1412.983727,1250.253078
CAALFM_C501590WA,642.5461646,591.0500595,750.492658,560.7093315,560.4154382,698.9083787,728.9479962,571.5548089,597.5334347
SPB4,1364.053455,995.900035,1331.231024,1712.463054,1901.774905,1965.870011,2739.011183,2381.63901,2559.498311
CAALFM_C501610WA,1536.780919,1188.281035,1458.546743,1607.75817,1750.587779,1585.477207,2249.044641,2195.618642,2211.254303
VPS22,355.325068,345.3586622,317.1724924,419.7980859,454.6981243,320.5443362,378.6601118,502.1586095,416.7510261
MAS2,1283.118301,1280.222155,1336.815047,1474.675327,1555.067585,1495.197315,1651.045387,1690.568524,1737.414095
MYO1,1179.481823,1141.924167,1172.644778,917.8801971,1054.899648,983.9493865,1273.476514,1070.82191,1132.26877
DAL52,5.922084467,6.180915655,5.584022753,7.828402534,5.683726554,4.057523243,7.638676607,6.746852719,9.514863609
CCN1,569.5071229,532.3313608,693.5356259,466.7685011,527.4498242,571.0963965,792.239888,666.9745831,812.5693522
CCT7,4954.81067,4750.033681,5169.688264,4462.189445,4507.195157,4713.827628,5295.785367,4843.276416,5295.021599
MRPL36,1716.417481,1596.994082,1627.18423,1910.130218,1934.740519,1768.065753,1727.432153,2381.63901,1828.756786
CAALFM_C501710CA,240.831435,136.7527589,215.5432783,342.4926109,504.714918,414.8817516,666.7473438,489.6287402,621.3205937
RCY1,484.6239122,407.9404332,527.1317479,461.8757495,409.2283119,501.1041206,666.7473438,513.7246428,608.951271
CAALFM_C501730WA,89.81828108,105.8481806,120.6148915,136.9970443,135.272692,132.8838862,181.1457595,162.8883014,203.6180812
MTLA1,281.2990122,248.0092407,222.2441056,350.3210134,285.323073,304.3142433,219.3391426,267.9464366,230.2596993
MTLA2,2.961042233,5.408301198,8.934436404,8.806952851,7.957217175,7.100665676,7.638676607,15.42137764,15.22378177
PIKA,796.5203608,798.110734,808.5664946,724.1272344,695.6881302,835.8497882,740.9516308,675.649108,751.6742251
OBPA,3327.224456,3368.599032,3495.598243,2600.986742,2491.745721,2820.993035,2717.186393,2561.876361,2663.210324
PAP1,1635.482327,1634.852191,1669.622803,1391.49855,1357.273901,1521.571216,1657.592824,1481.41609,1604.206005
HIP1,2124.054295,1864.318685,2125.27906,3918.115468,3917.224341,4642.820971,2459.653867,2068.392276,2275.003889
FCR3,1387.741793,1525.913552,1545.657498,1088.147952,1083.318281,1145.235935,1465.534669,1279.010508,1429.132514
STI1,4690.290898,4742.307537,5006.6348,2768.318846,2749.786907,3099.947758,5121.187045,4400.875645,4901.106245
HAL9,696.8319389,812.7904087,771.7119444,735.8698382,667.2694974,776.0013203,846.8018638,791.3094403,744.0623343
TAC1,539.8967005,591.0500595,600.8408482,1604.82252,1387.966024,1656.483864,727.8567567,708.4195355,829.6961067
ZNC1,1104.468753,1056.163963,1247.470683,1269.179761,1241.325879,1395.787996,1487.359459,1351.298216,1387.267114
CAALFM_C501870WA,5034.758811,4854.336633,5127.249692,4042.391359,4122.975242,4263.442548,5137.555638,4797.012283,5320.71173
CAALFM_C501880CA,402.7017437,357.7204935,373.0127199,377.7204223,320.5621776,393.5797546,309.9120223,322.8850944,319.6994173
CAALFM_C501900CA,414.5459127,368.5370959,346.2094107,415.8838846,438.78369,246.494537,261.8974837,476.1350348,382.4975171
CAALFM_C501920CA,316.831519,333.7694454,331.6909515,365.9778185,378.5361885,385.4647081,249.893849,372.0407357,254.0468584
CAALFM_C501960CA,4041.822649,3662.96514,4133.293642,3887.780409,3991.112786,4230.982362,4024.491332,3684.745421,4015.272443
CAALFM_C501930WA,551.7408695,518.4243006,505.9124614,745.6553414,662.7225162,763.8287506,674.3860204,679.5044524,721.2266616
CAALFM_C501940WA,1665.092749,1458.696095,1605.964944,1417.919409,1574.392255,1658.512626,1902.030475,1524.788715,1920.099476
RIM21,523.1174612,509.9255416,480.2259567,429.5835891,402.40784,377.3496616,483.4191052,460.7136571,462.4223714
CDC24,1889.144945,1885.951889,1929.838263,1543.17385,1433.435837,1597.649777,1458.987232,1339.732183,1306.390774
CAALFM_C501980CA,671.1695729,749.4360232,613.1256983,747.612442,737.7477067,652.2468614,580.5394221,723.8409132,624.1750528
ACH1,3853.30296,3556.344345,3889.83025,3161.696074,3176.066398,3258.191164,4475.173252,3806.18877,4234.114306
CAALFM_C502010CA,1807.222776,1486.510215,1872.881231,2028.534807,1899.501414,2091.653232,2800.120596,2243.810447,2713.639101
CAALFM_C502020CA,1541.71599,1452.515179,1502.10212,1580.358762,1577.802491,1601.7073,1507.001771,1569.125175,1547.116823
RPN8,3276.886738,3468.266297,3316.909515,3192.031133,2945.3071,3125.307278,2820.854147,2791.269354,2628.956815
CAALFM_C502040WA,1294.96247,1251.63542,1297.726888,1369.970443,1495.956829,1393.759234,1765.625536,1650.087408,1841.126108
CAALFM_C502050WA,1760.833115,1444.789034,1650.637126,1470.761126,1493.683338,1687.929669,2094.08863,1621.172325,1841.126108
CAALFM_C502060WA,264.5197728,276.5959756,212.1928646,257.3587333,301.2375074,226.2069208,240.0726933,271.801781,205.521054
CAALFM_C502070CA,2052.989282,1735.29207,1899.68454,2509.003012,2575.864874,2368.579193,2558.956663,3009.096313,2619.441952
HSP12,301.0392937,389.3976863,625.4105483,518.6316679,549.0479851,697.8939979,1062.867288,390.3536216,431.0233215
CAALFM_C502110WA,610.9617141,746.3455654,943.6998452,1321.042928,1174.257906,1215.228211,1449.166076,1016.847088,893.4456929
RIX7,2818.912206,2255.2616,2841.150777,3508.102886,3809.233536,3714.662529,4638.859179,4130.0377,4909.669622
CAALFM_C502130WA,871.5334307,699.988698,887.8596177,1091.083603,1125.377858,1198.998118,1394.6041,1278.046672,1458.628591
CAALFM_C502140CA,1078.806387,1154.285999,1063.197932,1134.139817,1245.872861,1210.156307,1043.224977,1031.30463,994.3032472
ORC4,1289.040386,1276.359083,1247.470683,1136.096918,1132.19833,1174.652979,1398.969059,1424.54976,1419.617651
SST2,91.79230923,101.2124939,122.8485006,102.7477833,128.4522201,99.40931946,122.2188257,130.1178739,120.8387678
GCD11,14713.41886,13864.56643,14698.26469,12768.12453,13180.56188,13550.09887,16788.71994,14360.19409,16082.02247
LEU3,1111.377852,1049.210432,1177.111996,1675.278142,1855.168347,1707.202905,1793.997763,1828.397087,2007.636222
CAALFM_C502190CA,1777.612354,2025.022492,1734.397467,2287.850641,2058.645758,2088.61009,1455.713513,1742.615674,1362.528469
CAALFM_C502200WA,86.85723885,88.85066254,81.52673219,83.17677693,55.70052023,37.53209,54.56197576,79.03456042,44.71985896
CAALFM_C502210WA,1933.560578,1952.396733,1837.143486,1878.816608,1900.63816,1832.986125,1786.359086,1719.483607,1711.723963
CAALFM_C502220CA,209.2469845,210.9237467,183.1559463,289.6508938,300.100762,280.9834846,137.4961789,178.309679,175.0734904
CAALFM_C502230WA,4247.121577,4714.493416,4397.97632,4291.921689,3921.771322,4318.219112,3940.465889,3684.745421,3597.569931
PTH2,247.7405335,266.5519876,224.4777147,296.500746,385.3566603,304.3142433,279.3573159,378.7875884,358.7103581
PTH1,605.0396297,638.9521559,660.0314894,784.7973541,817.3198784,791.2170325,743.1341099,773.9603905,774.5098978
THR4,5626.967257,5451.567608,6006.174873,5233.287094,5255.173572,5490.843329,5875.23355,5274.111154,5895.409492
CAALFM_C502280CA,1026.494641,768.7513846,938.1158225,1364.099142,1415.247912,1327.824481,1454.622274,1548.884617,1419.617651
PDE1,396.7796593,374.7180116,393.1152018,431.5406897,372.8524619,363.1483303,242.2551724,294.9338474,258.8042902
RET2,4110.913634,4264.831802,4224.871615,3597.150964,3497.765321,3611.195687,4256.925349,3810.044114,3891.579216
CAALFM_C502310CA,113.5066189,139.0706022,122.8485006,144.8254469,114.8112764,120.7113165,115.6713886,103.130463,129.4021451
CAALFM_C502320CA,751.1177132,719.3040594,771.7119444,566.5806334,589.9708163,545.7368762,784.6012114,719.9855687,678.4097753
CAALFM_C502330WA,2034.236014,2124.689757,2115.227819,1845.545897,1753.998015,1587.505969,1787.450326,1829.360923,1724.093286
CST20,1420.313258,1557.590745,1614.89938,1568.616158,1557.341076,1536.786928,1661.957782,1801.409676,1861.107322
CAALFM_C502350CA,85.87022477,91.16850592,93.81158225,68.49852217,81.84566238,61.87722946,93.84659831,118.5518406,91.34269065
CAALFM_C502360CA,58.23383059,60.26392764,58.07383663,35.2278114,44.33306712,34.48894757,53.47073625,59.75783837,39.96242716
CAALFM_C502370CA,431.325152,491.3827946,465.7074976,445.2403941,447.8776524,444.2987952,384.1163094,416.3771964,367.2737353
CAALFM_C502380WA,5901.357171,6085.884077,6132.373787,4698.020071,4311.674964,5295.067833,5778.113233,4783.518578,5350.207808
CAALFM_C502390CA,803.4294593,922.5016615,694.6524304,651.714511,607.0219959,660.3619079,506.3351351,535.8928731,494.7729077
CAALFM_C502400WA,2947.224036,3138.359924,2684.79814,3124.511161,2907.794505,2981.265203,2335.252563,2496.335506,2229.332544
CAALFM_C502410CA,367.1692369,363.9014092,342.858997,419.7980859,474.0227946,353.0045222,308.8207828,372.0407357,332.06874
ZCF22,67.11695729,67.21745775,65.89146848,76.32692471,89.80287955,108.5387468,105.850233,112.768824,118.9357951
CAALFM_C502440CA,425.4030675,395.5786019,336.1581697,741.7411401,750.2519051,652.2468614,666.7473438,800.9478014,743.1108479
CAALFM_C502450WA,576.4162214,538.5122765,609.7752846,563.6449825,488.8004836,671.5200968,606.7291705,426.0155574,542.3472257
ECM331,648.4682491,788.066746,747.1422443,1906.216017,1933.603774,1881.676404,731.1304752,708.4195355,774.5098978
INT1,2710.340658,2513.314828,2580.935316,1955.143533,2271.217131,2042.962953,3270.444827,3353.185801,3487.197513
CAALFM_C502480WA,2105.301028,1931.536142,2207.922596,2151.832147,2102.978825,2432.485184,2542.58807,2259.231825,2382.521848
TIF5,5523.330779,5189.651307,5424.319702,4919.172442,5315.421073,4940.034549,5414.730475,5407.120536,5474.852521
IFH1,2326.392181,2157.139564,2436.867529,3076.562196,3070.349084,3173.997557,3015.094781,2856.810209,2701.269779
CAALFM_C502500CA,1030.442697,1207.596396,1040.861841,1020.62798,1049.215922,1066.114232,815.1559179,749.8644879,900.1060974
CAALFM_C502510CA,591.2214326,679.1281076,690.1852122,582.2374385,580.8768538,687.7501898,425.5834109,457.8221488,524.2689849
CAALFM_C502520WA,216.156083,225.6034214,217.7768874,171.2463054,155.7341076,217.0774935,217.1566635,169.6351541,161.7526814
UAP1,2748.834207,2559.671696,2748.455999,2479.646503,2629.291904,2662.749629,2807.759273,2658.259971,2756.455988
SPR28,162.8573228,133.662301,171.9879008,168.3106545,185.2894857,182.588546,188.7844361,285.2954864,241.6775357
UTP13,4950.862614,4390.767959,4973.130664,5544.466095,5617.795326,5704.87768,7217.458154,6995.522434,7382.582674
CAALFM_C502560CA,816.2606423,712.3505293,821.9681492,742.7196904,728.6537442,876.4250206,977.7506056,719.0217326,869.6585339
MNN13,169.7664214,130.5718432,145.1845916,100.7906826,107.9908045,118.6825549,148.4085741,131.08171,186.4913267
CAALFM_C502580WA,1318.650808,1382.979878,1236.302637,1496.203434,1355.00041,1315.651912,1371.688071,1403.345366,1207.436192
CAALFM_C502590CA,458.9615462,274.2781322,502.5620477,1014.756678,1189.035595,1159.437267,2001.333271,1643.340555,2211.254303
PUT1,1049.195965,798.8833484,993.95605,853.2958762,935.5413908,917.000253,2005.698229,1488.162943,1823.047868
RAD9,322.7536034,353.8574213,416.5680974,418.8195356,481.9800118,457.4857457,525.9774463,450.11146,544.2501985
CAALFM_C502620CA,1004.780331,856.0568183,951.5174771,1057.812892,991.241911,1233.487066,1968.596085,1665.508786,1790.697331
MNN1,67.11695729,62.58177101,64.77466393,160.482252,155.7341076,188.6748308,30.55470643,40.48111631,50.42877713
CAALFM_C502640WA,440.2082787,465.8865175,366.3118926,252.4659817,295.5537808,242.4370138,181.1457595,217.8269592,226.4537539
CAALFM_C502660CA,5581.56461,5522.648138,5689.002381,5448.568164,5618.932071,5367.08887,6232.068871,6449.027363,6142.795946
BUR2,421.4550112,495.2458669,465.7074976,484.3824068,519.492607,515.3054519,555.4409132,623.6019585,624.1750528
CAALFM_C502680WA,147.0650976,158.3859637,146.3013961,187.8816608,168.238306,164.3296914,103.6677539,116.6241684,139.8684951
CAALFM_C502690WA,182.5976044,193.1536142,170.8710962,188.8602111,225.0755715,228.2356824,74.20428703,83.85374094,83.73079976
CTA7,1086.7025,1089.386384,1056.497105,1265.26556,1304.983617,1200.012499,1059.593569,1201.90362,1408.199814
TRR1,6988.059671,6791.281076,6400.406879,6380.148065,5692.820516,6157.291522,5829.40149,8308.267206,6487.234009
PEP12,455.0134899,451.2068428,394.2320063,411.9696834,389.9036416,378.3640425,278.2660764,319.9935861,325.4083354
CAALFM_C502730CA,1084.728471,1134.970637,1053.146691,1200.681239,1225.411445,1171.609837,1118.520503,1084.315616,1120.850933
CAALFM_C502740WA,647.481235,584.0965294,616.4761119,773.0547503,878.7041252,859.1805468,1014.852749,910.8251171,1013.332974
CAALFM_C502750CA,883.3775996,1002.080951,962.6855226,758.3764955,871.8836534,890.6263519,1070.505964,891.548395,1136.074715
CKB2,1434.131455,1386.070336,1566.876784,1416.940859,1385.692534,1394.773615,1769.990494,1679.002491,1689.839777
MSW1,557.6629539,544.6931921,567.3367117,603.7655455,617.2527037,512.2623095,597.9992543,709.3833716,658.4285618
