,II_KO2_CTRL(raw),III_KO3_CTRL(raw),I_KO1_CTRL(raw),II_KO2_treated(raw),III_KO3_treated(raw),I_KO1_treated(raw),II_QMY2_CTRL(raw),III_QMY3_CTRL(raw),I_QMY1_CTRL(raw),II_QMY2_treated(raw),III_QMY3_treated(raw),I_QMY1_treated(raw)
CR_00910W,23744,22730.1,21956.5,21571.5,28300.6,29479.4,14547.87,21287.9,19731.34,14018.48,11021.38,14290.99
CR_00920W,6.81541,7.46314,7.73948,11.1129,13.76266,8.95173,8.44973,10.43994,8.24825,5.72713,8.52855,11.21503
CR_00930W,12.5741,8.56652,15.82279,17.57074,17.54877,18.41518,9.70467,6.84431,7.61588,9.97252,7.88598,6.87324
CR_00970W,13.12542,11.4194,14.34913,10.21463,8.89173,10.12063,9.61615,4.75401,8.00102,10.25705,5.8708,8.4024
CR_00980C,71.0844,76.7023,79.3566,120.1956,122.9867,114.0288,80.7803,74.0972,75.5933,85.7481,89.3462,80.8636
CR_00990W,118.1515,134.5342,120.1396,144.7977,142.9804,142.2975,131.17,141.9618,120.5952,149.242,142.1598,145.9615
CR_01000C,14.76651,13.69226,13.97324,17.54877,19.20971,18.72399,13.21755,15.38425,16.02548,10.93018,14.77579,15.41886
CR_01010W,6.78699,7.50238,6.29673,10.02994,11.79859,7.33696,5.16543,10.15617,10.0376,12.24923,16.93315,9.75564
CR_01020C,9.26522,10.3599,9.65372,16.61443,16.7659,17.34038,8.64172,11.86685,10.43656,9.54164,14.54176,13.57501
CR_01030W,3.59779,4.10403,5.3127,3.91811,4.12239,4.15457,3.89991,5.65074,5.55282,3.47377,5.05885,5.66315
CR_01040C,77.9231,78.9188,68.1741,63.3593,86.8877,69.943,102.9713,92.1851,67.3578,81.3948,78.891,74.7572
CR_01050C,32.2547,31.839,28.7068,42.7617,46.8872,40.4864,33.7207,33.0796,28.6939,35.5108,35.0455,32.3652
CR_01060W,34.0709,61.1377,61.296,41.5211,43.9098,59.5226,35.1496,54.6005,56.1153,28.3843,40.8099,42.3998
CR_01070W,9.3968,13.69582,11.20241,19.15423,29.9138,18.57879,13.76599,17.89057,15.30781,17.93975,20.71342,18.76145
CR_01080W,15.19858,14.4885,13.68353,14.52574,16.31617,15.34648,16.41282,14.76598,13.03041,16.22893,17.15017,14.87015
CR_01090W,20.8905,26.8417,27.771,39.5588,44.0786,44.8245,22.2362,27.7252,25.8228,26.8873,37.8476,33.2874
CR_01100C,90.9891,112.6253,113.9624,137.2403,153.4743,137.0134,89.6622,103.8583,102.4474,118.2815,135.9425,112.6722
CR_01110W,146.8004,120.2361,134.7951,132.4338,93.5734,128.4751,127.6841,117.1473,129.9813,110.4425,114.0931,107.5625
CR_01120C,121.1188,116.1339,118.4445,132.7365,179.1566,159.06,111.7023,108.9738,108.5524,105.9557,100.0201,105.0587
CR_01130W,13.61441,14.85446,14.65391,15.49629,11.27163,17.27847,14.29785,14.56444,14.83262,14.55857,16.13936,15.93377
CR_01140C,68.8503,70.7523,62.9357,71.7925,82.5594,81.3565,81.0682,76.6604,88.5295,63.794,58.2188,57.7945
CR_01150C,24.5429,26.1246,25.853,38.7543,35.9575,41.2191,20.63812,19.64528,21.2764,25.2701,26.8318,23.5879
CR_01160W,3.36129,3.92059,3.36796,21.0241,35.7611,29.4327,2.87798,4.13325,3.78574,4.85318,10.74573,4.63827
CR_01170W,20.3888,27.355,25.8391,47.2894,53.2435,63.3492,24.0437,23.453,23.6964,27.6291,31.8726,28.6467
CR_01180W,124.6445,110.0947,98.856,127.5283,157.5861,122.1216,127.7292,125.1789,106.5719,127.1746,124.9315,115.0012
CR_01190C,182.1362,211.183,223.603,277.623,317.61,283.323,170.0513,255.879,176.7288,235.966,243.957,236.84
CR_01200W,44.1718,52.7249,52.4146,81.2911,86.9605,82.4426,36.7942,35.9121,33.5792,48.1696,49.2168,47.3228
CR_01210C,87.8036,89.0235,102.4234,149.0789,191.0108,150.9681,72.002,81.5536,83.7753,76.0795,83.0011,79.5161
CR_01220W,53.8332,67.9405,103.5682,35.852,22.4669,31.7705,17.4104,16.02122,25.1154,10.71782,11.84374,10.66997
CR_01230C,10.19314,9.59341,9.98168,14.6565,18.3322,13.22401,11.08835,9.90608,10.39564,10.46011,12.00365,10.65505
CR_01240C,14.20779,18.42164,19.4394,25.8634,23.7545,28.0527,14.61346,20.5056,22.5394,14.93498,21.5945,21.9452
CR_01250C,0.432692,0,0.722587,0,0.902638,0,0,0,0.332271,0,0.988056,0
CR_01260W,19.34139,16.51741,24.5955,18.98934,14.91022,19.00479,18.15518,23.7416,29.4556,14.89335,18.4479,24.2367
CR_01270C,14.17644,15.05742,17.33591,19.17121,20.67431,19.44033,13.0269,14.95906,15.49493,17.21334,24.0012,21.7389
CR_01280C,107.1599,125.5268,125.502,179.442,205.6673,215.9066,83.7647,62.8846,66.7989,106.5718,77.8834,90.2068
CR_01290C,55.7717,54.7819,55.7896,51.2861,45.7441,51.8449,66.6242,57.3774,60.3659,56.9732,63.1966,63.8391
CR_01300W,437.221,408.804,432.273,494.85,399.589,477.356,265.151,236.451,295.632,391.407,367.548,418.276
CR_01310W,535.744,469.579,613.11,980.72,1133.901,1081.268,366.052,362.633,335.791,627.771,679.799,614.58
CR_01320C,29.2314,33.658,33.7638,26.2307,16.08198,26.4092,40.7536,24.8887,31.1583,18.58478,21.9387,25.4966
CR_01330W,2.41618,2.37736,2.3833,12.65594,20.32776,15.209,2.2961,2.34376,2.98703,4.61474,5.21422,4.34511
CR_01340W,5.26844,3.78933,4.49907,5.93978,3.37208,5.24231,2.127305,2.81327,3.21819,3.43604,5.84437,5.26659
CR_01350C,204.537,219.004,199.1178,280.707,319.313,306.793,200.945,177.8529,188.8746,225.027,249.393,223.36
CR_01360W,17.95603,21.8504,16.59613,23.9918,33.6887,26.5758,19.24189,18.15195,24.1085,21.40103,26.4325,20.01494
CR_01370C,37.0206,52.3294,64.3041,122.111,180.4381,146.7415,34.8282,53.9932,58.9192,82.4052,103.7792,73.9815
CR_01380W,12.9957,11.99346,12.89494,18.95302,13.42338,18.55104,12.76304,12.44089,11.61659,16.02221,15.43285,15.17784
CR_01390W,148.0511,306.447,254.372,347.478,577.924,408.675,223.291,351.161,281.998,346.767,430.735,290.51
CR_01400W,571.236,473.781,420.738,870.194,539.411,553.756,579.801,492.217,606.342,1113.501,983.809,806.904
CR_01410C,10.14513,10.07113,11.07243,27.6099,29.6626,38.2166,5.91633,10.66489,10.275,16.60879,17.60287,18.3948
CR_01420W,23.3572,24.1132,27.0942,51.9937,47.3381,48.1227,18.07335,15.16351,21.3156,32.8078,34.8949,27.9016
CR_01430W,34.9057,66.7469,32.4038,44.1249,82.8262,62.8106,54.9879,61.0397,41.867,33.5736,45.3923,44.2013
CR_01440C,2191.23,6795.68,3751.65,7296.01,17926.76,11115.18,2003.694,7214.91,5713.51,5774.54,11978.51,9762.44
CR_01460C,2.073973,1.067235,2.308991,1.863819,3.60542,2.83757,3.55152,0.910818,1.592627,0.748624,0.39466,0
CR_01470W,757.559,750.26,740.838,2108.7,2535.45,2294.9,743.64,549.035,531.708,1273.876,1266.071,1027.655
CR_01480W,12.41155,22.3685,21.0347,51.3693,76.1381,52.4946,14.12073,15.43131,19.86716,31.6982,39.1157,26.9806
CR_01490C,575.308,670.472,642.363,708.652,663.41,689.029,619.038,683.392,710.892,679.832,690.35,674.356
CR_01500W,21.4299,22.6511,23.8533,31.4904,40.0573,33.9375,19.1246,21.448,24.524,15.10456,21.2618,22.7306
CR_01510C,2.26335,1.663837,0.809943,0,2.36078,1.769521,0.276844,0.283996,0.496588,1.05041,0.369169,0.418287
CR_01520W,124.1364,128.5041,128.4592,173.0981,188.8084,192.7918,111.6613,120.2548,111.6709,127.1455,139.9495,130.9265
CR_01530C,1.01374,0.347772,1.975084,1.09323,4.93445,2.157526,1.446637,0,1.037959,0,0.385815,0.437147
CR_01540W,10.03276,10.72642,10.93108,23.3405,24.3024,22.7977,8.9905,11.46427,11.93793,13.90213,19.68469,16.35606
CR_01550C,15.00599,15.70115,15.03581,20.13831,31.5648,26.1579,14.16886,16.4021,12.86772,18.10045,20.655,19.62839
CR_01560W,21.0705,24.9009,23.146,34.2136,62.1723,43.7722,23.5972,31.6658,21.9635,29.0635,37.3209,26.8436
CR_01570W,21.6801,23.7999,22.5586,24.0993,25.1645,27.1776,23.132,21.0929,24.5031,28.4132,28.6883,24.1632
CR_01580C,13.69034,14.06193,15.89558,19.71412,18.56082,25.8611,9.15554,11.43174,12.54512,11.93025,13.81201,14.81131
CR_01590C,69.7622,70.7875,68.9282,96.8394,114.3976,113.9826,71.4663,73.0901,80.5274,67.4554,71.4115,74.1974
CR_01600C,2.42353,2.39767,4.02112,6.28938,6.42565,10.88161,0.883572,2.65053,2.94168,2.38736,3.62397,3.62068
CR_01610C,227.15,220.045,214.011,341.686,406.651,409.396,228.72,184.1661,197.6578,219.55,210.234,190.355
CR_01620C,1070.983,931.428,918.958,670.22,728.934,756.731,1051.118,954.879,912.606,562.337,644.622,653.563
CR_01630C,1.936286,3.00177,1.903292,2.72247,4.14154,4.00172,2.3504,2.49723,3.78313,1.725196,2.54657,2.85368
CR_01640C,1.554275,2.32202,2.63747,2.9738,4.39289,3.56708,1.459578,2.42208,2.96462,1.737396,1.774602,3.63224
CR_01650W,87.3965,80.5354,80.8513,102.553,95.4758,103.9471,83.7305,92.4032,97.5652,88.3867,84.29,88.0336
CR_01660C,115.1402,130.8218,137.5847,135.9543,172.5937,164.2631,121.5916,154.3262,138.9882,108.6271,120.4933,129.3204
CR_01670W,16.69961,17.65128,17.71263,18.8327,30.4552,21.9772,17.83588,20.52271,20.12898,16.20397,18.35332,16.88769
CR_01680C,41.3939,49.399,49.6871,48.577,45.2084,57.6633,47.7184,54.8607,57.1315,53.0657,53.0463,57.2117
CR_01690C,182.1797,174.1017,195.3473,142.8132,118.7093,148.7793,202.2119,188.7169,206.592,157.105,148.9885,176.0646
CR_01700C,7.62657,9.29677,9.41065,16.35774,20.117,21.2091,6.92177,8.70827,8.49852,10.14905,13.58396,12.36566
CR_01710W,2.039194,2.43718,1.75763,7.8032,8.37068,10.37995,0.844832,1.733313,2.273118,3.2767,2.55357,3.6592
CR_01720W,23.9262,27.4897,24.9509,30.3622,32.9851,35.6484,23.3925,23.343,23.4497,26.0707,27.4539,28.3137
CR_01730W,301.591,265.404,302.663,596.116,856.748,699.233,308.665,266.104,321.346,345.652,301.986,309.837
CR_01740W,330.143,358.756,383.297,408.406,474.316,448.611,263.548,334.255,315.682,349.518,378.112,361.346
CR_01750C,288.564,283.059,275.939,402.342,429.465,462.302,310.473,317.78,342.347,412.714,378.593,360.015
CR_01760C,271.91,263.532,288.3,223.485,218.845,248.889,293.516,286.12,279.73,242.849,242.621,259.971
CR_01770C,45.258,42.9464,43.3111,61.6086,49.4933,68.8897,39.7918,37.5548,44.4228,43.1289,47.1554,42.2161
CR_01780W,5.10496,6.61162,7.4236,20.3508,22.8544,30.0308,3.24137,5.6426,5.32967,8.01262,11.0023,10.90788
CR_01790C,8.98571,12.06241,11.45019,18.32723,16.48343,21.969,8.07837,9.26505,9.46536,12.18429,10.97318,11.87719
CR_01800C,25.0122,24.3901,26.8717,35.7088,29.4001,34.5458,19.68201,20.76733,22.2334,16.71356,18.80941,19.11711
CR_01810C,9.52328,10.98398,9.09434,9.56171,11.07498,9.83458,8.66944,8.8934,8.86814,7.34923,7.24882,9.20452
CR_01820W,53.5895,43.6931,48.1401,64.048,53.9266,64.852,42.9734,36.44,40.5489,42.2269,39.5199,40.3217
CR_01830C,1.501128,1.331826,1.037317,0.893148,0.99884,1.03871,0.709124,0.613779,0.556495,0.896855,0.679657,0.569194
CR_01870C,0,0,0.0942962,0,0.588963,0.206013,0,0,0,0,0.257878,0
CR_01900C,14.47239,12.38348,15.01465,13.55263,12.79448,12.46889,12.13389,10.56851,12.44822,12.66786,13.24202,10.85294
CR_01910C,4.31253,3.71582,5.61074,6.92193,7.21801,9.78814,2.14677,3.34739,3.61972,4.9958,5.49639,7.7846
CR_01920W,0.43332,0.3243348,0.2631405,0.467296,0.57524,1.041997,0.438471,0.588198,0.544505,0.511894,0.809582,0.611531
CR_01930C,19.98103,18.1446,15.3492,17.39024,14.8585,16.42401,29.627,28.369,27.2216,27.9501,24.4774,32.7214
CR_01950W,26.8095,35.42,39.9298,56.882,60.9347,52.3192,24.8231,40.5787,41.7973,40.8469,48.4063,43.5547
CR_01960C,17.645,15.20092,18.15416,22.1289,25.3765,27.2392,12.12323,13.35179,15.42642,16.22777,16.24829,16.36455
CR_01970C,509.709,558.516,513.697,440.823,497.733,507.325,496.408,578.953,478.464,461.152,505.827,485.799
CR_01980C,171.0149,135.8469,167.8015,141.6986,120.6339,140.4729,80.3512,58.2905,68.5308,99.312,66.1772,60.2272
CR_01990C,7.00884,6.38893,7.89226,14.92244,13.91096,14.84982,6.82407,5.61084,6.58166,8.1536,9.87722,9.37796
CR_02000C,71.6345,75.7217,38.3361,95.7441,143.0313,99.8717,119.6431,89.1754,80.7899,73.1806,61.4492,61.8681
CR_02020C,95.3865,85.7688,73.4091,22.84704,10.97562,18.64633,68.5007,41.5377,48.6217,21.78932,19.6264,22.67926
CR_02030C,4.40998,3.8856,4.51917,14.08789,15.61216,19.04643,4.94881,5.07664,6.95289,8.43005,9.38418,8.64476
CR_02040W,61.5551,57.5528,64.6232,89.6126,77.2819,83.5867,49.3831,48.5295,58.7583,59.0064,64.402,66.1307
CR_02050C,26.7994,27.9867,25.9657,31.6531,28.8339,34.7492,19.21807,20.8849,24.7302,17.96518,17.99899,18.11159
CR_02060W,30.8489,32.7409,31.3427,103.0518,211.0977,153.3843,32.6037,34.0282,34.5623,41.0395,39.6933,32.6591
CR_02070C,1271.982,1128.732,975.81,1751.596,1592.825,1344.44,1279.554,1106.562,1161.785,2021.98,1893.053,1727.43
CR_02090C,95.8558,89.523,104.3022,124.766,88.2761,125.2178,81.8824,72.1855,105.4697,97.8793,84.7962,94.3097
CR_02100C,65.3679,91.1802,81.7133,87.0559,121.2711,104.6594,70.8578,86.2894,76.6113,96.0766,97.2416,93.1026
CR_02110W,23.0009,23.872,28.6237,14.98557,14.91834,16.59339,28.7761,28.6343,34.2665,18.7236,20.06437,26.8737
CR_02120C,41.4376,40.7709,32.1522,29.7341,32.7259,30.4247,32.9016,37.5791,34.5585,27.2837,25.9626,24.9069
CR_02130W,710.433,601.066,552.359,619.143,694.565,697.752,663.694,424.664,470.715,559.484,442.484,480.566
CR_02140W,106.7947,103.9735,106.8998,130.72,125.4309,151.4125,103.0319,78.1794,102.0041,104.1946,95.4061,93.4861
CR_02150W,37.0559,37.2746,33.7012,46.2871,46.6144,45.4553,40.8954,38.3945,39.4663,34.5065,36.0369,33.5747
CR_02160W,15.81251,15.7729,14.92004,28.3963,30.3034,30.9115,15.88626,13.69664,16.7573,15.42366,15.79754,16.64024
CR_02170W,111.4653,123.2241,109.3767,195.9303,266.003,258.156,149.386,132.3162,137.7696,110.0176,131.0218,136.8877
CR_02180W,29.6627,26.09718,27.66227,28.6441,30.14049,22.3969,14.24518,22.56075,18.63187,17.93744,31.99303,23.55281
CR_02190C,13.13749,13.39893,13.72267,50.3615,81.5304,59.7453,8.57028,10.94505,13.73695,13.4391,21.7372,17.36733
CR_02200C,135.4876,148.4362,126.129,211.568,190.8513,186.2003,158.4733,139.5343,160.8725,207.766,183.4567,199.7973
CR_02210W,17.98049,24.5032,30.1306,20.79444,21.1473,20.8256,16.82848,26.5483,25.0083,16.9027,20.7239,24.1831
CR_02220C,46.0152,50.2347,42.6612,27.5027,23.1841,26.4375,70.6038,53.3115,67.4054,28.0626,39.5162,50.0322
CR_02230W,4.56149,2.347288,3.8088,1.22979,1.189466,1.7336,2.92921,1.669382,1.16761,2.469794,0.434009,3.44227
CR_02240C,24.6746,16.71227,13.62862,5.8972,5.66905,6.32607,16.15909,10.22122,13.85253,7.92567,8.09003,10.37421
CR_02250C,22.1224,23.7718,24.7591,48.0797,42.4326,44.3031,19.68606,16.45,21.8092,27.6768,30.6344,26.3963
CR_02260C,61.7663,63.4043,54.9001,57.7892,56.9468,63.2172,54.9314,41.0035,38.7444,56.5339,50.2083,41.7044
CR_02270C,48.3589,58.8655,50.6132,48.5541,47.5707,33.6142,31.4825,26.2907,26.251,37.9211,40.1729,34.6238
CR_02280W,403.815,298.427,345.67,134.8979,54.774,92.5425,188.7281,102.7151,190.7724,122.1892,48.1965,92.2343
CR_02290W,2.29498,2.80478,3.11395,4.94984,11.07119,10.20482,0.491247,1.13386,0.99132,2.32987,3.93044,2.041139
CR_02300C,44.4402,49.9963,56.6528,91.3003,134.6598,103.8478,42.7642,47.7827,54.0941,42.9982,41.7178,44.194
CR_02330C,18.83233,19.972,21.2724,17.78322,24.1799,19.8804,11.21348,16.12122,14.46163,18.01233,17.62718,19.35411
CR_02340W,0.328688,0.422847,0.445983,0.708921,0.857095,0.786985,0.246249,0.469134,0.2839552,0.355932,0.469102,0.425213
CR_02350C,29.3657,36.4798,30.5364,59.7743,61.998,59.0166,38.2744,36.0271,35.4422,37.7941,40.3667,37.4962
CR_02360W,32.0226,60.062,53.1279,210.491,347.789,264.63,36.4024,39.399,33.7719,103.8944,109.3037,60.6252
CR_02370W,43.9196,44.0276,57.3132,89.9386,158.6463,181.8024,26.6623,32.5156,49.0694,36.1247,20.4829,30.3491
CR_02380C,139.3032,114.962,118.3128,69.6054,106.9916,61.8458,111.6443,117.9643,97.6276,83.0732,67.9871,83.4989
CR_02390W,34.7654,44.1346,43.8276,44.191,46.3906,50.7822,32.448,41.5854,41.3823,30.0304,40.0327,37.6177
CR_02400W,10.31518,9.67495,9.16283,10.53228,10.98815,8.70804,4.16545,5.94372,6.54481,4.99093,8.68687,9.22749
CR_02410W,21.7002,23.2087,20.7153,31.8583,27.3935,27.9333,22.0232,21.1385,20.5952,19.69683,21.3857,20.78939
CR_02420W,21.15206,16.82497,21.19415,85.1338,77.0323,93.0001,17.86513,22.3572,26.2641,43.9472,43.6346,44.6167
CR_02430C,61.9109,60.0846,59.2465,74.6351,65.7648,82.2741,70.432,57.4621,63.0133,67.2215,60.6338,67.7499
CR_02440W,23.8506,25.2579,29.7282,36.5309,36.7752,38.1495,23.97278,23.6812,27.0748,22.08439,25.2583,28.6188
CR_02460W,34.6139,35.669,35.6413,37.7075,30.943,39.5353,38.2607,36.5642,37.9458,35.554,44.6929,37.7235
CR_02480W,0,0.33938,0.275346,1.066848,0.343956,0.15039,0.423517,0.289639,0,0,0.376505,0.426598
CR_02490W,17.86388,25.29174,10.96536,32.5414,21.85587,15.80957,23.02554,9.2022,13.755,33.5654,25.4124,19.79947
CR_02500W,8.27599,12.54504,11.06193,15.67048,28.77417,19.33992,10.54662,10.90361,10.19797,11.1156,13.22147,10.99683
CR_02510W,54.3582,70.2924,66.7762,80.8113,73.3582,71.3966,57.9547,70.7321,65.4823,43.2555,63.5417,58.4773
CR_02520W,30.0656,44.0339,46.5399,60.1074,106.3825,110.7488,13.8614,37.377,29.3038,37.3162,40.4009,34.1077
CR_02530W,64.3425,43.7157,62.3306,130.4182,112.3277,182.5129,31.5078,40.6842,52.5151,57.9138,62.7562,73.8947
CR_02540W,6.56501,7.33309,8.18603,14.53712,18.97248,19.83255,5.69599,6.84263,6.22441,10.76801,11.1335,9.96501
CR_02550C,17.44065,21.1404,19.03946,51.409,70.475,64.5746,15.09883,20.76536,21.8255,32.4564,37.7608,33.8435
CR_02560C,7.03662,8.4916,9.65819,15.89861,29.6179,19.42515,6.10483,10.84321,12.08622,8.76622,13.97079,14.15801
CR_02570C,21.6815,19.46912,28.3097,61.4346,82.5755,57.8708,14.71804,35.2039,32.3372,35.0307,84.423,65.1485
CR_02580W,43.716,44.6328,53.3721,59.0392,111.4213,65.8747,39.2197,62.4657,50.3776,51.866,67.0809,58.5817
CR_02590C,6.33099,5.85232,8.0371,14.47348,11.71306,16.16113,5.44522,6.34072,6.47856,6.23532,7.44104,8.46813
CR_02600W,3.97298,4.58754,6.14933,6.58351,11.62347,9.28058,5.72486,6.72387,5.13448,6.29605,10.17874,5.7665
CR_02610C,83.9858,67.5401,73.1332,92.9862,72.4362,97.6234,76.9061,62.5157,77.9907,75.7329,69.1357,75.0745
CR_02620C,215.826,196.915,201.2264,262.37,306.553,249.684,139.0287,135.6082,121.9896,206.46,209.495,192.7302
CR_02630C,15.08429,18.10011,16.04054,17.9448,23.4946,18.87964,16.79577,17.58614,13.1937,15.52883,19.15332,16.10123
CR_02640W,21.7236,34.9134,28.599,13.30367,16.39745,17.81951,28.397,43.314,44.2101,19.77713,33.0861,38.4641
CR_02650C,33.4016,44.4891,39.5813,60.671,151.3671,94.7072,28.0934,44.5623,35.2682,38.7277,38.1365,30.0618
CR_02670C,21.2373,24.6448,22.2265,23.6815,39.481,25.5315,22.0184,24.0781,26.6538,19.79052,25.32,27.6141
CR_02680W,3.0112,2.81171,2.9639,2.55913,4.68004,3.12855,2.83434,3.24036,3.01676,2.11627,3.30144,2.47659
CR_02690W,52.1768,58.9648,55.541,67.5941,91.5709,75.778,54.5894,65.9931,53.7678,66.4167,71.4107,69.5024
CR_02700W,27.9206,37.1269,43.5322,85.7998,108.2432,155.9571,23.0598,27.1279,33.584,49.7671,37.5207,41.8735
CR_02710W,7.10952,4.91894,8.50547,20.10161,18.69473,19.15452,3.86209,7.16284,6.99644,9.70437,13.50614,14.60752
CR_02720C,35.9807,31.8648,42.0172,65.7944,77.2347,77.8255,25.3378,30.5724,34.0871,52.4446,58.1237,56.497
CR_02740W,43.4037,63.1781,74.0254,118.6422,120.2273,126.3492,42.3439,77.249,70.3558,63.2912,72.3367,79.7917
CR_02750C,0,0.232451,0.0942962,0.483336,0.468409,0.204403,0,0.0984158,0.258131,0.364962,0.257879,0.291048
CR_02760C,29.8985,35.6898,38.5107,48.4208,52.4734,53.5558,34.5908,40.4179,44.017,41.5572,49.831,46.8929
CR_02770C,46.9009,44.7124,45.3458,34.6588,33.4278,32.6693,44.8043,46.3227,45.9395,37.2301,39.7679,41.9797
CR_02780W,8.39277,11.30741,10.06585,7.56979,10.02739,6.95929,9.53779,10.18628,11.13216,10.41037,8.71134,12.04186
CR_02790C,23.0904,28.0055,30.4994,18.1429,22.9066,21.9366,21.46214,28.4133,27.0957,24.5152,28.555,31.916
CR_02800C,16.04634,21.3937,16.7161,20.09891,18.79922,19.08308,21.9727,17.31407,17.5695,22.4479,21.7398,21.8263
CR_02810W,49.1817,71.7193,51.2403,60.4194,54.8378,42.653,87.3777,70.744,75.9199,92.6507,83.0006,83.9295
CR_02820W,806.285,861.183,705.427,415.322,407.582,344.941,817.046,641.19,576.708,672.119,661.776,686.434
CR_02850C,35.0425,35.4715,34.5748,21.8712,26.6762,23.3876,22.526,29.0561,29.9302,22.6638,33.5865,34.4989
CR_02860W,547.337,595.571,564.8,689.768,832.633,742.214,527.848,590.31,535.994,633.879,652.343,599.766
CR_02870W,45.3754,46.427,45.9641,66.1476,69.4366,65.6314,49.316,43.7872,46.8124,46.6408,50.0174,50.4404
CR_02880W,136.4829,154.5759,147.0757,312.795,630.601,496.224,110.8981,110.9838,118.0904,182.9739,224.953,182.2936
CR_02890C,9.59529,12.09152,13.79332,24.8108,40.5452,29.7869,8.0289,14.12623,12.70625,17.62271,22.0976,21.5465
CR_02910W,18.15058,28.0628,27.7852,52.4648,51.436,50.5926,18.32604,21.038,27.4466,28.5401,33.3799,31.9241
CR_02920C,521.173,681.07,609.736,660.208,492.137,841.872,571.607,720.974,824.401,874.722,1072.841,939.037
CR_02930W,17.8269,22.63245,23.5549,26.2992,24.6361,28.8004,19.6921,25.2135,26.8254,19.85039,25.1968,27.506
CR_02940C,10.53205,10.07596,11.4778,21.1161,21.9193,23.2269,5.24973,5.90651,7.78396,9.79868,8.69413,8.05981
CR_02950C,124.8016,170.582,207.063,247.845,348.177,284.955,125.079,170.5724,151.1722,224.826,295.154,234.62
CR_02960W,31.3115,46.5095,43.776,39.9383,53.6548,48.2398,32.8921,48.7061,45.5634,41.315,56.1786,52.25
CR_02970C,48.3121,46.7474,47.2852,69.0608,51.8411,69.327,45.0769,41.165,48.5368,48.1842,52.5801,50.2777
CR_02980C,4.71309,6.70038,5.23606,22.0104,36.9532,31.6953,2.32549,4.98163,4.50873,6.87708,8.02618,7.28559
CR_02990C,70.1219,93.034,93.0238,84.4566,102.6159,101.569,85.7641,99.6519,100.7981,65.2407,92.0563,98.6644
CR_03000C,179.2236,171.9724,163.1083,204.758,232.131,254.787,170.2929,144.6894,152.7313,186.2323,184.5376,176.5693
CR_03010C,39.7285,76.0271,72.1748,129.4887,216.991,154.0947,43.5796,57.0803,64.2326,103.6363,130.7183,74.5477
CR_03020C,58.2632,60.6583,62.2533,91.0896,74.0846,61.8404,45.2572,51.8999,59.2129,71.4667,68.5796,77.704
CR_03030C,6929.81,6678.72,7169.63,2574.59,1953.573,2310.89,6746.96,7104.59,7009.82,5121.63,4022.4,4942.88
CR_03040C,40.4976,40.6422,31.1233,43.7816,28.9312,36.9387,48.1592,29.1995,39.4794,60.3269,49.1521,52.9984
CR_03050C,31.2125,29.5735,31.2696,31.397,25.899,32.9619,28.6709,29.4628,35.6731,25.0578,23.891,24.6568
CR_03060W,256.244,257.964,297.614,222.522,217.569,237.344,254.718,240.139,262.768,210.7649,214.6912,237.938
CR_03070W,108.606,105.4431,104.5425,109.3422,95.5551,99.4251,103.6758,89.6779,89.0077,107.4957,109.7517,107.3499
CR_03080C,20.8083,23.2302,22.9699,28.6521,33.3531,34.9569,18.92357,17.45054,20.6734,30.044,24.8318,22.2043
CR_03090C,573.826,567.821,528.833,512.617,509.154,477.248,555.388,608.048,544.858,614.041,585.668,571.55
CR_03100W,7.58306,8.80369,9.13397,11.64274,12.31856,12.96061,6.96958,6.07092,7.68743,9.21678,9.6526,9.56976
